Page ID,Page Name,Disclaimer,Amount Spent (PLN)
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,204
2267332073324587,Narodowy Instytut Samorządu Terytorialnego,Narodowy Instytut Samorządu Terytorialnego,204
2013161632257309,Pelixar S.A.,Pelixar S.A.,203
861567867290254,Kancelaria Prawna mgr Aleksandra Machalica,These ads ran without a disclaimer,203
720707577939816,Fundacja Macte Animo,Fundacja Macte Animo,201
112070733820106,Kwartz,These ads ran without a disclaimer,200
932809856820590,Max Burgers,These ads ran without a disclaimer,200
617580021740612,Polska Fundacja Narodowa,These ads ran without a disclaimer,200
296896397638921,Maciej Klimek - Radny Rady Miasta Wojkowice,These ads ran without a disclaimer,200
1060821970613105,Marta Mizera - psycholog,Marta Mizera,200
154176755230142,Społeczny.pl,Jan Puchalski,200
131631876852508,Fundacja Mamy i Taty,Fundacja Mamy i Taty,200
186865425127256,Konfederacja Inicjatyw Pozarządowych Rzeczypospolitej,Konfederacja Inicjatyw Pozarządowych Rzeczypospolitej,199
1496105257172584,"Ministerstwo Rozwoju, Pracy i Technologii",These ads ran without a disclaimer,199
105828637569613,Życie Arka,Studio Małe,199
115576746656556,Zapomniani Niezapomniani 1920,Hubert Jakub Kampa,199
562637337464327,Popieramy Premiera Mateusza Morawieckiego,Mariusz Łukasz Rzepniewski,198
104927096209232,Wyższa Szkoła Bankowa we Wrocławiu,Wyższa Szkoła Bankowa we Wrocławiu,198
199756203396459,iRobot Poland,These ads ran without a disclaimer,197
1087980284697533,Beata Białowąs,These ads ran without a disclaimer,196
260240597405703,Międzynarodowy Instytut Społeczeństwa Obywatelskiego,Międzynarodowy Instytut Społeczeństwa Obywatelskiego,196
1043849229004154,Kresy24.pl,Kresy24.pl,196
357682101356773,Mudita,Mudita,195
1465965073732774,Łukasz Kohut,These ads ran without a disclaimer,195
170475836360586,Venezia,These ads ran without a disclaimer,194
105599131227944,Calpine Corp.,These ads ran without a disclaimer,194
276204879530326,Warta,Onet,194
125358770837696,Rejsy Atlas Tours,Martyna Irena Baczyńska,194
147284671976535,Jak wygrać wybory? Praktycznie o kampaniach wyborczych,These ads ran without a disclaimer,194
272222636780032,Tomasz Sędor - Radny. Wiceprzewodniczący Rady Miejskiej w Jaworznie,These ads ran without a disclaimer,193
621593518236644,Grzegorz Gaża - Poseł na Sejm RP,These ads ran without a disclaimer,192
147461036107583,House Solutions,These ads ran without a disclaimer,192
145382618855042,Muzeum Sztuki w Łodzi,Muzeum Sztuki w Łodzi,192
274365466422357,Fundacja Ślązacy.pl,These ads ran without a disclaimer,192
414032578791702,Mirosław Suchoń - poseł na Sejm RP,Biuro Poselskie Mirosława Suchonia,191
409096649937707,Vestra - Kałmucki Maciej,Vestra,190
103751387838915,LanCan Balustrady,Arkadiusz Zabdyr,189
141559635863424,Social Media Now - merytorycznie o mediach społecznościowych,Social Media Now - merytorycznie o mediach społecznościowych,189
445824989273084,Łukasz Chmielewski - radny Rady Miasta Gliwice,These ads ran without a disclaimer,188
168196023197612,Top agrar Polska,These ads ran without a disclaimer,188
325763387552158,Harmonia - Poradnia zdrowia psychicznego,Harmonia - Poradnia zdrowia psychicznego,187
1040487469355385,TripActions,These ads ran without a disclaimer,187
344304739690705,Piotr Huzarewicz - Wiceprzewodniczący Rady Miasta Żory,Piotr Jan Huzarewicz,186
278966059681530,Animi2,These ads ran without a disclaimer,185
189517031692897,MUREK BAU,These ads ran without a disclaimer,185
1566820440237107,Jarosław Burzawa - Radny Rady Miejskiej Będzina,Jarosław Burzawa,185
288212615466102,Bartłomiej Szwedowski MediaNewsy,Bartłomiej Szwedowski,184
559487610776281,Farmacja Praktyczna,These ads ran without a disclaimer,183
149525518409675,Owocni.pl,These ads ran without a disclaimer,183
110607370770540,Gameparic,These ads ran without a disclaimer,182
274306113465235,Jak nie płacić podatków,Tomasz Marecki,182
1180335365456947,Extinction Rebellion Polska,Błażej Tomasz Miernikiewicz,182
104137444497325,Pomoc Dla Opiekunów,Vestra,182
182038191908977,Cyfryzacja KPRM,Cyfryzacja KPRM,181
261362784032720,Sambudrol.pl - Ekspert w dziedzinie ogrzewania i paliw stałych,SAM-BUD-ROL Sp. z o.o. Sp.K.,181
404112313033254,COLORAT,COLORAT,181
244282525701838,Ecobamboo,These ads ran without a disclaimer,180
712342675513367,Lokalmedia,These ads ran without a disclaimer,180
879602158761197,Fundacja Rozwój TAK - Odkrywki NIE,Tomasz Wacław Waśniewski,179
196690444288873,Bądźmy Razem. TVP,These ads ran without a disclaimer,179
226765627805976,Domolubni.pl,These ads ran without a disclaimer,179
364911490222284,Włodzimierz Czarzasty,Biuro Poselskie Włodzimierza Czarzastego,178
2016828938536615,Biennale Warszawa,Biennale Warszawa,178
698522113529153,ADAMED SmartUP,ADAMED SmartUP,176
106971900737894,The United Arab Emirates Nation Brand,These ads ran without a disclaimer,176
106318801057059,Grzechy Władzy,Artur Janik,176
105104587949524,DynCorp,These ads ran without a disclaimer,176
102577288350341,SuperBiznes,se.pl,176
426016007433562,Marta Salwierak - Radna Sejmiku Województwa Śląskiego,KKW Koalicja Obywatelska PO .N IPL Zieloni,175
105614701272558,Fundacja Projekt PL,Fundacja ProjektPL,175
100958331742189,VAPE project,Instytut Psychologii PAN,175
267686749910602,Piotr Müller,Piotr Müller,175
166821910021029,Razem zmieniamy Śląskie,Clickad Interactive,175
2092422647455732,TAK dla kary śmierci w Polsce,These ads ran without a disclaimer,174
153492508054474,Europejskie Forum Nowych Idei,Konfederacja Lewiatan,174
896493477157264,Piotr Kusznieruk,KW Sojusz Lewicy Demokratycznej,174
1471593406451957,Piotr Wrona - Radny Miasta Częstochowy,Piotr Wrona,174
218366368217665,Monika Jaruzelska,Piotr Rudomino,173
100515231833501,Heathcliff Janusz iwanowski,These ads ran without a disclaimer,173
172298576634819,Sebastian Luty - Avalon Extreme,Sebastian Luty - Avalon Extreme,173
136299524619,Fundacja Anny Dymnej "Mimo Wszystko",Fundacja Anny Dymnej "Mimo Wszystko",173
115577336004381,Igor Isajew - Ukrainiec w Polsce,Igor Isajew,172
254364192095962,Ideal - czas na idealne powietrze,Ideal - czas na idealne powietrze,172
740211079418525,Mili.mi,Magdalena Gierejko,172
285071364853270,Stowarzyszenie Integracyjne Eurobeskidy,These ads ran without a disclaimer,172
512326769238318,Urszula Koszutska - radna śląskiego sejmiku wojewódzkiego,These ads ran without a disclaimer,172
111989813719331,Partia Sami Swoi,These ads ran without a disclaimer,172
421258058331577,Weterynarz 24h Wieliczka,Mirosław Jan Łukasik,172
1625669184367660,Adam Lejman-Gąska - Radny Miasta Katowice,These ads ran without a disclaimer,172
240730895944771,Fundacja Centrum Solidarności,Paweł Paniec,172
60408350928,New Bulgarian University,These ads ran without a disclaimer,172
100839425185867,Piotr Zieliński Radny Rady Miasta Dąbrowa Górnicza,Piotr Rafał Zieliński,171
308784726230232,Polskie Stowarzyszenie Zero Waste,Polskie Stowarzyszenie Zero Waste,171
481798668902322,Fundacja Dobroczynna Serce Anioła,These ads ran without a disclaimer,170
503194206855704,Paweł Sztefek Radny Miasta Ustroń,These ads ran without a disclaimer,170
100195111395658,Grzegorz Sikorski - Wójt Gminy Hażlach,Grzegorz Sikorski,170
2067403226636643,Cognitus - Centrum Szkoleń,Cognitus Centrum Szkoleń,170
332358023540019,Pismo Wspólnota,Magda Sowierszenko,170
276860619087002,Sylwester Tułajew,Biuro Poselskie Sylwestra Tułajewa,170
177618188915095,Księgarnia Sanctus,These ads ran without a disclaimer,169
199401584696,Konfederacja Lewiatan,Konfederacja Lewiatan,169
860293060689537,Strefa kroju i szycia / kursy kroju i szycia,These ads ran without a disclaimer,169
105033531269155,PROTE Technologie dla Środowiska,Agencja Reklamowa Maciaszczyk,169
552661358110680,Krzysztof Kubów Sekretarz Stanu KPRM,Krzysztof Kubów (PiS),169
109549034124187,Dostępne Mieszkanie,These ads ran without a disclaimer,169
1149313711799815,Fundacja Frank Bold,Fundacja Frank Bold,168
516658892133415,Heroic - Magic Duel,These ads ran without a disclaimer,168
1882591205371526,Jan Kanthak,Jan Kanthak,167
325881157477492,AllePaznokcie.pl,These ads ran without a disclaimer,167
809371925859194,"Nieodpłatna pomoc prawna, poradnictwo obywatelskie i mediacje",Stowarzyszenie Sursum Corda /w górę serca/,167
1683534065241470,OKO.press,These ads ran without a disclaimer,167
241134712591508,Adam Szejnfeld,These ads ran without a disclaimer,167
282483102248133,Adam Grzadziel,These ads ran without a disclaimer,166
110468394058926,Polska Spółka Gazownictwa,Polska Spółka Gazownictwa sp. z o.o.,166
106146784744758,Program Językowy Polskie Bony,These ads ran without a disclaimer,166
149009535160725,Instytut Pamięci Narodowej Oddział w Szczecinie,Instytut Pamięci Narodowej KŚZpNP Oddział w Szczecinie,165
714530202018700,Lerta,These ads ran without a disclaimer,165
2054363324831130,Kacper Płażyński,Biuro Posła na Sejm Kacpra Płażyńskiego,165
385046961963136,Łukasz Banaś - Strona oficjalna.,These ads ran without a disclaimer,165
111778487054045,TOGETAIR,Kamil Magot,165
219083288113838,Polski Bank Komórek Macierzystych,These ads ran without a disclaimer,164
115877959864199,HealthLabs,These ads ran without a disclaimer,164
2267359756683353,Centrum Odszkodowań „Libra”,These ads ran without a disclaimer,164
163142303776189,Zamieszkaj na Swoim,These ads ran without a disclaimer,163
493851130725079,abacent personalservice GmbH,These ads ran without a disclaimer,163
248331685902535,ML Dom Finansowy,These ads ran without a disclaimer,162
1773312149652572,Tattoos Tous,These ads ran without a disclaimer,162
336438736394843,Wydawnictwo AGORA,These ads ran without a disclaimer,161
436111276479085,Sieć Obywatelska - Watchdog Polska,Sieć Obywatelska - Watchdog Polska,161
1605028433075880,Archiwum Instytutu Pamięci Narodowej,Archiwum Instytutu Pamięci Narodowej,161
860017357674005,Extinction Rebellion Wrocław,Błażej Tomasz Miernikiewicz,161
340063453455898,Wiktor Idzikowski,Wiktor Idzikowski,161
74749910466,Cultural Care Au Pair,These ads ran without a disclaimer,161
158877910847285,Andrzej Buła,KKW Koalicja Europejska PO PSL SLD .N Zieloni,161
342536459089859,Beata Kempa,Grupa EKR - Beata Kempa MEP,160
337011156670404,Quadro Academy,Quadro Academy,160
211256692305370,Ministerstwo Śledzia i Wódki - Gliwice,These ads ran without a disclaimer,160
140982409255721,Miłość nie wyklucza,Miłość nie wyklucza,159
251868614996386,Sbs Stankiewicz - Beton Stemplowany,Łukasz Stankiewicz,159
102971197812223,Wersja Robocza,Krystian Tomasz Jachacy,159
183568215071912,Przymierze z Maryją,Przymierze z Maryją,158
188351153004,Play,These ads ran without a disclaimer,158
111437327215704,Fundacja Zdepresjonowani.pl,Fundacja Zdepresjonowani.pl,158
172298576634819,Sebastian Luty - Avalon Extreme,Avalon Extreme,158
409096649937707,Vestra - Kałmucki Maciej,These ads ran without a disclaimer,157
1952813015002290,"Kosmetologia Estetyczna Katarzyna Miklis / Chorzów, Zjednoczenia 4",These ads ran without a disclaimer,157
679816888755706,Centrum Rozwoju Lokalnego,Ewerro Sp. z o.o.,157
310785103571,Comarch ERP,These ads ran without a disclaimer,156
108389417207990,planet__first,Planet First,156
378466025507211,Tommed,These ads ran without a disclaimer,156
108279160650005,Głos Świętochłowic,Głos Świętochłowic,155
342956762998558,KlimatAlert,These ads ran without a disclaimer,155
111123892282533,Wydawnictwo Insignis,These ads ran without a disclaimer,155
752618064860315,oweglu.pl,Urszula Stefanowicz,155
193832947564,WATCH DOCS,Helsińska Fundacja Praw Człowieka,155
798066626976756,Adam Zamora RADNY Rady Miejskiej w Żarkach,Adam Zamora,154
2066785943534664,Janusz Freitag,Martyna Teresa Kociak,154
638588696577700,Grażyna Kulik,Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni,154
100294367997650,Eko Idea,These ads ran without a disclaimer,154
623095751118105,Fundacja Generał Elżbiety Zawackiej,Agnieszka Łuczywek-Warszewska,154
305950706802,Uniwersytet SWPS,These ads ran without a disclaimer,153
601579493635656,AY Prime,These ads ran without a disclaimer,152
140085271369,Fundacja Hospicyjna,Fundacja Hospicyjna,151
173043619501435,Pomorski Ośrodek Rehabilitacji Dzikich Zwierząt "Ostoja",Pomorski Ośrodek Rehabilitacji Dzikich Zwierząt "Ostoja",151
544812839275892,Lek.med.Dariusz Iskanin Radny Sejmiku Województwa Śląskiego,These ads ran without a disclaimer,151
1502118536465700,Kancelaria prawna Fenix,Mateusz Szałański,151
108043501064374,Dzielna Ania walczy z SMA,Michał Franciszek Orłowski,150
109529280676256,Tarnogórskie Stowarzyszenie Obywatelskie,Krzysztof Piotr Bergier,150
250351784998956,Senator RP  Andrzej Misiołek,Andrzej Kazimierz Misiołek,150
161677680551089,Śląskie Laboratoria Analityczne,These ads ran without a disclaimer,150
183087013123,Młodzi Demokraci Katowice,Młodzi Demokraci Katowice,150
180420512159755,stop-seksualizacji.pl,These ads ran without a disclaimer,150
421209941279740,IndependentTrader.pl,Tomasz Marecki,149
181020632309,Wydawnictwo Znak,These ads ran without a disclaimer,149
559447160904764,LAPP PRESS FOTO,Piotr Michał Łapiński,149
113123360397548,Akademia Księgowej,More Bananas,149
287198384770456,Grzegorz Matusiak - Poseł na Sejm RP,KW Prawo i Sprawiedliwość,149
282185531797880,Akademia Wojsk Lądowych imienia generała Tadeusza Kościuszki,These ads ran without a disclaimer,149
919232861444360,European Youth Event,These ads ran without a disclaimer,149
601579493635656,AY Prime,Kamil Kulesza,148
1389403614657474,Wizjoner- Jarosław Krężel,Jarosław Kazimierz Krężel,148
312330002497936,Izba Gospodarcza Hotelarstwa Polskiego - IGHP,These ads ran without a disclaimer,148
1867484190208107,Fundacja Równanie,Andrzej Konrad Mikołajewski,147
114212235598090,Witold Zembaczyński,These ads ran without a disclaimer,147
415023695371209,NOIZZ.pl,These ads ran without a disclaimer,146
470518276482949,Obywatele RP,Obywatele RP,146
311253229605543,Obywatelska Ustawa Antysmogowa,Fundacja Centralna,146
607693929384621,Magdalena Spólnicka,KKW Koalicja Obywatelska PO .N iPL Zieloni,145
283326988387227,Anna Nemś - Posłanka na Sejm RP,These ads ran without a disclaimer,145
101105854947171,Czas na restart,Anna Maria Piwowarczyk,145
274131869875660,Klub Lidera Rzeczypospolitej,These ads ran without a disclaimer,145
192571277096,Instytut Misesa,Instytut Misesa,145
46605451482,Wydawnictwo Czarne,These ads ran without a disclaimer,144
106108377536510,EL-GREG Fotowoltaika,EL-GREG,144
175973292430018,Klub Gazety Polskiej w Tychach,Anna Maria Syrek,144
134626909042,Stowarzyszenie Inwestorów Indywidualnych,Stowarzyszenie Inwestorów Indywidualnych,144
875945505776755,Wojciech Król - Poseł na Sejm RP,Wojciech Król,144
2652652818292489,DAGMA bezpieczeństwo it,These ads ran without a disclaimer,144
335107452998,"InPost - Paczkomaty, Kurier",These ads ran without a disclaimer,144
587380481330698,Paweł Bejda,Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni,144
114736753588704,Też mamy we frankach,Fundacja Patronus,143
176624375730456,Meble mix,Adam Dawid Scholz,143
1375267799360427,Rodlew QMD Akcesoria nagrobkowe,Bartłomiej Piotr Kapuśniak,143
2268611796549058,Impact The Future,Social Kiwi Sp. z o.o.,143
176619537364977,Grodno S.A.,Grodno S.A.,143
1691667177798461,Brut,These ads ran without a disclaimer,142
231548847040940,"Piotr Uściński - Poseł na Sejm RP, PiS",Piotr Uściński,142
100334248046144,World News,These ads ran without a disclaimer,142
559291801222860,Julia Sereda,These ads ran without a disclaimer,142
232955143495431,Poeta Codzienny,These ads ran without a disclaimer,142
379336739147505,Salon Canal+ Jastrzębie-Zdrój,These ads ran without a disclaimer,140
112688800135804,Henryk Kierzkowski,These ads ran without a disclaimer,140
155015634424,Miesięcznik ZNAK,These ads ran without a disclaimer,140
1971966879776579,Konfederacja,Komitet Wyborczy Konfederacja Wolność i Niepodległość,140
178518745540464,Paweł Szkatuła - Twój Radny Rady Miasta Knurów,Paweł Sebastian Szkatuła,140
122074554119,EU Social,These ads ran without a disclaimer,140
101277798543606,Koalicja Polska,"Partia | Klub Parlamentarny Koalicja Polska - PSL, UED, Konserwatyści",140
261187005672,empik,These ads ran without a disclaimer,139
367127193959208,Rafał Bochenek,Rafał Bochenek,139
1673449699385554,Mattoni 1873,These ads ran without a disclaimer,139
426398394492018,Lokalna Polityka,Ogólnopolska Grupa Badawcza,138
316457562456725,Tadeusz Smuda - Pomówmy o polityce,Tadeusz Antoni Smuda,138
959387840744974,Bezpartyjni Samorządowcy,Fundacja Bezpartyjni i Samorządowcy,138
1849822038591390,Fair Trend,Fair Trend,138
529220513819128,Fundacja ICAD,These ads ran without a disclaimer,137
435912536436667,Samoleczenie metodą BSM,These ads ran without a disclaimer,137
294676812478,IKEA,These ads ran without a disclaimer,137
411456525539373,CUF zwrot podatku,These ads ran without a disclaimer,136
814991668621838,Norbert Kaczmarczyk Poseł na Sejm RP,Kukiz'15 • Posłowie,136
101243571479783,Personel i Zarządzanie,Infor.pl,136
1978688185516614,Promika SOLAR,These ads ran without a disclaimer,136
140229586049381,Adam Jarubas,Materiał sfinansowany przez KKW Koalicja Europejska PO PSL SLD .N Zieloni,135
104621259584146,Hochland - To jest pyszne!,These ads ran without a disclaimer,135
136666629700977,Solar Company S.A.,These ads ran without a disclaimer,135
268158657204731,Jędrzej Pasierski - autor,These ads ran without a disclaimer,135
178415208919146,Solidarna Polska,Solidarna Polska,135
1807384672844175,Wojtek na Zanzibarze,These ads ran without a disclaimer,134
635656373571729,Katarzyna Majchrzak - #3MajzLewicą,KW Sojusz Lewicy Demokratycznej,134
102749963115920,Good Looking Studio,Good Looking Studio,134
587380481330698,Paweł Bejda,These ads ran without a disclaimer,134
123865637645768,Mazda Mirai Motors,These ads ran without a disclaimer,134
129996417011607,Marcin OCIEPA,These ads ran without a disclaimer,134
374546791549,PASCAL,PASCAL,133
452915271848691,Be Diet Catering,These ads ran without a disclaimer,133
517037508369297,zrzutka.pl,These ads ran without a disclaimer,133
5150088389,Lenny Kravitz,Lenny Kravitz,133
561109754080680,Związek Miast Polskich,These ads ran without a disclaimer,133
146402295558958,Elab Poland - merytorycznie o edukacji za granicą,These ads ran without a disclaimer,132
971833706177522,Kraków dla Mieszkańców,Kraków dla Mieszkańców,132
127289110671627,Euroislam.pl,Euroislam.pl,132
253844354682401,WPT - Wrocławski Park Technologiczny S.A.,Wrocławski Park Technologiczny,132
192608494083516,Queerowy Maj,Queerowy Maj,132
1253574408043341,Marzena Pilarz-Herzyk MamaPrawniczka.pl,These ads ran without a disclaimer,132
470891466593051,Mysłowicki Alarm Smogowy,Jerzy Piotr Bryk,132
483104905124765,Tomasz Brzezina,These ads ran without a disclaimer,132
479731478843752,Kotły Rakoczy - ogrzej swój dom czysto i oszczędnie,Rakoczy Stal Sp. z o.o.,131
941634789255897,Dr Piotr Woźniak,KW Sojusz Lewicy Demokratycznej,131
250008548428800,PanPablo.pl,These ads ran without a disclaimer,131
102105941222468,Mindre,These ads ran without a disclaimer,131
145401631365,SSAB,These ads ran without a disclaimer,131
483998452409690,Waytosale,These ads ran without a disclaimer,131
105939241054830,Aslandi,These ads ran without a disclaimer,130
101021118175603,Stefczyk Finanse,These ads ran without a disclaimer,130
1576591379231457,Paweł Kobyliński - Poseł na Sejm RP VIII kadencji,Paweł Kobyliński,130
1340979962604488,GoodAir,These ads ran without a disclaimer,129
548667715299914,Dreams Fashion,These ads ran without a disclaimer,129
361698913192,Millennium Docs Against Gravity,Millennium Docs Against Gravity,129
1387431731550435,Badania Kliniczne Angelius,These ads ran without a disclaimer,129
465994130077358,Tygodnik Poradnik Rolniczy,These ads ran without a disclaimer,129
1495088660777971,Legal Geek,Legal Geek sp. z o.o.,129
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,These ads ran without a disclaimer,129
103260617789723,Polska Grupa Farmaceutyczna S.A.,Polska Grupa Farmaceutyczna S.A.,128
253522198074527,Kongres Obywatelski,Instytut Badań nad Gospodarką Rynkową,128
153910585371206,Hansa Wear,Łukasz Sławomir Chomyn,128
919637871476951,Biuro Podróży Wesley,These ads ran without a disclaimer,128
2212231495511529,"Region-Bielsko-Biała,Paweł Waliczek",These ads ran without a disclaimer,127
1826303394316871,Piotr Skarga - Kaznodzieja Narodu,Stowarzyszenie Ks. Skargi,127
462211737855053,"Agata Hiero-Cichoń - Kandydat do PE z ramienia SBB, poz nr 5, lista nr 6,",Komitet Wyborczy Wyborców KUKIZ15,127
103118144427643,Big Rig Racing Game,These ads ran without a disclaimer,127
701010853599986,Katarzyna Kuczyńska-Budka - radna Rady Miasta w Gliwicach,Katarzyna Bogna Kuczyńska-Budka,127
999568213449974,"Niezależni PV - Fotowoltaika dla domu, firmy i rolnictwa",These ads ran without a disclaimer,127
1094710717362508,Hyundai.Lifestyle,These ads ran without a disclaimer,127
585937624763492,Piwne Podziemie,These ads ran without a disclaimer,126
185170221542182,De ART - cyfrowybialystok.pl,These ads ran without a disclaimer,126
701536909969058,Daniel Petryczkiewicz,Daniel Łukasz Petryczkiewicz,126
116206531782887,Wise,These ads ran without a disclaimer,125
453888911332842,Idealne Powietrze,Idealne Powietrze,125
245790043485,LNE,LNE,125
363998644473268,Alians,Natalia Maria Walenda,125
328956034420247,Marcin Pawlicki - Radny Miasta Szczecin,Marcin Pawlicki,125
411637938873021,Obywatelski Ruch Na Rzecz Energetyki Jądrowej,Obywatelski Ruch Na Rzecz Energetyki Jądrowej,125
110885457069036,Kancelaria Legatuum,Michał Bajorek,125
100440568085248,Prognoza spod piaskarki,These ads ran without a disclaimer,124
1143722699113969,Axence,These ads ran without a disclaimer,124
261991064518188,Daniel Łodyga Biuro Rachunkowe Doradztwo i Pozyskiwanie Funduszy Unijnych,These ads ran without a disclaimer,124
529011833823876,AJ Produkty,These ads ran without a disclaimer,124
1724955131120888,MY GURU,MY GURU,123
2275061392814406,Mariusz Karwanecki - Szkolenia online z inwestowania w nieruchomości,Mariusz Krzysztof Karwanecki,123
1997138107214988,Ewa Kołodziej Poseł na Sejm RP,These ads ran without a disclaimer,123
2301532809932008,Bytomski Alarm Smogowy,Przedsiębiorstwo Energetyki Cieplnej Sp. z o.o.,122
391720894270085,Chcemy Być Rodzicami,These ads ran without a disclaimer,121
486265905221783,"Tomasz Tyl, Radny Miasta Częstochowy",These ads ran without a disclaimer,121
108744527147358,Jarosław Marciniak,These ads ran without a disclaimer,120
757876837622345,Partia KORWiN,KWW Konfederacja KORWiN Braun Liroy Narodowcy,120
157252641338,OANDA,These ads ran without a disclaimer,120
1839769599447774,3S Group OZE- Fotowoltaika,Justyna Toros,120
2268611796549058,Impact The Future,These ads ran without a disclaimer,120
113717863407310,Top PB PL,These ads ran without a disclaimer,120
154212147987030,DZIECKO,These ads ran without a disclaimer,120
806692002716904,Tavex,Tavex Sp. z o.o.,119
138355953035836,EHealth Solutions,Tomasz Kobus,119
101025471322772,Bartosz Bocheńczak,These ads ran without a disclaimer,119
594819450530150,Smakosz Chybie,These ads ran without a disclaimer,119
347597918657025,Carex Polska,These ads ran without a disclaimer,119
386094611986837,Towarzystwo Ochrony Zwierząt,Michał Kucharski,118
104069458049449,Profit News,These ads ran without a disclaimer,118
181330585392156,Skattestyrelsen,These ads ran without a disclaimer,118
822019814519049,Podhalańska Państwowa Uczelnia Zawodowa w Nowym Targu,Martyna Irena Baczyńska,118
2127754757271562,Brewery Hills,Marcin Michał Olszewski,118
1861159930765835,Fundacja Zdążyć Przed Rakiem,These ads ran without a disclaimer,118
307132666893918,Fundacja Głosuj na Kobietę,Głosuj na Prawa Kobiet,118
2224220140946859,Gniezno-Fakty-Interwencje,Anna Apolonia Nowak,117
136932946358747,Michał Dworczyk,Prawo i Sprawiedliwość,117
934410459935505,Strefa Energii,These ads ran without a disclaimer,117
527706661037471,Warsaw Humanitarian Expo,These ads ran without a disclaimer,117
426016007433562,Marta Salwierak - Radna Sejmiku Województwa Śląskiego,These ads ran without a disclaimer,116
287198384770456,Grzegorz Matusiak - Poseł na Sejm RP,These ads ran without a disclaimer,116
776969662398234,Weekend Gazeta.pl,These ads ran without a disclaimer,116
277892342334350,Akcja Demokracja,These ads ran without a disclaimer,116
322351794592243,Sebastian Trzeszkowski - Radny Miasta Częstochowy,Sebastian Tomasz Trzeszkowski,116
631619606883562,ZUS To Nie MUS,These ads ran without a disclaimer,116
103283881049480,Bartosz Karcz,These ads ran without a disclaimer,115
409096649937707,Vestra - Kałmucki Maciej,Landingi,115
284280638406916,Jadwiga Emilewicz,These ads ran without a disclaimer,115
176136722487454,Videoparlament.pl,VideoSejm.pl,115
324392991573670,BuuV - Kooperatywa Zero Waste,Agnieszka Szymysł,115
1765189203536870,Parosystem,Aneta Kołodziejczyk,115
152244658221042,Wielka Litera,Wielka Litera,115
110849310557808,Równie Ważne,Agata Anna Strzelichowska,115
1744583972454786,Barbara Piasek,These ads ran without a disclaimer,115
832502650197897,Tomasz Kasprowicz,Tomasz Piotr Kasprowicz,115
206177176076080,HAVET Hotel Resort & Spa ***** Dźwirzyno,These ads ran without a disclaimer,115
1378760765743010,Karol Szymura - radny Miasta Rybnika,These ads ran without a disclaimer,115
118512954914759,Wydawnictwo SQN,These ads ran without a disclaimer,115
333409683428621,Nowa Konfederacja,Natalia Paula Kołodyńska-Magdziarz,115
160739798806,OCHNIK,These ads ran without a disclaimer,115
101062373281441,Altkom Akademia,These ads ran without a disclaimer,114
678203295891902,Robert Bąkiewicz,Roty Marszu Niepodległości,114
1888710094723094,DJ/Prezenter Jakub Koniński,These ads ran without a disclaimer,114
212790972087642,SOXO,These ads ran without a disclaimer,114
141990312513970,Paweł Kowal,KKW Koalicja Obywatelska PO .N iPL Zieloni,114
267695190536620,Jerzy Polaczek,These ads ran without a disclaimer,113
112055027022643,Legal Marine,Legal Marine - Mateusz Romowicz,113
343092619195642,Mateusz Klinowski,KKW Koalicja Obywatelska PO .N IPL Zieloni,113
1599655186922126,Włącz oszczędzanie,Łukasz Tadeusz Pająk,113
331167020251450,Gliwice,Miasto Gliwice,113
48391402694,Partia Zieloni,KKW Koalicja Obywatelska PO .N iPL Zieloni,113
101748481612878,Belfer na zakręcie,Marcin Dzierżawski,113
184965671567736,Caritas Polska,Caritas Polska,113
746934618666329,Michał Wcisło - Radny Sosnowca,These ads ran without a disclaimer,113
20194572209,Liberté!,Liberté!,113
266358044374,FAKT24.pl,These ads ran without a disclaimer,113
293274537404349,New Men,These ads ran without a disclaimer,112
109271847219471,Szukajradcy.pl,Agata Aleksandra Machowiec,112
2227738143966427,EcoGift.pl,EkoPrezent,112
101735571307976,Podatkiwit.pl - czyli IP Box dla programistów,Invest Zarzadzanie sp. z o.o.,112
105428171456904,BWT Polska - Best Water Technology,BWT Polska,112
2272893249704364,Tomasz Terlecki,These ads ran without a disclaimer,112
243686272917389,Remix News & Views,These ads ran without a disclaimer,112
1519711354767127,Centrum Analiz Propagandy i Dezinformacji,Fundacja Centrum Analiz Propagandy i Dezinformacji,111
180134978723172,Centrum Praw Kobiet,These ads ran without a disclaimer,111
160448137456508,Głuchy Strzał,These ads ran without a disclaimer,111
100744511467634,Burbonik,Lukasz Mariusz Kołtacki,111
1658232437593046,Rzeczpospolita Samorządna,These ads ran without a disclaimer,111
102528088308585,Vitae Valor - festiwal filmowy,Vitae Valor Festiwal Filmowy,111
1921996241178775,Props,These ads ran without a disclaimer,111
114212235598090,Witold Zembaczyński,KWW Koalicja Obywatelska PO N. iPL Zieloni,111
328190797653238,Fundacja Alberta Schweitzera,Fundacja Alberta Schweitzera,111
105014884399458,2000 Powodów,These ads ran without a disclaimer,110
1319236851430224,Arte,These ads ran without a disclaimer,110
708556816269128,Krzysztof Dybiec -outsourcing marketingu,These ads ran without a disclaimer,110
