Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,9432,42
256196396278,UNICEF España,UNICEF España,9233,169
1035516339843936,Relevo Contigo,Relevo Contigo,9181,468
302436570114382,Amigos de los Mayores,Amics de la gent gran,9180,142
187170858138979,PSOE Extremadura,PSOE Extremadura,9113,76
1421243471458150,Insolac,These ads ran without a disclaimer,9053,17
176592142419661,HolaLuz.com,These ads ran without a disclaimer,9010,12
511233645946606,Los Rodríguez y el Más Allá,These ads ran without a disclaimer,9000,2
106331680386,PP de la Comunidad de Madrid,These ads ran without a disclaimer,8894,34
105102251616999,Rodando por la igualdad,Samuel Rodríguez Cimiano,8786,231
261921680491338,Axe Spain,Axe Spain,8685,2
188280011246288,Junta de Andalucía,Junta de Andalucía,8670,29
110938263655023,ADIES,ADIES,8624,26
230970583628309,Socialistas Españoles en el Parlamento Europeo,Delegación Española del Grupo de la Alianza Progresista de Socialistas y Demócratas en el Parlamento Europeo,8596,3
128451907169274,Estrella Damm,These ads ran without a disclaimer,8576,14
70020937349,SEO/BirdLife,These ads ran without a disclaimer,8428,100
182073298490036,Gaia,These ads ran without a disclaimer,8265,8
116952045157,Cruz Roja Española,Ad Pepper Media Spain,8257,97
276999106249,Asociación Española Contra el Cáncer,Asociación Española Contra el Cáncer,8229,79
349800235527721,España Ciudadana,These ads ran without a disclaimer,8078,18
226263258100,SOCIALISTAS VASCOS,Socialistas Vascos,8023,22
205610086124991,Emakunde,Emakunde-Instituto Vasco de la Mujer,7981,206
267985490746020,Restaurantes contra el Hambre,Acción contra el Hambre España,7933,22
1716846438609314,Legado Solidario,Daryl Upsall,7908,111
1428891030758573,Melisa Rodríguez Hernández,Ciudadanos,7901,210
713474208684131,Podemos Euskadi,Podemos Euskadi,7749,45
1819552285003898,Actualidad Personas Vulnerables,These ads ran without a disclaimer,7640,384
387336148362320,Plan Nacional frente a la Resistencia a los Antibióticos - PRAN,Jesús Martín Macías,7629,12
101902647887840,SOS Derechos Humanos,These ads ran without a disclaimer,7600,669
1405445633036784,Podemos Región de Murcia,Podemos Región de Murcia,7585,342
154928118038966,Colgate España,These ads ran without a disclaimer,7562,4
1082357771944405,Nuclio Digital School,These ads ran without a disclaimer,7506,24
1425062717800175,Informalia,These ads ran without a disclaimer,7466,2
542448969562079,PETRONAS Syntium,These ads ran without a disclaimer,7407,30
