Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
1384953035109249,Faculty of Theology and Religious Studies University of Groningen,These ads ran without a disclaimer,≤100,1
253513258030314,Gemeente Montfoort,OLEAD,≤100,1
108588405832078,Amref Flying Doctors NL,These ads ran without a disclaimer,≤100,1
160488060781842,VVD Olst-Wijhe,Groote Schaarsberg Stefan Marius,≤100,3
102211628624566,henny_reinilia,These ads ran without a disclaimer,≤100,1
819712015045974,Noplasticplease.nl,These ads ran without a disclaimer,≤100,5
103223031744041,Kavish Bisseswar,These ads ran without a disclaimer,≤100,2
113446303372577,Gemeenteraad Hollands Kroon,Hollands Kroon,≤100,1
205242676331332,ChristenUnie  West Betuwe,These ads ran without a disclaimer,≤100,4
233357770204488,Onbeperkt aan de Slag,These ads ran without a disclaimer,≤100,2
812186408798429,Ademir Cláudio,These ads ran without a disclaimer,≤100,3
114367749924335,TreeClicks,These ads ran without a disclaimer,≤100,8
243380865753848,Seniorverhuizer,These ads ran without a disclaimer,≤100,1
272023349503305,OPA - Onafhankelijke Partij Alkmaar,These ads ran without a disclaimer,≤100,10
830909420595155,Team Planet Limburg,These ads ran without a disclaimer,≤100,3
103813947806269,ToGather- Get Housing Right Groningen,Jacques Malherbe,≤100,2
1341071225924670,Van Alles,These ads ran without a disclaimer,≤100,1
2248831305340155,Clean Green Solar Machine,These ads ran without a disclaimer,≤100,1
109933117196372,Armeniefonds Nederland,Armeniefonds Nederland,≤100,3
1399143866994428,Shaw Academy,These ads ran without a disclaimer,≤100,1
107100774026900,Servicemonteur-nl,Marco Den Hollander,≤100,13
205051076353887,Emmen.Maakhetmee,Emmen.Maakhetmee,≤100,3
1663807260315461,PvdA Het Hogeland,These ads ran without a disclaimer,≤100,3
63563473556,Gazeta Wyborcza,These ads ran without a disclaimer,≤100,41
729379497492223,BFA Poland,These ads ran without a disclaimer,≤100,1
596966847464585,HappySoaps,Ruan Karto,≤100,3
463556826989881,Uitgeverij Podium,These ads ran without a disclaimer,≤100,7
138723823336604,Geotrendlines,These ads ran without a disclaimer,≤100,2
1593395534300029,VVD Bernheze,VVD Bernheze,≤100,3
1393323157636382,The elias room,These ads ran without a disclaimer,≤100,5
102136801746591,Kerst aan de Schie,These ads ran without a disclaimer,≤100,1
388281274593522,Samsam Magazine,These ads ran without a disclaimer,≤100,3
1576845469222074,Preek van de Leek - Den Haag,Andries Feijen,≤100,1
575502582460520,Team Energy,Klok Cornelis Willem,≤100,1
520724705100025,EMF & Health,These ads ran without a disclaimer,≤100,3
179454675588461,Winkelgebied Van Hoytemastraat,These ads ran without a disclaimer,≤100,1
467928513252747,Verkooyen Machines,These ads ran without a disclaimer,≤100,2
1906556979621110,Luis Hurtault,Luis Hurtault,≤100,2
297186150408850,Progressief Beek,Martijn Kösters,≤100,1
1129208503774916,D66 Soest-Soesterberg,These ads ran without a disclaimer,≤100,1
266066580185087,Nursestation,These ads ran without a disclaimer,≤100,1
108224162532193,GemeenteBelangen Apeldoorn,Jeffrey Leichel,≤100,1
321564161319474,Anti Discriminatie Bureau Zeeland - ADB Zeeland,ADB Zeeland,≤100,1
114055275385794,VVD IJsselstein,Bas Van Rooijen,≤100,2
194981260596528,CDA Apeldoorn,These ads ran without a disclaimer,≤100,3
381900052427511,Onze Delta,Nedbase,≤100,4
106232660782757,De Uitkijkers,These ads ran without a disclaimer,≤100,3
100147801344182,De koopjesbazaar,Pieter Jan Dieleman,≤100,1
265606510123050,Geert Kimpen,These ads ran without a disclaimer,≤100,1
613554382324948,Wellantcollege Cursussen & Trainingen,These ads ran without a disclaimer,≤100,2
533612593362231,PvdA Tytsjerksteradiel,These ads ran without a disclaimer,≤100,2
550239991805691,GroenLinks Oss,GroenLinks Oss,≤100,1
1200628696729901,Lenovo Data Center EMEA,These ads ran without a disclaimer,≤100,1
310507649013141,Gemeente Noordwijk,These ads ran without a disclaimer,≤100,2
119943721422445,De Arbeiderspers,These ads ran without a disclaimer,≤100,2
408189122964674,Julian Bushoff,These ads ran without a disclaimer,≤100,5
289522761094912,SP Breda,These ads ran without a disclaimer,≤100,2
190571511555300,Lansinoh Benelux,These ads ran without a disclaimer,≤100,1
819854508087850,CX PAY,These ads ran without a disclaimer,≤100,1
1592363677661787,Tom Rotmans,These ads ran without a disclaimer,≤100,1
1377280262539840,D66 Lingewaard,D66,≤100,1
1913511875634754,Overheid vacatures,These ads ran without a disclaimer,≤100,8
340028816030467,D66 Overbetuwe,D66,≤100,1
128527174629434,Plastic Brigade,These ads ran without a disclaimer,≤100,1
284375688425722,Tegenlicht Meet Up Utrecht,These ads ran without a disclaimer,≤100,1
955126974516977,Behoud van de vuurwerk traditie,These ads ran without a disclaimer,≤100,10
179953519031740,Duijndam Makelaardij,de Wifi's,≤100,1
600613763337572,SP Lelystad,These ads ran without a disclaimer,≤100,1
130772330334173,Jut en Juul Lifestyle for Kids,These ads ran without a disclaimer,≤100,1
235480933187246,"Stucadoorsbedrijf peter jansen,stucadoorstiens.nl",These ads ran without a disclaimer,≤100,2
323597857784791,Micha Nederland,Micha Nederland,≤100,1
416891751731856,Gemeente Stichtse Vecht,These ads ran without a disclaimer,≤100,1
111674998845738,Bureau Clara Wichmann,Agnes Cremers,≤100,1
423071014421919,VVD Hilversum,These ads ran without a disclaimer,≤100,2
214521655287626,Katholiek.nl,Berne Media | uitgeverij abdij van berne,≤100,1
1428486000741786,Unplug and Play Artiestenvereniging,Unplug and Play Artiestenvereniging,≤100,1
216749118383430,Centree Zierikzee,Erik Van Uffelen,≤100,1
323187547697177,D66 Losser,D66 Losser,≤100,1
306217039445873,Gemeente Oost Gelre,These ads ran without a disclaimer,≤100,1
1267196636665206,BeleggersAcademy.com,These ads ran without a disclaimer,≤100,1
477858399640183,Music Declares Emergency,These ads ran without a disclaimer,≤100,1
383790798412506,VVD Weststellingwerf,VVD Weststellingwerf,≤100,3
394219543964508,De Bredase VVD,These ads ran without a disclaimer,≤100,1
847300475371594,Vredesweek Nijmegen,These ads ran without a disclaimer,≤100,1
287166978100375,Biertaverne de Gouverneur,These ads ran without a disclaimer,≤100,1
778208095560931,HOTIAD,These ads ran without a disclaimer,≤100,1
837499809622654,Bewust Nieuwbouw,These ads ran without a disclaimer,≤100,5
101451491421869,Praatkast.nl,Praatkast.nl,≤100,2
1788767758074479,VVD Rhenen,These ads ran without a disclaimer,≤100,1
399096866833321,Bouwplan Thuis in Wonen,These ads ran without a disclaimer,≤100,1
618699471497068,CDA Drimmelen,CDA Drimmelen,≤100,3
326639394104734,JOVD Twente,These ads ran without a disclaimer,≤100,1
347747255327565,CDJA Limburg,These ads ran without a disclaimer,≤100,1
697503880284453,VVD/Democraten 66 Oudewater,VVDenD66 Oudewater,≤100,1
329842907203438,Behoud Zanderij,These ads ran without a disclaimer,≤100,1
542359679187058,VVD Het Hogeland,Stefan Van Keijzerswaard - de Groot,≤100,5
344688586019193,VVD Hoeksche Waard,VVD Hoeksche Waard,≤100,1
197721427026253,Humanistisch Vredesberaad  HVB,These ads ran without a disclaimer,≤100,3
290134957713451,Partij voor de Dieren Noord-Holland,Kostic Ines,≤100,2
196355127645521,BVR Advies,These ads ran without a disclaimer,≤100,1
1374709706182330,FNV voor Loonwerk,These ads ran without a disclaimer,≤100,1
390093181539500,FC Offside,FC Offside,≤100,1
540981022929185,BlindGuide,These ads ran without a disclaimer,≤100,1
971443309666536,VVD Tytsjerksteradiel,These ads ran without a disclaimer,≤100,2
261404897211423,Autocity BV,These ads ran without a disclaimer,≤100,1
1906525166281009,Hart in shape,These ads ran without a disclaimer,≤100,2
2497278933672368,Lonaxi,Wicor Telkamp Jr.,≤100,12
689730844383927,VVD Lochem,These ads ran without a disclaimer,≤100,4
620610964745269,Gemeente Houten,These ads ran without a disclaimer,≤100,1
305703132947209,HFC - Halal Fried Chicken,These ads ran without a disclaimer,≤100,1
1088810874600902,Groen Pensioen,These ads ran without a disclaimer,≤100,1
625601397476512,Nieuw Lisse "omdat het werkt",Cor De Groot,≤100,2
108710910523332,Pasha Ki Bhasha,These ads ran without a disclaimer,≤100,4
1694442844170748,Paul Meijer,Paul Meijer,≤100,2
616257468385419,CDA Haarlem,These ads ran without a disclaimer,≤100,6
289170027916692,Eigen Haard,These ads ran without a disclaimer,≤100,2
226133584536501,CDA Altena,These ads ran without a disclaimer,≤100,3
1501367940192364,Meybrows,These ads ran without a disclaimer,≤100,1
180545208653728,StemPunt,These ads ran without a disclaimer,≤100,3
122498317789637,Libelle,These ads ran without a disclaimer,≤100,1
248053672571245,A Plastic Free Bonaire,These ads ran without a disclaimer,≤100,2
106235381376023,Marco Eestermans PvdA,These ads ran without a disclaimer,≤100,1
103351454360101,Magesa,These ads ran without a disclaimer,≤100,3
195513783886199,GoodHabitz,These ads ran without a disclaimer,≤100,1
1037399876332167,CARE Skillpower,These ads ran without a disclaimer,≤100,1
736861463159374,CDA Kop van Noord Holland,These ads ran without a disclaimer,≤100,4
111465827216341,Huawei Nederland,These ads ran without a disclaimer,≤100,1
1626655730973316,Adflow,These ads ran without a disclaimer,≤100,3
1813174642302244,DomusCura Zorgwoningen,These ads ran without a disclaimer,≤100,1
424112171024524,Mariska Harbers Advocaat en Mediator,de Wifi´s,≤100,2
102505038393058,Politieke Partij Delta,Politieke Partij Delta,≤100,1
104524537795590,Momentum Hollandia,Momentum Hollandia,≤100,5
671588366231074,Aurum Brothers,These ads ran without a disclaimer,≤100,1
1098001547034272,A Solution to Plastic Pollution - First International Online Summit,These ads ran without a disclaimer,≤100,11
114631488645360,De Haagse VVD,These ads ran without a disclaimer,≤100,2
180023369422229,Roelof Theun Hoen,These ads ran without a disclaimer,≤100,2
100455575315559,SuperCleaner,These ads ran without a disclaimer,≤100,3
143150269032772,Jonge Socialisten Rijnmond,Jonge Socialisten Rijnmond,≤100,2
853107348038376,Stichting Beschermde Wieg,These ads ran without a disclaimer,≤100,1
295821670518063,International Ocean Film Tour,These ads ran without a disclaimer,≤100,3
517704292059765,Lotus-Diffusers,These ads ran without a disclaimer,≤100,2
119291541487436,Ladies Fortune Purmerend,These ads ran without a disclaimer,≤100,2
140134052679529,Mister Motley,These ads ran without a disclaimer,≤100,2
292042270961963,Burgemeester Huub Hieltjes,Huub Hieltjes,≤100,13
1726578324076946,HelloKitchen.nl,These ads ran without a disclaimer,≤100,1
110731023615552,EIT Food West,These ads ran without a disclaimer,≤100,1
379329376294677,Sunglass spot,Olivier Van Den Hoogen,≤100,2
679526282202349,De Huurdokters,These ads ran without a disclaimer,≤100,1
825305624475174,Hawaiiyak,These ads ran without a disclaimer,≤100,1
154838758303539,Remonstranten Naarden-Bussum,These ads ran without a disclaimer,≤100,1
144580066134672,E BrandConnect,These ads ran without a disclaimer,≤100,3
172588292854050,Kansfonds,These ads ran without a disclaimer,≤100,3
568665486988540,Shopwala EU,These ads ran without a disclaimer,≤100,2
1677711089182638,Academics for Development Utrecht,These ads ran without a disclaimer,≤100,2
1424579967840864,European Court of Auditors,These ads ran without a disclaimer,≤100,2
156344838538958,Stichting Mijn Thuis     مؤسسة بيتي الخيرية هولندا,These ads ran without a disclaimer,≤100,2
2134561046804134,Behoud GROEN Middengebied,These ads ran without a disclaimer,≤100,1
675489335922836,Girls in Film,These ads ran without a disclaimer,≤100,4
1747824002211816,FIBRA - Frente Internacional Brasileira Contra o Golpe e Pela Democracia,These ads ran without a disclaimer,≤100,2
1510532972292654,Partij van de Arbeid PvdA Midden-Groningen,PvdA afdeling Midden-Groningen,≤100,2
1421795621457975,PRO Sliedrecht,These ads ran without a disclaimer,≤100,1
960563437353179,Boomwachters Groningen,These ads ran without a disclaimer,≤100,4
162625643864936,Erik Ronnes,These ads ran without a disclaimer,≤100,1
104730798291066,Gwendel Doorson,These ads ran without a disclaimer,≤100,7
166616950047709,"Waidmannsheil, Hét magazine voor de gepassioneerde grofwildjagers",These ads ran without a disclaimer,≤100,1
321564161319474,Anti Discriminatie Bureau Zeeland - ADB Zeeland,These ads ran without a disclaimer,≤100,1
319730025448728,TOGETHERBAND,These ads ran without a disclaimer,≤100,2
683109641810386,Haagse Stadspartij,Haagse Stadspartij,≤100,1
202228306454759,Thought For Food,These ads ran without a disclaimer,≤100,5
102223198571608,Partij van U,These ads ran without a disclaimer,≤100,1
1932244637034621,Info-Tax,These ads ran without a disclaimer,≤100,3
607391652607909,Vaccines Today,These ads ran without a disclaimer,≤100,16
158593474734265,Creative Valley,These ads ran without a disclaimer,≤100,1
370385056881282,Reinier Van Lanschot,These ads ran without a disclaimer,≤100,1
630864096938801,PvdA Smallingerland,Anton Pieters,≤100,2
103655968102730,Nordic Canyon,These ads ran without a disclaimer,≤100,1
420332998418659,Tjeu Berlijn Raadslid Hart voor Medemblik - HvM,These ads ran without a disclaimer,≤100,10
160222337386850,D66 Haarlemmermeer,These ads ran without a disclaimer,≤100,1
217567158255542,Partij voor de Dieren Limburg,These ads ran without a disclaimer,≤100,3
449134611796644,CDA Lisse,These ads ran without a disclaimer,≤100,4
102958171088005,The Economics of Discontent,These ads ran without a disclaimer,≤100,1
216311481960,Bill Gates,These ads ran without a disclaimer,≤100,10
154403804601978,Hazazah,These ads ran without a disclaimer,≤100,5
110753764083012,Volt Deventer,Volt Nederland,≤100,3
403943403087425,ChristenUnie Flevoland,These ads ran without a disclaimer,≤100,2
2321789488104658,BellaKids,These ads ran without a disclaimer,≤100,1
108409320857684,Luuk Pessers for RSM Faculty Council 2020-2021,Luuk Pessers,≤100,2
102572607859783,De Basketbal Podcast,These ads ran without a disclaimer,≤100,3
1407071029524552,Christenunie Hardenberg,These ads ran without a disclaimer,≤100,1
101001648188249,Samen Gratis Scheiden,These ads ran without a disclaimer,≤100,3
569964276358086,Marloes Daily,These ads ran without a disclaimer,≤100,6
567825110034935,Gemeente Weesp,Gemeente Amsterdam,≤100,1
130041383714805,Intermediair,These ads ran without a disclaimer,≤100,32
100868564645968,Gamerdeals,These ads ran without a disclaimer,≤100,1
140781749266554,K.N.P.S.V.,These ads ran without a disclaimer,≤100,1
1067178736669138,PIN - Partido Inovashon Nashonal,These ads ran without a disclaimer,≤100,2
352140378327151,All4YOUth,These ads ran without a disclaimer,≤100,2
1021849654687371,Veldhoven 75 jaar Vrij,These ads ran without a disclaimer,≤100,1
217567158255542,Partij voor de Dieren Limburg,Partij voor de Dieren Limburg,≤100,3
182669101758303,Man tot Man,These ads ran without a disclaimer,≤100,4
368447930638874,Auteur Arjan Alberts,These ads ran without a disclaimer,≤100,1
286480434837730,VVD Noord-Holland,These ads ran without a disclaimer,≤100,4
690247447678922,Lijst STERK,Vereniging Lijst Student Erkend,≤100,3
143965825711068,JOVD Utrecht e.o.,Willem Meijer,≤100,2
1272275276136627,BUNK Hotels,These ads ran without a disclaimer,≤100,2
1544659105822988,Island Council Elections 2020,These ads ran without a disclaimer,≤100,3
2187587418181164,Collect The Label,David Reijmer,≤100,3
1623503241284400,Visit Wroclaw,These ads ran without a disclaimer,≤100,1
1525872817483381,Doodly,These ads ran without a disclaimer,≤100,1
616257468385419,CDA Haarlem,Juriaan L Visser,≤100,7
698289640567205,Our Footsteps - A Theatre Performance on Migrants' Narratives,Savalan Ghodsi,≤100,2
103374654357999,Zorgen om een kind,These ads ran without a disclaimer,≤100,3
359300587500364,D66 Bommelerwaard,Tom Van Engelen,≤100,2
320489918297982,De Koningskamer,These ads ran without a disclaimer,≤100,1
101945428048976,DELTA Fiber Netwerk,These ads ran without a disclaimer,≤100,1
532492010145546,Minority SafePack,These ads ran without a disclaimer,≤100,1
337139906920844,Ring Tunes,These ads ran without a disclaimer,≤100,4
179683868714722,Prinsen Makelaars Steenwijk,These ads ran without a disclaimer,≤100,1
1378051212479416,Raoul Boucke,These ads ran without a disclaimer,≤100,2
109032187523385,Bomen Behoud Hoorn,These ads ran without a disclaimer,≤100,2
903889772970195,NOHAU,These ads ran without a disclaimer,≤100,1
273301332769918,Academic Positions,These ads ran without a disclaimer,≤100,1
622273574544880,Sterk Lokaal,Jannet Westebring,≤100,4
104378374514093,CleanCups,Kevin Prent,≤100,3
140925626019807,a n n a + n i n a,These ads ran without a disclaimer,≤100,2
108597633942628,Bert-Jan Ruissen,These ads ran without a disclaimer,≤100,1
875977165914797,AWP Zeeland,Algemene Waterschapspartij,≤100,2
0,Instagram User 173618869,These ads ran without a disclaimer,≤100,2
106867167657146,Hart voor Zaankanters Kwis,Mark Damman,≤100,4
703604993141655,Gemeenteraad Den Helder,These ads ran without a disclaimer,≤100,1
1554534041304840,Democratisch Platform Enschede - DPE,These ads ran without a disclaimer,≤100,6
1595248250741419,CDA Harderwijk Hierden,These ads ran without a disclaimer,≤100,3
550239991805691,GroenLinks Oss,These ads ran without a disclaimer,≤100,2
106718534787985,Liefste leven,These ads ran without a disclaimer,≤100,1
2268344639870797,royalspijkenisse,These ads ran without a disclaimer,≤100,2
438700076252468,BurgerBelangen Ermelo,These ads ran without a disclaimer,≤100,4
342242683129,Bureau Europa,These ads ran without a disclaimer,≤100,2
212242382126802,360,These ads ran without a disclaimer,≤100,2
185191135593511,Rode Kruis district Brabant-Zuidoost,These ads ran without a disclaimer,≤100,2
574124839433193,Space Arena,These ads ran without a disclaimer,≤100,1
119554391458387,The Sign Of Leo,These ads ran without a disclaimer,≤100,1
259674801131075,JOGG-Breda,These ads ran without a disclaimer,≤100,1
977496392294361,Hugo van Leeuwen,These ads ran without a disclaimer,≤100,2
738797949634162,Lokaal Veenendaal,Jaap Pottjewijd,≤100,5
102398111246644,stucadoor_peter_jansen,These ads ran without a disclaimer,≤100,3
336316379794449,Jongerenraad Roosendaal,These ads ran without a disclaimer,≤100,1
202858753184508,Hubo XL Zutphen B.V.,These ads ran without a disclaimer,≤100,1
832580203791712,Cooliea,These ads ran without a disclaimer,≤100,2
1556227541282910,Free Russia Foundation,These ads ran without a disclaimer,≤100,1
784009015121501,Kendy Polestin,These ads ran without a disclaimer,≤100,4
110143844006640,Radio Corona,These ads ran without a disclaimer,≤100,1
151432508249060,LAKS,These ads ran without a disclaimer,≤100,1
294578621011026,Gale  Harry,These ads ran without a disclaimer,≤100,1
939680012718431,Elestor B.V.,These ads ran without a disclaimer,≤100,2
153240891414527,Parcon BV,These ads ran without a disclaimer,≤100,2
100997278275346,Zeer betrouwbare organisatie,These ads ran without a disclaimer,≤100,1
110607800716830,Georgia Gulf Corporation,These ads ran without a disclaimer,≤100,1
40055265495,The British Journal of Photography,These ads ran without a disclaimer,≤100,7
378039852643879,Huurdersfederatie Zuidoost Drenthe,These ads ran without a disclaimer,≤100,1
238075096364508,CDA Asten,These ads ran without a disclaimer,≤100,1
209648345740233,"PerspectieF, ChristenUnie-jongeren",These ads ran without a disclaimer,≤100,1
174327902776186,Koningsdag Vught,These ads ran without a disclaimer,≤100,1
242128959237930,ChristenUnie Ede,Daan Weststrate,≤100,2
153180545084555,Cesto Schrijft,These ads ran without a disclaimer,≤100,4
437846019616612,PvdA Ede,These ads ran without a disclaimer,≤100,2
270151012637,Stedelijk Museum Schiedam,These ads ran without a disclaimer,≤100,1
105122614294503,Conrad Richardson,Conrad Richardson,≤100,6
320438202201592,Platform 046,These ads ran without a disclaimer,≤100,2
1600646803296075,Stichting voor Inclusie & discriminatiebestrijding,Iohanna Sandu,≤100,2
230862540703371,Be Hague,These ads ran without a disclaimer,≤100,1
182326816036327,Veerman Mediaproducties,These ads ran without a disclaimer,≤100,6
103690898353743,Mr. Drs. Javier Silvania,These ads ran without a disclaimer,≤100,3
225922380838567,D66 Groningen,These ads ran without a disclaimer,≤100,2
1160701620720058,Meerssense VVD,Meerssense VVD,≤100,2
633193900164064,Toneelgroep Jan Vos,These ads ran without a disclaimer,≤100,1
415479288981287,Print Skyline,These ads ran without a disclaimer,≤100,2
0,Instagram User 2815882038,These ads ran without a disclaimer,≤100,1
480874598749296,ACT met KnopOm,These ads ran without a disclaimer,≤100,3
212787845829630,CDA Waadhoeke,Robert Van Der Spek,≤100,1
394219543964508,De Bredase VVD,VVD Breda,≤100,1
1530277467215488,VVD Drenthe,These ads ran without a disclaimer,≤100,5
998027266909008,Pvda Bronckhorst,These ads ran without a disclaimer,≤100,4
261891187284177,SGP Krimpen aan den IJssel,Adriaan Van Beek,≤100,4
295519817192845,Coevorder Courant,NDC mediagroep,≤100,2
262918947194538,De Greutsje Pin,Ermeco Digitale Communicatie,≤100,2
243148232487383,ChristenUnie SGP Rotterdam,ChristenUnie-SGP Rotterdam,≤100,1
215357001852807,Gemeente Heerenveen,Gemeente Heerenveen,≤100,2
106585444169960,Kaapvaarders Verbond,Tim Grootes,≤100,2
305282796200643,Het Nationale Theater,These ads ran without a disclaimer,≤100,2
115241245317898,PvdA Roosendaal,PvdA Roosendaal,≤100,1
1746352698711497,Partij voor de Dieren Almere,Luijendijk Jesse,≤100,1
223967718058356,Mustafa Bal,These ads ran without a disclaimer,≤100,1
1410552612558553,Emil Lee,Sky Media,≤100,1
476759392439445,VVD Landgraaf,VVD Landgraaf,≤100,1
491159467752763,Burgernet Rotterdam,These ads ran without a disclaimer,≤100,1
480398888776319,It Rains Fashion,These ads ran without a disclaimer,≤100,2
288432081205589,Gemeente Katwijk,These ads ran without a disclaimer,≤100,1
435186379920775,HSV - Hanze Studentenbelangen Vereniging,HSV,≤100,1
585211238230975,Mantelzorg Horst aan de Maas,These ads ran without a disclaimer,≤100,2
125624307494765,Filmtheater Cinecenter,These ads ran without a disclaimer,≤100,1
176313399177316,YOGAplaza Oss,These ads ran without a disclaimer,≤100,1
103992696348691,Wethouder Cees Pille,Cees Pille,≤100,1
464950456905932,Oeii Conceptstore Groesbeek,Twan Van Der Sterren,≤100,1
167391773325609,WNF Groningen,These ads ran without a disclaimer,≤100,2
1455504911141798,Gemeente Texel,Gemeente Texel,≤100,2
221626918002633,Schrijvert uit Rotterdam,These ads ran without a disclaimer,≤100,3
151766691678928,SGP Goeree-Overflakkee,These ads ran without a disclaimer,≤100,1
110294767419821,sheabutterbaby.nl,These ads ran without a disclaimer,≤100,1
323636757770943,VINI.nl,These ads ran without a disclaimer,≤100,1
717249231795539,BIJ1,These ads ran without a disclaimer,≤100,2
783120021847964,Vinkenbosch Makelaardij,These ads ran without a disclaimer,≤100,2
1030950283584238,Rectoraat  San Thomas d'Aquino,These ads ran without a disclaimer,≤100,1
632869780190995,More-Itz,These ads ran without a disclaimer,≤100,1
2378499215527390,WemakethecityKraaiennest,These ads ran without a disclaimer,≤100,1
213951388742549,ENS Clean Air,Esmée de Vorle,≤100,1
102394848289940,Vereniging Van Rechtzoekenden,These ads ran without a disclaimer,≤100,1
1769295063344517,Limburgse gebakkraam scheffer-lutjens,These ads ran without a disclaimer,≤100,2
287874377932751,Haerlems Bodem,These ads ran without a disclaimer,≤100,1
1388745874773761,Dynamo beweegt tot meedoen,These ads ran without a disclaimer,≤100,2
234057736713747,Tubantia,These ads ran without a disclaimer,≤100,6
766265230230323,Lumen,These ads ran without a disclaimer,≤100,1
112583193610211,Heart of gold tattoo parlour,These ads ran without a disclaimer,≤100,1
511625975545164,"Wakker Emmen, gewoon doen.",Jannet Westebring,≤100,3
329016827180581,A1 Bedrijvenpark Deventer,These ads ran without a disclaimer,≤100,1
246666169164239,Leon de Lange,De Lange Leon A,≤100,1
105855107617940,Onderhoudsbedrijf Valentino,Jorgen Vermont,≤100,1
850253651682648,Partij voor de Dieren Flevoland,Luijendijk Jesse,≤100,1
363408284078220,De burgemeester van Tilburg,Tom Pijnenburg,≤100,1
1810032782592840,Café de Stad,These ads ran without a disclaimer,≤100,1
1450483045214253,Bits & Pretzels,These ads ran without a disclaimer,≤100,4
2022603798035877,Michael Pistecky,These ads ran without a disclaimer,≤100,1
126772280725628,Nor-Shipping,These ads ran without a disclaimer,≤100,2
626963291062868,Housing for All,These ads ran without a disclaimer,≤100,2
208690175828540,Maydanoz,These ads ran without a disclaimer,≤100,2
0,Instagram User 764033229,These ads ran without a disclaimer,≤100,11
100100838075046,Lenny Suijkerbuijk coaching and training,These ads ran without a disclaimer,≤100,1
610561445683906,CDA Mill en Sint Hubert,These ads ran without a disclaimer,≤100,2
108175317314743,Clair Poosh,Burcu Kaya,≤100,6
190869220945975,PvdA Den Haag,Bas Beekman,≤100,2
1460895274158045,Koninklijk Nederlandsch Genootschap voor Geslacht- en Wapenkunde,These ads ran without a disclaimer,≤100,1
292558701374625,Stichting Hart Hulp Hoop,Akram Shawki,≤100,2
1207987872568660,SP Zutphen/Warnsveld,These ads ran without a disclaimer,≤100,2
208032132579030,PvdA Groningen,These ads ran without a disclaimer,≤100,6
201821126683232,D66 Waalre,These ads ran without a disclaimer,≤100,1
183963074960878,Youth for Christ NL,These ads ran without a disclaimer,≤100,1
118479041566849,SP Schagen,Ronald G Komen,≤100,2
409829009168649,Studentenpartij Uvasociaal,These ads ran without a disclaimer,≤100,1
1535692050078139,WoneninOirschot,Wonen in Oirschot,≤100,2
2123415201254339,rPlanet Earth,These ads ran without a disclaimer,≤100,1
516943785146737,Consument Centraal,These ads ran without a disclaimer,≤100,1
945761432159312,VVD Voorne,VVD Voorne,≤100,1
1555448837895988,Wethouder Klaas Valkering,Klaas Valkering,≤100,3
1543542572602854,VVD Altena,These ads ran without a disclaimer,≤100,1
395020097267467,Pvda Amsterdam Oost,Alba León,≤100,5
108642203853724,bocketlist.nl,Böcketlist,≤100,1
235029570523034,Jongerenambassadeurs,These ads ran without a disclaimer,≤100,1
1743766155846128,VVD Maasland,VVD Maasland,≤100,3
471984289867869,Party Glass Drinkware,These ads ran without a disclaimer,≤100,5
701694526537340,Zó! Zoetermeer,These ads ran without a disclaimer,≤100,3
1732885833661470,CDA Heerlen,These ads ran without a disclaimer,≤100,2
334224188495,GroenLinks Leiden,Esra Vander Heijden,≤100,1
1435419970011930,Pluralism in Economics University College Maastricht - PINE UCM,These ads ran without a disclaimer,≤100,2
480269575342162,Rooming,These ads ran without a disclaimer,≤100,1
303414140613605,The Embassy club,These ads ran without a disclaimer,≤100,4
388274271952385,Jonathan Krispijn,These ads ran without a disclaimer,≤100,1
417203572370556,Schitterende Toekomst,These ads ran without a disclaimer,≤100,1
527509587433951,Algemene Waterschapspartij Nederland,Algemene Waterschapspartij AWP,≤100,3
109499097390406,William Harris Duke,William Harris Duke,≤100,7
591858421182653,Quintessentially Queer,These ads ran without a disclaimer,≤100,1
103315121448760,SBC Communications Inc,These ads ran without a disclaimer,≤100,1
103776854409588,New Faith Network,These ads ran without a disclaimer,≤100,6
112955617100124,VM/Mode,These ads ran without a disclaimer,≤100,2
475847342774728,Vacature bij de Overheid,These ads ran without a disclaimer,≤100,4
411943228898166,ArtEZ Muziektherapie,These ads ran without a disclaimer,≤100,1
294693984421347,MarketsCube,These ads ran without a disclaimer,≤100,1
996724400343081,Sports Leadership Institute,These ads ran without a disclaimer,≤100,1
616490005068036,PvdA Medemblik,These ads ran without a disclaimer,≤100,1
323187547697177,D66 Losser,These ads ran without a disclaimer,≤100,1
105091291656532,Buy your dream,These ads ran without a disclaimer,≤100,1
1802230296668409,Set-Up '65 Heren 1,These ads ran without a disclaimer,≤100,1
115446233480849,Marketing,These ads ran without a disclaimer,≤100,1
564898497026879,Christine Göttfried,These ads ran without a disclaimer,≤100,13
103992097804124,"Yello, We Know Local",These ads ran without a disclaimer,≤100,1
143805629001433,Bvn_tv,These ads ran without a disclaimer,≤100,2
169948393026012,CJB (Communistische Jongerenbeweging Nederland),These ads ran without a disclaimer,≤100,3
2047463432005663,European Debate Initiative,These ads ran without a disclaimer,≤100,2
100157388409035,All Indonesian Lives Matter,These ads ran without a disclaimer,≤100,2
1214680188562240,Nail doc.,These ads ran without a disclaimer,≤100,3
287790698753359,USR Diaspora - Olanda,These ads ran without a disclaimer,≤100,1
