Page ID,Page Name,Disclaimer,Amount Spent (HUF)
2074269302652716,Menczer Tamás,These ads ran without a disclaimer,28193
543788999005363,ORIGO,New Wave Media Goup Kft.,27958
2367481733536787,MSN Magyarország,These ads ran without a disclaimer,27586
230385242742,KDNP és Frakciója,Országgyűlés Hivatala KDNP frakció,27442
745695918854943,Nyugati Fény,Nyugati Fény,27219
453253875264,Vágó Gábor,LMP - Lehet Más a Politika,27196
853618601425615,Dedoles,These ads ran without a disclaimer,27195
510078013063912,Rózsa László Péter,Rózsa László Péter,26688
109503892404998,Világgazdaság,Világgazdaság,26667
112407120345686,Farkas Örs,Farkas Örs,26517
734217673259088,Ujhelyi István dr.,MSZP,26095
76945222898,Startlap,Centrál Médiacsoport,25787
193702058028595,Lázár János hivatalos oldala,Lázár János hivatalos oldala,25626
245725802156819,Jobbik Szombathely,Balassa Péter Sándor,25014
390232091384,Habitat for Humanity Magyarország,Habitat for Humanity Magyarország,24860
116573845044900,Playersroom,These ads ran without a disclaimer,24593
126893087354793,Európai Parlament,Európai Parlament,24144
132593883577930,Dr. Keresztes László Lóránt,Dr. Keresztes László Lóránt,24096
107898832590939,European Commission,These ads ran without a disclaimer,23570
1697302343670181,Iker Áron,Iker Áron,23436
108988690853942,Kásler Miklós,Kásler Miklós,23307
112064378854586,Terror Háza Múzeum / House of Terror Museum,Terror Háza Múzeum / House of Terror Museum,23271
781150971947219,Jakab Péter,Jobbik Magyarországért Mozgalom,23160
180924612473518,Dr. Brenner Koloman,Országgyűlés Hivatala Jobbik Frakció,22240
108941857376911,Igen Szolidaritás,Igen Szolidaritás,21897
237088069704442,Ádám Kósa MEP,"Adam Kosa, Member of the European Parliament",21667
1084749598210454,Dr. Szabó Tünde,Dr. Szabó Tünde,21580
115440121830131,"Derkovits, a mi otthonunk!",Éljen Szombathely Egyesület,21580
160102384102712,Szél Bernadett,Szél Bernadett,21341
108271872940329,Ara-Kovacs Attila,DK Delegation of the Progressive Alliance of Socialists & Democrats in the European Parliament,21304
1560795780732708,"Székely Sándor, az Igen Szolidaritás országgyűlési képviselője",Országgyűlés Hivatala,21256
126893087354793,Európai Parlament,Európai Parlament Tájékoztatási Irodája,21242
1122781531137859,Ellenszél,Ellenszél,20930
132720449036,Magyar Kerékpárosklub,Magyar Kerékpárosklub,20646
751133218288660,XXI. Század Intézet,Közép- és Kelet-európai Történelem és Társadalom Kutatásáért Közalapítvány,20488
781030738624077,Gyöngyösi Márton,Jobbik Magyarországért Mozgalom,20439
104337347681259,4trees,4trees,19691
102144801768600,Szombathely Hangja,szombathelyhangja.hu,19621
362277097183663,VELUX,VELUX,19599
422399638586608,Indítsuk Be Magyarországot Alapítvány,Indítsuk Be Magyarországot Alapítvány,19388
243470906428319,Juhász Hajnalka,Juhász Hajnalka,18967
109117190565423,Számok - a baloldali álhírek ellenszere,Számok - a baloldali álhírek ellenszere,18837
100103228401991,Axióma,Axióma Kulturális Alapítvány,18707
1193391110688366,Highlights of Hungary,Highlights of Hungary,18461
129382163754757,Jobbik Ifjúsági Tagozat,Jobbik Magyarországért Mozgalom,18417
729627343834501,Kialo,These ads ran without a disclaimer,18299
103024827750491,Mi Várunk,Országgyűlés Hivatala Jobbik Frakció,18006
164978027477602,József Felföldi,József Felföldi,17922
206160682739388,Harrach Péter,Harrach Péter,17918
530158387149773,Közösen Szentgotthárdért,These ads ran without a disclaimer,17861
1433332953628843,"Debreceni Állatkert, Növénykert és Vidámpark","Debreceni Állatkert, Növénykert és Vidámpark",17834
525574220799452,Alfahír,Kiegyensúlyozott Médiáért Alapítvány,17684
129382163754757,Jobbik Ifjúsági Tagozat,Országgyűlés Hivatala Jobbik Frakció,17665
191946490841225,Dúró Dóra,These ads ran without a disclaimer,17529
1377431695828132,Nagy István,Dr. Nagy István,17497
205547789523736,Dr. Nemény András,These ads ran without a disclaimer,16962
128573907819549,Fekete-Győr András,Momentum Mozgalom,16932
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,16770
734217673259088,Ujhelyi István dr.,These ads ran without a disclaimer,16399
248172631940,Mandiner,Mandiner,16347
101853671433139,Szilágyi Tamás,Tamás Szilágyi,16263
128210328817041,NoMorePlastic,Dialogue Creatives,16075
100698354623376,Lendvai Ferenc,These ads ran without a disclaimer,16000
1534911313439123,Ripost,Ripost,15948
162344823835042,atlatszo.hu,atlatszo.hu,15728
111858283936607,Igaz Hang,József Felföldi,15690
206160682739388,Harrach Péter,Országgyűlés Hivatala KDNP frakció,15650
115230488549915,Political Capital (HU),Political Capital (HU),15589
1215492498464496,Angyal Károly,Angyal Károly Tibor,15582
773120112778785,Rig Lajos,Országgyűlés Hivatala Jobbik Frakció,15549
748348838626461,888.hu,888.hu,15212
832236763528717,VasiFórum.hu - Hírek Vas megyéből,Büki Zoltán,15096
562712570560978,Azbej Tristan ن,Azbej Tristan,14994
1259129897582813,Putz Attila,Putz Attila András,14994
157270314427371,Simonka György,Simonkáné Gábor Marianna,14899
115388925185513,Magyar Szocialista Párt,These ads ran without a disclaimer,14856
365977046868250,Nemzeti Agrárgazdasági Kamara - NAK,Nemzeti Agrárgazdasági Kamara - NAK,14838
134984140045777,Stummer János,Országgyűlés Hivatala Jobbik Frakció,14725
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,14648
620030171664750,Mi Hazánk Mozgalom,These ads ran without a disclaimer,14478
112879632128020,Novák Előd,These ads ran without a disclaimer,14428
131797633528377,Jávor Benedek,Párbeszéd Magyarországért,14336
128210328817041,NoMorePlastic,These ads ran without a disclaimer,14210
451084968283411,Klímainnovációs Közösség,Pannon Pro Innovations,14171
183174515027839,Szilágyi György,Országgyűlés Hivatala Jobbik Frakció,14097
2417216821897240,Hetyési Marianna,Hetyési Marianna,14043
284769298350576,ugytudjuk.hu,These ads ran without a disclaimer,13917
1798123967106196,Jobbik Vasvár,Jobbik Magyarországért Mozgalom,13867
286931007596,SOS Gyermekfalvak,Berényi Károly Krisztián,13860
305113236215306,Tok-Shop.hu,These ads ran without a disclaimer,13852
164762586881530,Mága Zoltán hegedűművész,These ads ran without a disclaimer,13437
314501110585,Kék Vonal,Kék Vonal,13431
122159141138679,Magyar Helsinki Bizottság / Hungarian Helsinki Committee,Magyar Helsinki Bizottság / Hungarian Helsinki Committee,13423
447556782025193,Magyar Munkáspárt,Magyar Munkáspárt,13260
100145531349308,Kontrapro.hu,Kontrapro.hu Kft.,13201
2158405567819066,Fülöp Attila,These ads ran without a disclaimer,12909
155560531137359,Dorosz Dávid,Párbeszéd Magyarországért,12881
1926735160968885,Válasz Online,Válasz Online,12848
599385656745723,Simon Róbert Balázs,These ads ran without a disclaimer,12800
109637397268775,Nyugati Pályán,These ads ran without a disclaimer,12789
92932085233,TASZ,TASZ,12695
210242349159177,EU-Solar 0 Forintos Villanyszámla Garanciával,These ads ran without a disclaimer,12593
610740558997110,Balczó Zoltán,Jobbik Magyarországért Mozgalom,12504
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,12122
283605605855438,Új Március,El a kezekkel a Kádár-sírtól,12104
106879101071014,Jobbik Körmend és környéke,Jobbik Magyarországért Mozgalom,12022
161957537171267,Schmidt Mária,Schmidt Mária,12014
103109218306038,Szombathelyi tények,These ads ran without a disclaimer,12000
188002774639,Mesterházy Attila,Mesterházy Attila Csaba,11963
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,11957
192540677451041,Gyémánt Út Buddhista Közösség,These ads ran without a disclaimer,11915
304242809601186,BP Shop,BP Shop,11767
2024678420884437,Varga Judit,Varga Judit,11501
103936480985864,Győri Enikő,Győri Enikő,11453
694941900537141,Ágh Péter,These ads ran without a disclaimer,11389
149035118614177,Magyar Nemzeti Bank,These ads ran without a disclaimer,11325
1376817859123334,Mindenki Sárvárért,These ads ran without a disclaimer,11270
281527466391,Magyar Zoltán,Országgyűlés Hivatala Jobbik Frakció,11212
1439786569610603,Dr. Fekete Dávid,Fekete Dávid,11188
490006464353222,Dr. Lukács László György,Jobbik Magyarországért Mozgalom,11169
168983076942790,CricksyDog,These ads ran without a disclaimer,11003
618865335250312,Jobbik Sárvár,Jobbik Magyarországért Mozgalom,11000
114236027094531,Szedlák Attila,Szedlák Attila,10949
329107800543535,Sneider Tamás,Jobbik Magyarországért Mozgalom,10919
1767688026844895,Zalaegerszeg Megyei Jogú Város,Zalaegerszegi Televízió,10863
1429914920563493,Nunkovics Tibor,Országgyűlés Hivatala Jobbik Frakció,10763
1408906262689093,Nyitrai Zsolt,Nyitrai Zsolt,10758
184890488198962,Bana Tibor,These ads ran without a disclaimer,10732
326224931655353,Polgár Lívia,These ads ran without a disclaimer,10659
206519396034626,agrotrend.hu,Agrotrend Média Kft.,10490
1937475189871096,TopMark.hu,These ads ran without a disclaimer,10439
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,10413
490006464353222,Dr. Lukács László György,Országgyűlés Hivatala Jobbik Frakció,10387
1461534750733248,Schmuck Erzsébet,Zöld Baranya Kft._,10290
119810034720839,Manna,These ads ran without a disclaimer,10153
2309737912651039,Péterffy Attila,Péterffy Attila,10101
102523611114066,Dr. Varga Norbert,Dr. Varga Norbert,10094
2462499407307019,Exportauto Autókereskedő,Anderkó-Györgypál Zsuzsanna,10000
504018429656931,Fidesz Körmend,Molnár Dániel,10000
102753291819852,Europálya,Europálya,9924
246722998817639,Rónai Sándor,Rónai Sándor,9896
537817739693723,Brain Bar,Brain Bar,9814
171850263345844,Németh Ákos,These ads ran without a disclaimer,9750
245725802156819,Jobbik Szombathely,Jobbik Magyarországért Mozgalom,9749
554566311285605,Első világháború,Első világháború,9682
490030231058740,444,These ads ran without a disclaimer,9509
355633501941718,Neokohn,These ads ran without a disclaimer,9483
174794299225626,LMP Vas megye,LMP - Magyarország Zöld Pártja,9478
141814862522641,Magyar Menedék,These ads ran without a disclaimer,9333
101939451164685,Illés Károly,Illés Károly Roland,9278
240147763965,Baráth András - Gerilla Önéletrajz,These ads ran without a disclaimer,9251
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,9216
2875100582630649,30 éve szabadon,Közép- és Kelet-európai Történelem és Társadalom Kutatásáért Közalapítvány,9097
129875930406663,Udvari Kamaraszínház,Udvari Kamaraszínház,9055
1830857323685198,Kőszegi Fidesz,These ads ran without a disclaimer,9032
300205977307774,Jobbik Celldömölk,Jobbik Magyarországért Mozgalom,9000
153035221415533,angolnyelvtanitas.hu,These ads ran without a disclaimer,8996
856433318046663,Tekauer Norbert önkormányzati képviselő - VÉD egyesület,These ads ran without a disclaimer,8996
848961632157694,Rába Kálmán legyen Kőszeg polgármestere,These ads ran without a disclaimer,8900
141366725876424,European Greens,These ads ran without a disclaimer,8702
174794299225626,LMP Vas megye,These ads ran without a disclaimer,8605
1713793492050749,Soproni Polgárok Közössége,Soproni Polgárok Közössége,8454
278992483155,Tordai Bence,Párbeszéd Magyarországért,8350
592204747588011,Momentum Mozgalom,These ads ran without a disclaimer,8298
1401080026811438,Csányi Tamás,Országgyűlés Hivatala Jobbik Frakció,8239
111850287235233,Ibela Green,Ibela Könnyűipari és Kereskedelmi Szociális szövetkezet,8231
414939931942865,Rába Kálmán - Vas megye,These ads ran without a disclaimer,8101
1820761161322160,ugytudjuk.hu,These ads ran without a disclaimer,8063
838631906208176,Ander Balázs,Országgyűlés Hivatala Jobbik Frakció,7999
233101666752758,Frisss.hu,These ads ran without a disclaimer,7955
105932557473917,Külhoni Magyarok,Külhoni Magyarok,7867
164061553749320,Nemzeti Televízió,Kiegyensúlyozott Médiáért Alapítvány,7841
109023280756491,Írdalá.hu,Nest Communications,7822
1917999545117733,Paradigma Intézet,Paradigma Intézet Nonprofit Kft.,7760
113183730045421,Momentum Klímakörök,Momentum Mozgalom,7667
594088897289853,Alapjogokért Központ,These ads ran without a disclaimer,7610
337867476695276,György István Péter,These ads ran without a disclaimer,7500
893102994164960,Hohn Krisztina,LMP - Lehet Más a Politika,7472
253114601689663,Vasas Szakszervezeti Szövetség,Vasas Szakszervezeti Szövetség,7442
406305670209771,Hydrogen Technologies Hungary Motortisztítás & DPF gépi tisztítás,Nagy Tamás,7384
211156277497,WWF Hungary,WWF Hungary,7363
1466827703576921,Pro Savaria Egyesület,Balassa Péter Sándor,7205
122559352472648,Svájci Alap,These ads ran without a disclaimer,7167
393705001216934,Dudás Róbert,Jobbik Magyarországért Mozgalom,7126
345496092135627,Hír TV,Hír TV,6971
728260423984010,Böröcz László,Böröcz László,6923
893102994164960,Hohn Krisztina,Zöld_Baranya_Kft_Ügynökség,6906
1443972419239893,Best Ruházat,Best Ruházat,6896
1567420900021321,Kara Ákos,Kara Ákos,6748
931186216990824,Bencsik János,Bencsik János,6742
408924035951553,Hulladékmentes.hu,Hulladékmentes.hu,6634
132593883577930,Dr. Keresztes László Lóránt,Dr. Keresztes László Lóránt - Zöld Média Ügynökség Kft.,6606
148044535395063,Dél-Békés Mentőcsoport,Simonkáné Gábor Marianna,6582
126539424061030,Háttér Társaság,These ads ran without a disclaimer,6578
876772425797119,Hölvényi György,Bartók-Meszleny Zita Judit,6434
212126705625642,Kocsis-Cake Olivio,Párbeszéd Magyarországért,6418
100286734686560,Sérelmek a pszichiátrián? Jelentse be itt,Állampolgári Bizottság az Emberi Jogokért,6413
959798297495473,Nacsa Lőrinc,Nacsa Lőrinc,6352
244064559374,Propeller.hu,Propeller.hu,6339
113375923695023,Fidesz Budapest,Fidesz Budapest,6323
109413374263225,Kontra,Kontra,6230
120370174702378,Magyarország Kormánya,These ads ran without a disclaimer,6200
147547541961576,Council of the European Union,Council of the European Union,6167
2076250085722964,Nagy Donát - Momentum,Nagy Donát,6158
420335244825041,Mindent OLCSÓN,These ads ran without a disclaimer,6024
515418992192579,Vazsvári Krónika,These ads ran without a disclaimer,5997
319848491555131,Dr. Varga-Damm Andrea,Országgyűlés Hivatala Jobbik Frakció,5985
106332960773994,Kék Bolygó Alapítvány,These ads ran without a disclaimer,5982
407695802676878,Nyitottak vagyunk,Nyitottak vagyunk,5979
215365671881695,Lounge Group,Lounge Group,5974
294751574524358,Szombati Helyi Hírlap,These ads ran without a disclaimer,5910
1357776460950406,Reaktor,Reaktor Alapítvány,5875
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,5805
862470284143232,Momentum Szombathely,Nagy Donát,5704
216317672082664,Spigiboy,Pintér András,5687
529941717209471,Orbán Balázs,Orbán Balázs,5668
107919940798296,Nagy Donát,Nagy Donát,5645
71547793430,Fidelitas,Fidelitas,5643
100905288315705,Jelen hetilap,Jelen hetilap,5578
205519186130149,Európa Könyvkiadó,Európa Könyvkiadó,5565
110338750300059,Patonay Imre,These ads ran without a disclaimer,5564
822836871202195,Potocskáné Kőrösi Anita,Országgyűlés Hivatala Jobbik Frakció,5550
175631865860693,Vadai Ágnes,Demokratikus Koalíció,5514
519279158277826,Szülői Hang,Szülői Hang,5502
123142634426874,Microsoft CEE,These ads ran without a disclaimer,5434
102851528200356,TEDxDanubia Countdown,TXD Impact Design Kft.,5417
267168140529488,György László,György László magánszemély,5392
111133330254670,Vörös Gábor,These ads ran without a disclaimer,5355
347819348687196,Budapest Water Summit 2019,Budapest Water Summit 2019,5260
108395900927334,Kovács István,Kovács István Megafon,5178
359299791465856,Vasi Vasmacska,Horváth Evelin,5117
237088069704442,Ádám Kósa MEP,These ads ran without a disclaimer,5097
316002512431444,Tech@Facebook,These ads ran without a disclaimer,5097
1846213072090343,Gy. Németh Erzsébet,Demokratikus Koalíció,5056
167242593892716,Nemes Gábor,Nemes,5049
296310837699,vaol.hu,These ads ran without a disclaimer,5000
868546349900900,Balassa Péter,These ads ran without a disclaimer,5000
1193902320622038,Dr. Bajkai István,Dr. Bajkai István,4999
164978926850719,Kommentár folyóirat,Kommentár folyóirat,4998
1992543104404776,Momentum TizenX,Momentum Mozgalom,4983
102641477991941,bahir.hu - BAHÍR,ZÖLD BARANYA KFT.,4960
788960034452071,Potápi Árpád János,These ads ran without a disclaimer,4950
117961442942614,Álljunk ki Borkai Zsolt mellett,Éljen Borkai,4938
110566877158397,Laptapir,These ads ran without a disclaimer,4929
948663291926357,HVG BrandLab,HVG BrandLab,4925
1411080585789966,Arató Gergely,Demokratikus Koalíció,4881
342785876208317,Mellár Tamás,Párbeszéd Magyarországért,4844
326632861287187,Gyuris Dávid,Gyuris Dávid Tibor,4830
528719397570100,Flamingók,These ads ran without a disclaimer,4798
2345026452193652,Wazaricase,These ads ran without a disclaimer,4732
2103304126556988,Pure Wonder Shopyz,These ads ran without a disclaimer,4713
559317290883815,Vegeta - Főzz Szabadon,These ads ran without a disclaimer,4622
