Page ID,Page Name,Disclaimer,Amount Spent (HUF)
386132578063762,Balaicz Zoltán,These ads ran without a disclaimer,159966
1370610756389472,Tőzsdeikereskedés.hu,Tőzsdeikereskedés.hu Kft,158725
215138878595900,Európai Bizottság Magyarországi Képviselete,Európai Bizottság Magyarországi Képviselete,153315
438674070213065,Magyar Állampapír,Magyar Állampapír,147963
122702771108697,Magyar Hírlap,Magyar Hírlap Kiadói Kft.,147391
102159197929139,Terra Case,Görög Ádám,142323
108346693873484,Győrffy Balázs,Balazs Gyorffy,141246
202099276507678,24.hu,24.hu,139948
510019792386607,Emberi Erőforrások Minisztériuma,Emberi Erőforrások Minisztériuma,138021
1767688026844895,Zalaegerszeg Megyei Jogú Város,These ads ran without a disclaimer,135199
149061108240,Kocsis Máté,Kocsis Máté,132541
164061553749320,Nemzeti Televízió,Alfahír Hírportál,124917
124991704202615,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,121116
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,120804
594088897289853,Alapjogokért Központ,Alapjogokért Központ,116699
278117815576023,EU Justice and Consumers,The European Commission's Directorate-General for Justice and Consumers,116302
354453045281925,Éljen VárosuNk Egyesület,Éljen Városunk Egyesület,115928
1878531865537365,Kálmán Olga,Kálmán Olga Hivatalos oldala,115353
294815374340858,Donáth Anna,Donáth Anna - Momentum,115194
421262681731198,Vasarnap.hu,Kovács K. Zoltán Alapítvány,113857
788960034452071,Potápi Árpád János,Potápi Árpád János,111506
208726209161904,Z. Kárpát Dániel,Országgyűlés Hivatala Jobbik Frakció,110980
128573907819549,Fekete-Győr András,Fekete-Győr András,108016
44847086574,Amnesty International Magyarország,Amnesty International,105174
113043410066839,Momentum Zala,Momentum Mozgalom,102622
506348326210466,Ungár Péter,LMP - Lehet Más a Politika,100945
320986996098,zaol.hu,zaol.hu,95170
554058754619723,IKEA,IKEA,92007
141366725876424,European Greens,European Greens,89199
2158405567819066,Fülöp Attila,Fülöp Attila,88232
1406386486355924,Partizán,Gulyás Márton Ferenc,86519
156847374371871,Szabó Tímea,Párbeszéd Magyarországért,85597
306318386058001,Dr. Molnár Csaba,DK Delegation of the Progressive Alliance of Socialists & Democrats in the European Parliament,84244
682448271826776,Cseh Katalin,Momentum Mozgalom,81821
1425355697692924,Dr. Tóth Bertalan,MSZP,80063
549144625489836,Balogh László,Balogh László,74984
126539424061030,Háttér Társaság,Háttér Társaság,71956
224964221492530,Magyar Turisztikai Ügynökség,Magyar Turisztikai Ügynökség,70098
525574220799452,Alfahír,Alfahír Hírportál,67605
102980664769619,Berta Krisztián,Jobbik Magyarországért Mozgalom,66794
122801817729926,Vodafone Hungary,These ads ran without a disclaimer,66567
246722998817639,Rónai Sándor,DK Delegation of the Progressive Alliance of Socialists & Democrats in the European Parliament,66269
977398622334966,Aliatic,These ads ran without a disclaimer,65629
525574220799452,Alfahír,Kiegyensúlyozott Médiáért Alapítvány,64933
1588782514740130,Grundfos Magyarország,Grundfos Magyarország,63295
191461774219575,hirado.hu,hirado.hu,62388
851784814892644,Simicskó István,KDNP frakció,61665
101028767982783,Ne dolgozz ingyen,PDSZ - Pedagógusok Demokratikus Szakszervezete,59150
828768830644788,Benke Richárd,Jobbik Magyarországért Mozgalom,58284
268042136672212,Századvég,Századvég Politikai Iskola Alapítvány,57942
132593883577930,Dr. Keresztes László Lóránt,LMP - Lehet Más a Politika,57904
1461534750733248,Schmuck Erzsébet,LMP - Lehet Más a Politika,57706
1622954144645540,Századvég Gazdaságkutató,Századvég Gazdaságkutató,57444
85568463466,Mérce,Mérce,56712
531305540345500,Jobbik Keszthely,Jobbik Magyarországért Mozgalom,55716
306318386058001,Dr. Molnár Csaba,Demokratikus Koalíció,53428
191946490841225,Dúró Dóra,Sipos,53023
329107800543535,Sneider Tamás,Országgyűlés Hivatala Jobbik Frakció,52423
106332960773994,Kék Bolygó Alapítvány,Kék Bolygó Klímavédelmi Alapítvány,50771
152408681635243,Hírklikk.hu,Hírklikk.hu,50685
620030171664750,Mi Hazánk Mozgalom,Mi Hazánk Mozgalom,49769
35634348348,Greenpeace Magyarország,These ads ran without a disclaimer,47867
112879632128020,Novák Előd,Mi Hazánk Mozgalom,47681
