Page ID,Page Name,Disclaimer,Amount Spent (HUF)
329107800543535,Sneider Tamás,Országgyűlés Hivatala Jobbik Frakció,70521
132593883577930,Dr. Keresztes László Lóránt,LMP - Lehet Más a Politika,68084
851784814892644,Simicskó István,KDNP frakció,66916
620030171664750,Mi Hazánk Mozgalom,Mi Hazánk Mozgalom,66483
106332960773994,Kék Bolygó Alapítvány,Kék Bolygó Klímavédelmi Alapítvány,64566
191461774219575,hirado.hu,hirado.hu,64133
306318386058001,Dr. Molnár Csaba,Demokratikus Koalíció,64027
1622954144645540,Századvég Gazdaságkutató,Századvég Gazdaságkutató,63957
599485673455396,Magyar Éremkibocsátó Kft.,Magyar Éremkibocsátó Kft.,61689
224964221492530,Magyar Turisztikai Ügynökség,Magyar Turisztikai Ügynökség,60938
85568463466,Mérce,Mérce,60921
191946490841225,Dúró Dóra,Sipos,60224
101028767982783,Ne dolgozz ingyen,PDSZ - Pedagógusok Demokratikus Szakszervezete,59167
506348326210466,Ungár Péter,Ungár Péter,58870
35634348348,Greenpeace Magyarország,These ads ran without a disclaimer,58744
112879632128020,Novák Előd,Mi Hazánk Mozgalom,56602
484401051735475,Príma,Príma,56114
1372750529476614,Demeter Márta,LMP - Lehet Más a Politika,54335
1431472540477496,Dr. Fülöp Erik,Országgyűlés Hivatala,53893
152408681635243,Hírklikk.hu,Hírklikk.hu,53854
257711127995971,Érem Művészeti Kiadó Kft.,These ads ran without a disclaimer,53559
682448271826776,Cseh Katalin,Cseh Katalin,52928
268042136672212,Századvég,Századvég Politikai Iskola Alapítvány,52026
407084009419897,Dr. Szakács László,Dr. Szakács László,51076
512422868803234,Párbeszéd Magyarországért Komárom-Esztergom Megye,Párbeszéd Magyarországért,49337
781030738624077,Gyöngyösi Márton,Országgyűlés Hivatala Jobbik Frakció,48997
259391891395720,Civilek a Fejlődő Városért Egyesület,Civilek a Fejlődő Városért Egyesület,47450
1828572300805912,Rosatom Global,These ads ran without a disclaimer,47378
8657329535,Telekom Electronic Beats,These ads ran without a disclaimer,47139
1567420900021321,Kara Ákos,Kara Ákos,46222
107430690645216,Kovács Attila - bőnyi polgármester-jelölt,Lőrincz Ildikó,46117
100719427982575,Ácsért Máskép/p Tóth Károly Péter,Tóth Károly Péter,46027
110313197104744,Szabad Városok,Mindenki Budapestért Egyesület,44972
525574220799452,Alfahír,Kiegyensúlyozott Médiáért Alapítvány,43575
228731803847927,Semjén Zsolt,KDNP frakció,43481
632806306818605,Novák Katalin,Novák Katalin,42607
708867965960124,Kupcsok Péter,Kupcsok Péter,42588
134477239724,Bringázz a Munkába,Magyar Kerékpárosklub,42125
53447723449,Publicus Intézet,Publicus Kutató és Tanácsadó Kft.,40953
438674070213065,Magyar Állampapír,These ads ran without a disclaimer,40765
149061108240,Kocsis Máté,Fidesz frakció,40313
113375923695023,Fidesz Budapest,Fidesz Budapest,40220
150836998898897,aHang,aHang,39731
510078013063912,Rózsa László Péter,Rózsa László Péter,38939
116967151705895,Schmidt Csaba,Schmidt Csaba,38166
745695918854943,Nyugati Fény,Nyugati Fény,36671
1580459282191804,Agrármarketing Centrum,Agrármarketing Centrum,36018
1804963509795191,Momentum Tata,Momentum Mozgalom,35683
112265210317688,Drinki,Drinki,35673
453253875264,Vágó Gábor,LMP - Lehet Más a Politika,35503
2367481733536787,MSN Magyarország,These ads ran without a disclaimer,35082
132593883577930,Dr. Keresztes László Lóránt,Dr. Keresztes László Lóránt,34841
2317927025118188,Cserép János,Szeretgom.hu,34391
228731803847927,Semjén Zsolt,Országgyűlés Hivatala KDNP frakció,34091
853618601425615,Dedoles,These ads ran without a disclaimer,34084
230385242742,KDNP és Frakciója,Országgyűlés Hivatala KDNP frakció,34044
2074269302652716,Menczer Tamás,These ads ran without a disclaimer,33804
231331464229949,Esztergomi Fidelitas,Zoltán Krisztián Hégli,33592
320701218553533,Alternatíva Párt,Alternatíva párt,33510
230385242742,KDNP és Frakciója,KDNP és Frakciója,33501
781150971947219,Jakab Péter,Jobbik Magyarországért Mozgalom,33293
112064378854586,Terror Háza Múzeum / House of Terror Museum,Terror Háza Múzeum / House of Terror Museum,33233
390232091384,Habitat for Humanity Magyarország,Habitat for Humanity Magyarország,32797
1215492498464496,Angyal Károly,Angyal Károly Tibor,32236
112407120345686,Farkas Örs,Farkas Örs,31950
734217673259088,Ujhelyi István dr.,MSZP,31889
142116653162328,Márki-Zay Péter,Márki-Zay Péter,31691
126893087354793,Európai Parlament,Európai Parlament,31230
108271872940329,Ara-Kovacs Attila,DK Delegation of the Progressive Alliance of Socialists & Democrats in the European Parliament,30991
781030738624077,Gyöngyösi Márton,Jobbik Magyarországért Mozgalom,29901
1560795780732708,"Székely Sándor, az Igen Szolidaritás országgyűlési képviselője",Országgyűlés Hivatala,29558
100719427982575,Ácsért Máskép/p Tóth Károly Péter,These ads ran without a disclaimer,29255
599385656745723,Simon Róbert Balázs,Simon Róbert Balázs,29219
160102384102712,Szél Bernadett,Szél Bernadett,29202
193702058028595,Lázár János hivatalos oldala,Lázár János hivatalos oldala,29108
543788999005363,ORIGO,New Wave Media Goup Kft.,29010
76945222898,Startlap,Centrál Médiacsoport,28767
108988690853942,Kásler Miklós,Kásler Miklós,28659
180924612473518,Dr. Brenner Koloman,Országgyűlés Hivatala Jobbik Frakció,28628
751133218288660,XXI. Század Intézet,Közép- és Kelet-európai Történelem és Társadalom Kutatásáért Közalapítvány,28468
1439786569610603,Dr. Fekete Dávid,Fekete Dávid,28381
107898832590939,European Commission,These ads ran without a disclaimer,28283
109503892404998,Világgazdaság,Világgazdaság,27546
113410913363610,Balogh Zoltán Tatabánya,Balogh Zoltán,27375
105631957475750,Pusztai-Pintér Mónika,Momentum Mozgalom,27292
132720449036,Magyar Kerékpárosklub,Magyar Kerékpárosklub,27063
237088069704442,Ádám Kósa MEP,"Adam Kosa, Member of the European Parliament",26729
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,26543
856433318046663,Tekauer Norbert önkormányzati képviselő - VÉD egyesület,Tekauer Norbert,26508
1855311791415561,Nurofen Magyarország,These ads ran without a disclaimer,26107
191946490841225,Dúró Dóra,These ads ran without a disclaimer,25853
100920387982766,Szőke Barnabás,Lőrincz Ildikó,25678
129382163754757,Jobbik Ifjúsági Tagozat,Jobbik Magyarországért Mozgalom,25524
1084749598210454,Dr. Szabó Tünde,Dr. Szabó Tünde,24847
129382163754757,Jobbik Ifjúsági Tagozat,Országgyűlés Hivatala Jobbik Frakció,24584
126893087354793,Európai Parlament,Európai Parlament Tájékoztatási Irodája,24525
116573845044900,Playersroom,These ads ran without a disclaimer,24447
106072821290123,"Rigó Balázs, alpolgármester - Tatáért",Rigó Balázs,24257
1433332953628843,"Debreceni Állatkert, Növénykert és Vidámpark","Debreceni Állatkert, Növénykert és Vidámpark",24053
243470906428319,Juhász Hajnalka,Juhász Hajnalka,23913
362277097183663,VELUX,VELUX,23823
109117190565423,Számok - a baloldali álhírek ellenszere,Számok - a baloldali álhírek ellenszere,23627
1474476372770837,Tarjánért  - Szantner Gábor - polgármester jelölt,Szantner Gábor,23617
164978027477602,József Felföldi,József Felföldi,23353
100103228401991,Axióma,Axióma Kulturális Alapítvány,23279
1122781531137859,Ellenszél,Ellenszél,23091
103024827750491,Mi Várunk,Országgyűlés Hivatala Jobbik Frakció,23000
422399638586608,Indítsuk Be Magyarországot Alapítvány,Indítsuk Be Magyarországot Alapítvány,22937
599385656745723,Simon Róbert Balázs,These ads ran without a disclaimer,22684
206160682739388,Harrach Péter,Harrach Péter,22381
319108699013740,Komálom,These ads ran without a disclaimer,22195
155560531137359,Dorosz Dávid,Párbeszéd Magyarországért,21803
183174515027839,Szilágyi György,Országgyűlés Hivatala Jobbik Frakció,21571
111858283936607,Igaz Hang,József Felföldi,21567
395558997289363,Jobbik Komárom,Jobbik Magyarországért Mozgalom,21427
1534911313439123,Ripost,Ripost,21421
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,21301
125953004085398,Kemma.hu,Kemma.hu,21260
134984140045777,Stummer János,Országgyűlés Hivatala Jobbik Frakció,21217
152514928571019,IGOM,These ads ran without a disclaimer,21053
112879632128020,Novák Előd,These ads ran without a disclaimer,20905
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,20695
184890488198962,Bana Tibor,Országgyűlés Hivatala Jobbik Frakció,20536
157270314427371,Simonka György,Simonkáné Gábor Marianna,20120
748348838626461,888.hu,888.hu,20067
329954217369374,Fórum Esztergomért,These ads ran without a disclaimer,20000
206160682739388,Harrach Péter,Országgyűlés Hivatala KDNP frakció,19963
162344823835042,atlatszo.hu,atlatszo.hu,19915
620030171664750,Mi Hazánk Mozgalom,These ads ran without a disclaimer,19610
122159141138679,Magyar Helsinki Bizottság / Hungarian Helsinki Committee,Magyar Helsinki Bizottság / Hungarian Helsinki Committee,19458
188002774639,Mesterházy Attila,Mesterházy Attila Csaba,19358
305113236215306,Tok-Shop.hu,These ads ran without a disclaimer,19357
862060850470796,Komáromi Fidesz,These ads ran without a disclaimer,19273
447556782025193,Magyar Munkáspárt,Magyar Munkáspárt,19169
329107800543535,Sneider Tamás,Jobbik Magyarországért Mozgalom,19001
1886668478282018,MSZP Tatabánya,MSZP Tatabányai szervezete,19000
1377431695828132,Nagy István,Dr. Nagy István,18998
104337347681259,4trees,4trees,18992
283605605855438,Új Március,El a kezekkel a Kádár-sírtól,18967
610740558997110,Balczó Zoltán,Jobbik Magyarországért Mozgalom,18910
734217673259088,Ujhelyi István dr.,These ads ran without a disclaimer,18610
131797633528377,Jávor Benedek,Párbeszéd Magyarországért,18481
729627343834501,Kialo,These ads ran without a disclaimer,18295
100145531349308,Kontrapro.hu,Kontrapro.hu Kft.,18203
115388925185513,Magyar Szocialista Párt,These ads ran without a disclaimer,18175
171137123081881,Dr Konczer Erik,These ads ran without a disclaimer,18049
314501110585,Kék Vonal,Kék Vonal,18003
164762586881530,Mága Zoltán hegedűművész,These ads ran without a disclaimer,17997
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,17729
1461534750733248,Schmuck Erzsébet,Zöld Baranya Kft._,17578
128210328817041,NoMorePlastic,Dialogue Creatives,17323
108941857376911,Igen Szolidaritás,Igen Szolidaritás,17268
562712570560978,Azbej Tristan ن,Azbej Tristan,17196
103174603354667,Mi Hazánk Mozgalom Komárom,A Mi Hazánk Mozgalom Komáromi szervezete,17097
210242349159177,EU-Solar 0 Forintos Villanyszámla Garanciával,These ads ran without a disclaimer,16825
490006464353222,Dr. Lukács László György,Jobbik Magyarországért Mozgalom,16510
708867965960124,Kupcsok Péter,These ads ran without a disclaimer,16509
115230488549915,Political Capital (HU),Political Capital (HU),16456
92932085233,TASZ,TASZ,16287
116967151705895,Schmidt Csaba,These ads ran without a disclaimer,15944
1786125951661386,Idetartozunk Egyesület,Idetartozunk Egyesület,15901
490006464353222,Dr. Lukács László György,Országgyűlés Hivatala Jobbik Frakció,15731
112993893394445,Fodor Máté,Fodor Máté Péter,15678
128210328817041,NoMorePlastic,These ads ran without a disclaimer,15538
365977046868250,Nemzeti Agrárgazdasági Kamara - NAK,Nemzeti Agrárgazdasági Kamara - NAK,15080
168983076942790,CricksyDog,These ads ran without a disclaimer,14746
1274960855854417,Jobbik Oroszlány,Jobbik Magyarországért Mozgalom,14644
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,14630
1408906262689093,Nyitrai Zsolt,Nyitrai Zsolt,14574
240147763965,Baráth András - Gerilla Önéletrajz,These ads ran without a disclaimer,14561
109637397268775,Nyugati Pályán,These ads ran without a disclaimer,14532
161957537171267,Schmidt Mária,Schmidt Mária,14521
153035221415533,angolnyelvtanitas.hu,These ads ran without a disclaimer,14393
206519396034626,agrotrend.hu,Agrotrend Média Kft.,14354
141814862522641,Magyar Menedék,These ads ran without a disclaimer,14328
192540677451041,Gyémánt Út Buddhista Közösség,These ads ran without a disclaimer,14291
355633501941718,Neokohn,These ads ran without a disclaimer,14280
394202917295361,Jobbik Tatabánya,Jobbik Magyarországért Mozgalom,14275
149035118614177,Magyar Nemzeti Bank,These ads ran without a disclaimer,14244
2024678420884437,Varga Judit,Varga Judit,14003
1193391110688366,Highlights of Hungary,Highlights of Hungary,13923
184890488198962,Bana Tibor,Jobbik Magyarországért Mozgalom,13822
2158405567819066,Fülöp Attila,These ads ran without a disclaimer,13792
1926735160968885,Válasz Online,Válasz Online,13778
304242809601186,BP Shop,BP Shop,13772
111950033611721,Zöld népszavazás 2020,LMP - Lehet Más a Politika,13639
110069120361485,Dr.Dézsi Csaba András,Dr. Dézsi Csaba András,13625
537817739693723,Brain Bar,Brain Bar,13620
407695802676878,Nyitottak vagyunk,Nyitottak vagyunk,13555
246722998817639,Rónai Sándor,Rónai Sándor,13431
451084968283411,Klímainnovációs Közösség,Pannon Pro Innovations,13425
2875100582630649,30 éve szabadon,Közép- és Kelet-európai Történelem és Társadalom Kutatásáért Közalapítvány,13392
129875930406663,Udvari Kamaraszínház,Udvari Kamaraszínház,13307
111964067179768,EzaLényeg.hu - Esztergom,These ads ran without a disclaimer,13151
106082150753312,Renczes Dávid - Párbeszéd,These ads ran without a disclaimer,13130
1937475189871096,TopMark.hu,These ads ran without a disclaimer,13056
346110512192885,Frankné Farkas Gabriella,Frankné Farkas Gabriella,13000
490030231058740,444,These ads ran without a disclaimer,12916
107422183981385,Pilisi Sziklák Natúrpark,These ads ran without a disclaimer,12819
102753291819852,Europálya,Europálya,12814
103936480985864,Győri Enikő,Győri Enikő,12736
119810034720839,Manna,These ads ran without a disclaimer,12691
404957086964032,Jobbik Kisbér,Jobbik Magyarországért Mozgalom,12618
247207818657750,Jobbik Tata,Jobbik Magyarországért Mozgalom,12483
278992483155,Tordai Bence,Párbeszéd Magyarországért,12448
281527466391,Magyar Zoltán,Országgyűlés Hivatala Jobbik Frakció,12423
253114601689663,Vasas Szakszervezeti Szövetség,Vasas Szakszervezeti Szövetség,12404
554566311285605,Első világháború,Első világháború,12375
1886668478282018,MSZP Tatabánya,These ads ran without a disclaimer,12297
105754547451992,Sasvári Beáta,Sasvári Beáta,11957
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,11855
105631957475750,Pusztai-Pintér Mónika,Pusztai-Pintér Mónika,11361
406305670209771,Hydrogen Technologies Hungary Motortisztítás & DPF gépi tisztítás,Nagy Tamás,11342
1917999545117733,Paradigma Intézet,Paradigma Intézet Nonprofit Kft.,11296
319108699013740,Komálom,Dr. Konczer Erik Ferenc,11242
164061553749320,Nemzeti Televízió,Kiegyensúlyozott Médiáért Alapítvány,11199
893102994164960,Hohn Krisztina,LMP - Lehet Más a Politika,11118
773120112778785,Rig Lajos,Országgyűlés Hivatala Jobbik Frakció,11069
184890488198962,Bana Tibor,Bana Tibor,10897
752385378158672,Párbeszéd Magyarországért - Tatabánya,Párbeszéd Magyarországért Párt,10840
128573907819549,Fekete-Győr András,Momentum Mozgalom,10805
115271213348248,Szijártó Márton - Kertvárosért,Szijártó Márton,10776
211156277497,WWF Hungary,WWF Hungary,10751
113527130190024,EzaLényeg.hu - Tatabánya,These ads ran without a disclaimer,10679
114236027094531,Szedlák Attila,Szedlák Attila,10511
838631906208176,Ander Balázs,Országgyűlés Hivatala Jobbik Frakció,10470
1401080026811438,Csányi Tamás,Országgyűlés Hivatala Jobbik Frakció,10460
393705001216934,Dudás Róbert,Jobbik Magyarországért Mozgalom,10235
141366725876424,European Greens,These ads ran without a disclaimer,10153
212126705625642,Kocsis-Cake Olivio,Párbeszéd Magyarországért,10140
592204747588011,Momentum Mozgalom,These ads ran without a disclaimer,9733
931186216990824,Bencsik János,Bencsik János,9729
