Page ID,Page Name,Disclaimer,Amount Spent (HUF)
2146682968962892,Bereczki Dávid - Momentum,Bereczki Dávid,71320
132593883577930,Dr. Keresztes László Lóránt,LMP - Lehet Más a Politika,70738
620030171664750,Mi Hazánk Mozgalom,Mi Hazánk Mozgalom,70123
329107800543535,Sneider Tamás,Országgyűlés Hivatala Jobbik Frakció,69432
682448271826776,Cseh Katalin,Momentum Mozgalom,69119
122801817729926,Vodafone Hungary,These ads ran without a disclaimer,68366
525574220799452,Alfahír,Alfahír Hírportál,66999
191461774219575,hirado.hu,hirado.hu,66284
1461534750733248,Schmuck Erzsébet,LMP - Lehet Más a Politika,65465
103976920983976,Farkas László - Független polgármesterjelölt,Farkas László,64014
108305004341828,Németh Kornélné - Balatonszemes polgármesterjelöltje,Németh Kornélné,63874
101028767982783,Ne dolgozz ingyen,PDSZ - Pedagógusok Demokratikus Szakszervezete,63224
107469714201800,Kossuth Kör - Kaposvár,Fejes István,62431
278117815576023,EU Justice and Consumers,The European Commission's Directorate-General for Justice and Consumers,61723
306318386058001,Dr. Molnár Csaba,Demokratikus Koalíció,59197
1588782514740130,Grundfos Magyarország,Grundfos Magyarország,58855
506348326210466,Ungár Péter,Ungár Péter,58579
1622954144645540,Századvég Gazdaságkutató,Századvég Gazdaságkutató,58203
112879632128020,Novák Előd,Mi Hazánk Mozgalom,58052
268042136672212,Századvég,Századvég Politikai Iskola Alapítvány,57673
85568463466,Mérce,Mérce,56383
106332960773994,Kék Bolygó Alapítvány,Kék Bolygó Klímavédelmi Alapítvány,55188
781030738624077,Gyöngyösi Márton,Jobbik Magyarországért Mozgalom,53557
484401051735475,Príma,Príma,51903
152408681635243,Hírklikk.hu,Hírklikk.hu,50501
1372750529476614,Demeter Márta,LMP - Lehet Más a Politika,50213
1431472540477496,Dr. Fülöp Erik,Országgyűlés Hivatala,48432
407084009419897,Dr. Szakács László,Dr. Szakács László,48137
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,48014
682448271826776,Cseh Katalin,Cseh Katalin,47683
35634348348,Greenpeace Magyarország,These ads ran without a disclaimer,47503
438674070213065,Magyar Állampapír,These ads ran without a disclaimer,43566
257711127995971,Érem Művészeti Kiadó Kft.,These ads ran without a disclaimer,41342
1828572300805912,Rosatom Global,These ads ran without a disclaimer,40782
180924612473518,Dr. Brenner Koloman,Országgyűlés Hivatala Jobbik Frakció,40693
510078013063912,Rózsa László Péter,Rózsa László Péter,40460
107469714201800,Kossuth Kör - Kaposvár,Mindenki Magyarországa Mozgalom,40000
1215492498464496,Angyal Károly,Angyal Károly Tibor,39001
2074269302652716,Menczer Tamás,These ads ran without a disclaimer,38634
132593883577930,Dr. Keresztes László Lóránt,Dr. Keresztes László Lóránt,38496
781030738624077,Gyöngyösi Márton,Országgyűlés Hivatala Jobbik Frakció,38425
150836998898897,aHang,aHang,38296
149061108240,Kocsis Máté,Fidesz frakció,38172
1580459282191804,Agrármarketing Centrum,Agrármarketing Centrum,37677
599485673455396,Magyar Éremkibocsátó Kft.,Magyar Éremkibocsátó Kft.,37559
134477239724,Bringázz a Munkába,Magyar Kerékpárosklub,37402
632806306818605,Novák Katalin,Novák Katalin,37334
8657329535,Telekom Electronic Beats,These ads ran without a disclaimer,36986
1449439008656586,Dr. Lengyel Róbert,These ads ran without a disclaimer,36728
228731803847927,Semjén Zsolt,KDNP frakció,36715
