Page ID,Page Name,Disclaimer,Amount Spent (HUF)
407084009419897,Dr. Szakács László,Dr. Szakács László,62834
2293699727519270,Civilek Győrért,Civilek Győrért Egyesület,62134
781030738624077,Gyöngyösi Márton,Országgyűlés Hivatala Jobbik Frakció,61802
109684877069674,Borsi Róbert,These ads ran without a disclaimer,60673
112137593483506,Illés Tamás,These ads ran without a disclaimer,60398
142317419120420,Royal Nyelviskola Győr,These ads ran without a disclaimer,60252
632806306818605,Novák Katalin,Novák Katalin,60019
2207091439564465,Momentum Győr,Momentum Mozgalom,59922
1377431695828132,Nagy István,Dr. Nagy István,59042
149061108240,Kocsis Máté,Fidesz frakció,59020
438674070213065,Magyar Állampapír,These ads ran without a disclaimer,58874
692806384144104,Jávor Miklós - Jobbik,Jobbik Magyarországért Mozgalom,58661
53447723449,Publicus Intézet,Publicus Kutató és Tanácsadó Kft.,57839
117543092967940,Herold Ádám,Herold Ádám,56295
1580459282191804,Agrármarketing Centrum,Agrármarketing Centrum,54442
228731803847927,Semjén Zsolt,Országgyűlés Hivatala KDNP frakció,53141
100612864755657,Szeles Szabolcs,Szeles Szabolcs,52988
228731803847927,Semjén Zsolt,KDNP frakció,52739
193702058028595,Lázár János hivatalos oldala,Lázár János hivatalos oldala,52581
2367481733536787,MSN Magyarország,These ads ran without a disclaimer,51874
230385242742,KDNP és Frakciója,Országgyűlés Hivatala KDNP frakció,51862
2074269302652716,Menczer Tamás,These ads ran without a disclaimer,50381
107898832590939,European Commission,These ads ran without a disclaimer,49676
109503892404998,Világgazdaság,Világgazdaság,48665
112407120345686,Farkas Örs,Farkas Örs,48589
230385242742,KDNP és Frakciója,KDNP és Frakciója,48510
142116653162328,Márki-Zay Péter,Márki-Zay Péter,48370
453253875264,Vágó Gábor,LMP - Lehet Más a Politika,48248
510078013063912,Rózsa László Péter,Rózsa László Péter,47730
126893087354793,Európai Parlament,Európai Parlament,46308
112064378854586,Terror Háza Múzeum / House of Terror Museum,Terror Háza Múzeum / House of Terror Museum,45996
