Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
105969731378317,Републиканци за България - София град,Angel Ivanov,897,16
120162426040709,Бъдеще за Разград,Miroslav Grancharov,896,19
404421529636122,За Земята,Keremidchieva Violeta,893,26
694942987200347,Любомир Дреков,These ads ran without a disclaimer,866,24
100607862103093,Републиканци за България - София 24 МИР,Републиканци за България,855,25
336639303182606,ПП ГЕРБ - София,МК ГЕРБ /СДС/,849,2
103521637674277,Кмет за София,ИК Радослав Каратанчев за кмет на София,847,13
734105799990582,Карлос Контрера,Войчин Мирчо,831,81
100623914679484,Светлозар Николов - кандидат за кмет на Варна 2019,Деница Николова,811,33
117232146321893,Костадин Димитров - кметът на Тракия,Elitsa Mavrodinova,806,27
116156306438562,Надежда Петкова,Надежда Петкова,802,21
638801676228695,Българска банка за развитие,Българска банка за развитие,790,14
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,790,71
1367672173297067,Българска Социалистическа Партия,Българска Социалистическа Партия,784,8
103484624344404,Ангел Стефанов - кмет на Овча купел,"Да, България",763,23
487636818043374,Весела Лечева,Verginiya Dimitrova,761,30
394730594658166,Заблуди в любовта,Български фонд за жените / Bulgarian Fund for Women,757,21
105324790849459,Арх. Стефан Стефанов,Valentin Raychev,748,16
247214619360,Зелено движение,Ivanov Hristo,747,7
179988009453617,Boris Borissov - Борис Борисов,Boris Borisov,720,8
82865033239,Калоян Паргов,БСП София,707,15
100301748023655,Свободен Костинброд,These ads ran without a disclaimer,705,8
1560928537284555,Vladislav Panev,Ivanov Hristo,697,22
774327646009341,Емил Костадинов,Емил Костадинов,697,13
107591467320274,Инж.Николай Чолаков Page,Николай Чолаков,696,26
1544953965731921,Цветан Гайд,Natanail Georgiev,693,25
104514158117066,Кръстина Таскова/ Krastina Taskova,Political party Volya Movement,693,59
533489056704484,Български център за нестопанско право-БЦНП,Български център за нестопанско право-БЦНП,681,223
1348125018671347,Коалиция "Движение Заедно за промяна в Сливен",These ads ran without a disclaimer,675,25
347429092335844,Черна книга на правителственото разхищение,These ads ran without a disclaimer,672,10
1706692426218926,Димитър Божилов,Димитър Божилов,672,20
558416064518510,"Да, за Младост",Rosen Georgiev,671,31
1454418391266065,Румен Петков - Rumen Petkov,Georgiev Georgi Angelov,670,58
1887175071512125,Аз съм един от 2 509 955 непримирими българи. А Вие?,Марин Георгиев,665,17
715783095166706,Димитър Делчев,Deltchev Dimitar Andreev,661,103
103043611080627,Vladimir Marinov,Vladimir Marinov,659,53
104751254227818,Диана Иванова,Камен Цолев,657,19
100765488003520,Ямбол ни обединява,Kristina Slavova,653,29
1159090224155277,НФСБ - Пловдив област,dreamart,652,28
146955527905,EU Civil Protection & Humanitarian Aid - ECHO,These ads ran without a disclaimer,640,5
233970676790649,Земеделски народен съюз,Alfamarket,638,17
650980745524113,Lega nel Mondo Bulgaria,Davide Cristiano,634,16
108767327193109,Варна БСП,Lun Art ltd,633,45
110374407028098,Николай Стоянов- Общински съветник,Nikolay Stoyanov,632,36
193905760625866,Doppelherz Bulgaria,Queisser Pharma Bulgaria,630,33
183125116821,EURES,These ads ran without a disclaimer,625,6
1449471385153938,RED TOWER,These ads ran without a disclaimer,616,2
113446830055501,"Петко Горанов  кмет на район ""Студентски"", София",Маргарита Горанова,615,25
428923417145039,България на гражданите Бургас,България на гражданите Бургас,611,43
109870520425745,Плевен,These ads ran without a disclaimer,600,2
