Page ID,Page Name,Disclaimer,Amount Spent (DKK)
615546538867802,Modstrøm,Sissel Moos,1915
123403897991,Danmarks Medie- og Journalisthøjskole,Danmarks Medie- og Journalisthøjskole,1905
1724068710936501,Anja C Jensen,HK Privat,1899
111012618953788,Danmarks Iværksætteruge,These ads ran without a disclaimer,1898
1558449170847972,Next Generation Democracy: Government that works in a technology driven era,Next Generation Democracy,1896
1017666944935541,Venstre Gladsaxe,Venstre Gladsaxe,1893
578794455809279,Bo Sandroos Venstre i København,Sandroos Bo,1886
608975645850217,Vattenfall Sverige,These ads ran without a disclaimer,1881
448528911928393,Karsten Søndergaard - borgmester,Karsten Søndergaard,1880
1696154150475840,Tænketanken Demokratisk Erhverv,Tænketanken Demokratisk Erhverv,1874
105929677548480,Ja - Automatisk statsborgerskab efter 10 år,Inge Christoffersen,1870
1746457218929172,"Peter Faarbæk, byrådet Høje-Taastrup",Peter Faarbæk,1860
1071071099585942,Camilla Kampmann,Kampmann Camila,1858
130023783733849,Lakor Soulwear,Lakor Soulwear,1851
367522986719919,Gastech-Energi,Gastech-Energi A/S,1850
2121857298076689,Tommy Ahlers,These ads ran without a disclaimer,1845
1861078104222189,For Lige Vilkår,Pernille Baungaard,1844
572838916149824,ARGO,ARGO,1827
724792894340079,Henning Overgaard,3F,1826
1923853094549166,Nyhedscentrum,Nyhedscentrum.dk,1802
604169540059266,Stem og bestem - EU,Stem og bestem - EU with Facebook ad credits,1801
103118144427643,Big Rig Racing Game,These ads ran without a disclaimer,1800
2009806149306205,CPIC,These ads ran without a disclaimer,1800
568341227016646,StopChikane,Dansk Kvindesamfunds Krisecentre,1796
148326242368088,Lars Gaardhøj,Socialdemokratiet Region Hovedstaden,1795
967044466807709,Malthe Johan Poulsen,These ads ran without a disclaimer,1785
633265460396003,Maria Gudme,These ads ran without a disclaimer,1777
109498190807483,Anastasia von Wildenrath Løvgreen,Anastasia Von Wildenrath Løvgreen,1773
290304768567003,Stem på klima og et højt ansvarligt afkast i P+,Demokratisk Erhvervsnetværk,1767
102166701426441,SpeakerBee,SpeakerBee Aps,1767
1415544835325038,Pia Foght,These ads ran without a disclaimer,1750
147547541961576,Council of the European Union,Council of the European Union,1748
261742681009514,Pernille Søndergaard - NytGribskov,Pernille Søndergaard,1745
1970205296611415,Norlys,These ads ran without a disclaimer,1744
139443622778678,Troels Lund Poulsen,Poulsen Troels Lund,1744
109367057136352,Socialdemokratiet Region Hovedstaden,Martin Pedersen,1742
2272588462768768,A Better Ocean,Tobias Madsen,1738
100463174876939,Rejsen til Utopia,Rejsen til Utopia,1731
1593837374204311,Anders Stjernholm,These ads ran without a disclaimer,1727
2074470782634792,Så er det nu: Gør valget grønt,Jørgensen Mattias Friis,1726
323452711195305,Rasmus Nordqvist,SF,1723
584274318321462,Andreas Pourkamali,These ads ran without a disclaimer,1719
623315704356818,Jacob Bundsgaard,Jacob Bundsgaard,1716
1406565736307585,KBSsportsmassage & pers. udendørs- og løbe træning v/Kevin S. Bengtsson,These ads ran without a disclaimer,1706
1503010273244399,Mette Reissmann,Mette Reissmann,1705
133297513365496,Enhedslisten Nørrebro,Enhedslisten,1699
106066181223394,Anders Medum Groth,Anders Medum Groth,1695
372304226446022,Tina Christensen,Frandsen Søren Orlof,1695
336839256444406,"Emil Blücher - Byrådsmedlem, Liberal Alliance",Emil Blücher,1693
1620490488169181,"Erik Lund, Byrådsmedlem og fhv. borgmester",These ads ran without a disclaimer,1692
1881569222070927,Astrid Aller,Astrid Aller,1691
151930101506094,Kommunistisk Parti,Lotte Rørtoft-Madsen,1690
2023058504605407,Make It Good Again,These ads ran without a disclaimer,1685
110652767027011,Seismo,Seismo,1681
185776614838479,Center for Boligsocial Udvikling,Center for Boligsocial Udvikling,1681
424021797641400,TTLL,Andersen Thomas Rottboll,1674
256932138237638,Hizb ut Tahrir Danmark,Shoaib Umais Usman,1673
178325779396592,Laila Sortland,These ads ran without a disclaimer,1672
526620377500921,Peter Hummelgaard,Peter Hummelgaard,1670
112216680334223,Kim Hinrich -  Spidskandidat  for Nye Borgerlige i Gribskov,Kim Hinrich,1666
671022293105597,Alex Vanopslagh,Alex Vanopslagh,1662
159675207462858,Folkekirken på Frederiksberg,These ads ran without a disclaimer,1655
167504053262711,Kvindernes Sidste Arbejdsdag,These ads ran without a disclaimer,1654
113223040079251,Fahads Forsamlingshus - en del af FOF København,FOF København,1652
759082797552576,Folkekirkens Nødhjælps Genbrug,Folkekirkens Nødhjælp,1649
220187461442196,Rådet for Socialt Udsatte,Rådet for Socialt Udsatte,1647
366165650071333,Enhedslisten Køge,Rolskov Niels,1642
1872154293027021,Anette Maj Billesbølle,Anette Maj Billesbølle,1637
171838436344468,Playground Production,Kristian Ussing Andersen,1635
1430202223697795,Gotik Egzotik,These ads ran without a disclaimer,1629
454842151243654,Forlaget Multivers,Forlaget Multivers,1627
1566230613633704,Coca-Cola,These ads ran without a disclaimer,1627
261507627787508,Nytilbud.dk,Rehman Dar,1596
109485604288958,Get Tested,These ads ran without a disclaimer,1589
620943458035359,Holmris B8 Circular,These ads ran without a disclaimer,1587
116974128319151,ECCO Golf,These ads ran without a disclaimer,1586
506755689347600,David Munis Zepernick - Din frederiksbergradikale mand på rådhuset,Zepernick David Munis,1583
713476982148792,Laura Rosenvinge,Laura Rosenvinge,1579
154901727903787,HedeDanmark,HedeDanmark,1577
621754324550491,FOLK & FÆSTIVAL,These ads ran without a disclaimer,1576
752782944840913,"Røde Kors Butik + Røde Kors Møbler, Hørsholm",Røde Kors Hørsholm,1566
122409711114194,The Nordic Council of Ministers and The Nordic Council,The Nordic Council of Ministers and The Nordic Council,1565
100758851402141,Ida Sofie Jensen,Ida Sofie Jensen,1562
246097715413231,Alkohol & Samfund,Alkohol & Samfund,1561
105956890887836,Nicolai Ellehuus - Kandidat til TryghedsGruppen - Region Hovedstaden,Nicolai Ellehuus,1555
309015882613636,Folk&Kirke,Helsingør Stift,1545
21215641878,Røde Kors Hovedstaden,Julie Larsen,1539
104819231182120,Fjordlandslisten,Tage Rasmussen,1537
142511775783168,RealMæglerne Kim K. Pedersen,These ads ran without a disclaimer,1535
134531969945616,Folkebevægelsen mod EU,Folkebevægelsen mod EU,1529
297640580281592,Fonden Safe and Alive,Zepernick David Munis,1527
524433234402962,Lavazza,These ads ran without a disclaimer,1527
55393258521,Strup & Strup Kommunikation,Gitte Glibstrup,1526
1826032357445650,Lars Aslan Rasmussen,These ads ran without a disclaimer,1520
229585537051606,DM Akademikerbladet,These ads ran without a disclaimer,1515
1474716729464407,Per Frost Henriksen,Henriksen Per Frost,1514
5624899398,Mellemfolkeligt Samvirke,These ads ran without a disclaimer,1512
193445758264942,Hedvig Vestergaard,Vestergaard Hedvig,1511
647475708714903,Santander Consumer Bank Danmark,These ads ran without a disclaimer,1508
106952222676974,Liberal Alliance,These ads ran without a disclaimer,1504
127791457997348,Folkebevægelsen for asylbørns fremtid,These ads ran without a disclaimer,1474
344435418916452,"Ove Risum Aslaug, offentlig",Ove Aslaug,1473
499779403395255,FH Hovedstaden,These ads ran without a disclaimer,1471
159000594147871,Mary Fonden,Mary Fonden,1460
111766448850791,Livslinien - forebygger selvmord,Livslinien - forebygger selvmord,1458
192356185021818,Moji recepti,These ads ran without a disclaimer,1458
48277966946,Morfars.dk,These ads ran without a disclaimer,1451
317765785027478,Maria Reumert Gjerding,Danmarks Naturfredningsforening,1451
127053307468851,Foreningen Norden,Esben Ørberg,1451
493896637483484,Vitacreme,These ads ran without a disclaimer,1450
304010313027396,Socialdemokraterne på Nørrebro,These ads ran without a disclaimer,1436
500736773353275,Brian Lyck Jørgensen - Byrådsmedlem i Gribskov,Brian Jørgensen,1434
550516114987588,Middelfart Kommune,Middelfart Kommune,1427
549177101804576,HeadON,HeadON,1422
190899834388,PROSA - Forbundet af It-professionelle,PROSA,1421
1488904518052043,Nyt Syn Danmark,Nyt Syn Danmark,1419
1995019340791443,Naser Khader,Naser Khader,1410
236626756458617,Siemens Danmark,Siemens Danmark,1409
1684646181850363,TjekDet,TjekDet,1409
1605622073070038,Ditbarnsfremtid,These ads ran without a disclaimer,1401
1469658016633937,Danny Malkowski,These ads ran without a disclaimer,1400
412665418794113,Claus Jensen,These ads ran without a disclaimer,1399
181330585392156,Skattestyrelsen,These ads ran without a disclaimer,1398
174887643104,Sisse Marie Welling,SF,1395
2112863325592993,David Munis Zepernick - radikal dansk-europæer,Zepernick David Munis,1395
1550050698545795,Artpusher,Artpusher,1395
104931383199612,Miljøministeriet,Miljø- og Fødevareministeriet,1394
108740780738128,Habitus,Habitus,1391
344633038933618,Stelton A/S,Stelton A/S,1389
126326484204425,ActualNews,OCOC,1388
1452632708336329,Mette Hjermind Dencker,Dansk Folkeparti,1383
771759999508022,Lave K. Broch,Lave K. Broch,1380
220884988385840,Magnus Von Dreiager,Magnus Von Dreiager,1380
378620032482995,Gademagasinet Stradă,Foreningen MINORITET,1377
356520931077196,Europabevægelsen,These ads ran without a disclaimer,1376
74796954245,SF,These ads ran without a disclaimer,1375
1427831394175028,Mælken.dk,These ads ran without a disclaimer,1361
336978259712588,YouGlobe,Helle Thilo,1358
149816061868424,Liberal Alliance København,Liberal Alliance København,1358
156750397714790,AOF Danmark,AOF Danmark,1358
257677064739206,Malte Mathies Løcke,Malte Mathies Løcke,1344
1393798367596559,Teknologisk Institut - Kurser & Uddannelse,These ads ran without a disclaimer,1341
26531882197,Peter Westermann,SF Region Hovedstaden,1336
805591249538694,Enhedslisten Helsingør,These ads ran without a disclaimer,1320
1586697221547052,Røde Kors Genbrug,Røde Kors Genbrug,1317
115679001869288,Bellahøj kirke,Åse Eilsgaard-Rasmussen,1312
445657632847922,Giv Klimaet Lov,"Energi-, Forsyning- og Klimaministeriet",1309
1137306026444938,Saxo Bank,These ads ran without a disclaimer,1309
134276271384291,Coop365,These ads ran without a disclaimer,1309
703543806324512,Vi-partiet,These ads ran without a disclaimer,1305
102166701426441,SpeakerBee,These ads ran without a disclaimer,1303
1535931363363398,Naturmødet,These ads ran without a disclaimer,1303
1401873849908337,Andreas Weidinger,Andreas Weidinger,1300
447060219150041,Mikkel Molin - Venstre,These ads ran without a disclaimer,1300
529004073824339,Landdistrikternes Fællesråd,Landdistrikternes Fællesråd,1296
273915394506,Bilka,These ads ran without a disclaimer,1293
1415544835325038,Pia Foght,Pia Foght,1290
194149643999770,AutoMester,These ads ran without a disclaimer,1279
1483138825233516,DJ Kommunikation,Nikolaj Søndergaard,1279
257143424984008,Nye Rødder,Christensen Sasja Iza,1275
520449347983427,Dansk Folkeparti,Tine Bork,1269
192944900787884,HUMrådet på KU,Studenterrådet ved KU,1269
39233495912,Det Konservative Folkeparti,These ads ran without a disclaimer,1266
344601176199037,Eskerod & Skovbøll,Jimmy Eskerod,1262
207401585966233,Inger Støjberg,These ads ran without a disclaimer,1256
221857051173376,Jeg køber svanemærkede produkter,Miljømærkning Danmark,1256
140716706608231,Left To Survive,These ads ran without a disclaimer,1255
1567110516861570,København for Mangfoldighed,Davali Yasmin,1253
38507331439,Danmarks Naturfredningsforening,These ads ran without a disclaimer,1253
238369407625,CPH PIX,CPH PIX,1250
109039564125708,Sorgenfri Torv,These ads ran without a disclaimer,1248
62641732028,KØN - Gender Museum Denmark,Kvindemuseet,1248
785063684895898,De Samvirkende Købmænd,Flemming Effersøe,1246
418179784893842,Enhedslisten Hillerød,These ads ran without a disclaimer,1240
355064131233543,Canon Denmark,These ads ran without a disclaimer,1234
212073332146335,Landal GreenParks Danmark,Landal GreenParks Danmark,1233
1238103363031829,DEO rejser,Rasmus Nørlem Sørensen,1231
109725592439153,Dispuk,These ads ran without a disclaimer,1229
376734075803075,UN City,UN City,1229
116715499714710,Beco2neutral.com,Lars Falkenberg,1229
298161863627043,Gustav Juul,Gustav Juul,1226
1541220236121470,Katarina Ammitzbøll,Katarina Ammitzboell,1226
629978063852526,Lasse Vogel Andersen,These ads ran without a disclaimer,1224
129940943738051,Odense ser Rødt,Odense ser Rødt / Rundfunk la Rouge,1210
1057712984365999,"Michael Tøgersen, politiker, V",Michael Bomholt Tøgersen,1200
1017666944935541,Venstre Gladsaxe,Sahlberg Christina,1199
925932494102782,Karen Ellemann,These ads ran without a disclaimer,1197
1565785566974908,Anahita Malakians,These ads ran without a disclaimer,1195
460077077407063,Venstre i København,These ads ran without a disclaimer,1190
112144450263508,Alex&Phil Børnemad,These ads ran without a disclaimer,1188
119578605273247,SF Egedal,Christian Victor P Dagnæs-Hansen,1175
646746285466931,Nye Borgerlige,These ads ran without a disclaimer,1172
179552185415990,Nykøbing Falster Revyen,These ads ran without a disclaimer,1170
624997597617239,Christian Poll,These ads ran without a disclaimer,1164
141531689719,Dansk Sygeplejeråd,Dansk Sygeplejeråd,1162
529073117142827,Enhedslisten FuresØ,These ads ran without a disclaimer,1160
2630196610383855,Ken Patrick Petersson Alternativet,These ads ran without a disclaimer,1159
112856592135312,Sinatur Hotel og Konference,These ads ran without a disclaimer,1158
424159230945271,Christel Schaldemose,Christel Schaldemose,1156
174981492517185,EUX Business & EUD Business – Aarhus Business College,These ads ran without a disclaimer,1152
1113728418696007,SF Region Hovedstaden,Ahlberg Tom Anders,1149
703543806324512,Vi-partiet,Larsen Thomas,1148
291841890924724,Kongressen,Kongressen,1143
843073719237200,Skivemødet,These ads ran without a disclaimer,1142
1570552809858689,Tandlægeforeningen,These ads ran without a disclaimer,1142
257493930944630,Sydhavn Sogn,These ads ran without a disclaimer,1141
531718860231670,"Refugees Welcome, Danmark",Bendixen Michala Clante,1136
110038557114533,5 Media,5 Media,1135
202191613895940,Alliance of Democracies,Alliance of Democracies Foundation,1131
610370852321794,Konservative - Fredensborg,Anne Grønning,1131
350866738683031,"Eddi Meier, 2. suppl. - S, Furesø Byråd",These ads ran without a disclaimer,1128
28621180181,Live Nation Denmark,These ads ran without a disclaimer,1127
360787567740895,Volt Danmark,Volt Danmark,1122
350866738683031,"Eddi Meier, 2. suppl. - S, Furesø Byråd",Eddi Meier,1113
473087829512066,Enhedslistens Landskontor,Enhedslisten,1108
263046153799101,Lev dyrevenligt med Dyrenes Beskyttelse,These ads ran without a disclaimer,1106
145194885519706,Kulturværftet,These ads ran without a disclaimer,1106
274750522577301,Kraka - Danmarks uafhængige tænketank,These ads ran without a disclaimer,1101
1320982537920670,Anna Overlund,Overlund-Sorensen,1100
209069206116756,Bering & Søgaard - Tænk dig til resultater,These ads ran without a disclaimer,1096
278534775944682,Bjarke Kværnø,These ads ran without a disclaimer,1089
686929118126195,Virksom,Lederne,1089
220990757953070,Landsforeningen Spor,Landsforeningen Spor,1088
1746853745395190,Humble Household,These ads ran without a disclaimer,1080
143034115756942,Merkur Andelskasse,Merkur Andelskasse,1079
1875899649300807,Toms,These ads ran without a disclaimer,1079
109932430813007,Relevant,Relevant,1078
453515258530401,Se Lige Ud - Partiet der arbejder for de offentlige ansatte,Stefan Granholm,1077
687589164666184,MasterClass,These ads ran without a disclaimer,1076
148956192479120,Limepack,Steffen Krogsgaard Andersen,1073
1924899181139876,Thue Grum-Schwensen i EU,Grum-Schwensen Thue,1069
577025295827304,Folkets Klimamarch København,These ads ran without a disclaimer,1060
1779593438770497,Rune Scharff Andreasen,Andreasen Rune Scharff,1059
2259232130960667,Cleanr,Christian Alexander Andersen,1058
133297513365496,Enhedslisten Nørrebro,These ads ran without a disclaimer,1055
1711738432415298,Eliaskirken,Martin Poulsen,1050
108870284268969,Lars Bjarne Nielsen Greve Byråd 2021,Lars Bjarne Nielsen,1047
256887120082,EDC,These ads ran without a disclaimer,1046
1474475802570139,Borgen Late Night,Olsen Bolette,1046
142641498926,Fairtrade Danmark,Fairtrade Danmark,1045
141164399273060,Teknologisk Institut,Teknologisk Institut,1045
208587222546570,Trampolinhuset,Trampolinhuset,1044
985096648171527,3F Transport Logistik & Byg Aarhus,Jakob Egelund,1042
578431629160278,EDC Erhverv Poul Erik Bech - Sydkysten,These ads ran without a disclaimer,1041
174049776586236,Poco Picante,These ads ran without a disclaimer,1041
139863399451386,Mads Andersen,3F,1041
297360870355301,Socialdemokratiet - 3. kreds Indre By og Christianshavn,These ads ran without a disclaimer,1039
644556869385547,Demokrati i Skolen,Martin Johansen,1039
516094288415570,Moshi Moshi Mind,Moshi Moshi Mind,1039
190124071661,SF Hillerød,These ads ran without a disclaimer,1039
163693837526135,Ann Lindhardt,Lindhardt Ann Lindgren,1033
246084352717537,Danmarks Grønne Investeringsfond,Danmarks Grønne Investeringsfond,1032
1439131106299682,Enhedslisten Tårnby/Dragør,Hendriksen Jan,1032
298282704387571,Race for Oceans,Race for Oceans,1030
101174741809589,Bjarke Møller,Bjarke Møller,1029
1836365373266980,Cooking Diary,These ads ran without a disclaimer,1027
115062095331146,Konservative i Rudersdal,Konservative i Rudersdal,1026
864373427248898,Dybbøl Banke Skansegården,These ads ran without a disclaimer,1025
1234837770001991,Nuuday,These ads ran without a disclaimer,1025
358102574347013,Kenneth Kristensen Berth,These ads ran without a disclaimer,1022
205592606595590,Dansk Folkeparti Furesø lokalafdeling,Carsten Svensson,1022
163667717003000,Sundhedsmonitor,Politiken Nicher,1021
543377119182861,Grøn Forskel,SEAS-NVE,1017
126484894599525,Silas Drejer - Byrådsmedlem,These ads ran without a disclaimer,1017
106791271368363,OK21: Alle offentligt ansatte er 3000 kr. mere værd,Jan Hoby,1013
1474716729464407,Per Frost Henriksen,These ads ran without a disclaimer,1010
156809114337509,Crossing Borders,Crossing Borders,1009
104276430981567,Mandesundhed,These ads ran without a disclaimer,1009
1870254929858136,Sigurd Agersnap,Gustavson Sigurd Agersnap,1009
533647596693545,Glen Madsen,These ads ran without a disclaimer,1008
2058997194211771,Lindevang Kirke,These ads ran without a disclaimer,1000
1850573758535373,Eattoday - Food & Drinks,These ads ran without a disclaimer,1000
111218712287057,Mette Annelie Rasmussen,These ads ran without a disclaimer,1000
519677024898789,Stinus Lindgreen - Radikale Venstre,These ads ran without a disclaimer,1000
204551709643644,Dansk Erhverv,Dansk Erhverv,1000
103534311054872,Bedre Psykiatri - Lokalafdeling Rodovre / Glostrup,Bedre Psykiatri - Lokalafdeling Rødovre/Glostrup,1000
311749575543291,Bedre Psykiatri - København,Bedre Psykiatri - København,1000
2319925761607995,Radio4,These ads ran without a disclaimer,999
426950111037591,Jørgen Bech,Jørgen Bech,993
1420242511608655,Kommunistisk Parti Amager,Casper Lund,992
136775899834790,Plantebevægelsen,These ads ran without a disclaimer,988
461906110615298,Den Danske Naturfond,These ads ran without a disclaimer,987
132328480162571,Flyvebranchens Personale Union,Flyvebranchens Personale Union,987
935585416526170,Bo Nygaard Larsen - politiker,These ads ran without a disclaimer,987
270222399736587,Konservative Helsingør Kommune,These ads ran without a disclaimer,985
100217354872523,Morten Hannibal - Kandidat til TryghedsGruppen - Region Hovedstaden,Morten Andersen,979
328044664447825,Værløse sogn,Jesper Sundgaard,979
547840621916967,Pernille Skipper,These ads ran without a disclaimer,978
179428858785629,Lendahand,These ads ran without a disclaimer,974
713645815353875,GreenSpeak - Danmarks velgørende teleselskab,GreenSpeak - Danmarks velgørende teleselskab,970
227348160609228,Venstre i Glostrup,Torben Martinsen,970
1290688527749987,Hans Blaaberg,Hans Blaaberg,968
899897623364350,Frederik Damgaard,Damgaard Frederik,967
820072291706919,Sundhedstv,SundhedsTV,964
105256367862821,Søstre mod vold og kontrol,Søstre mod vold og kontrol,958
106415615522,DUF - Dansk Ungdoms Fællesråd,These ads ran without a disclaimer,955
624997597617239,Christian Poll,Axelsen Diana Gordji,952
362092600546833,DIGNITY - Danish Institute Against Torture,These ads ran without a disclaimer,947
153151900930,Ungdommens Røde Kors,These ads ran without a disclaimer,944
141366725876424,European Greens,These ads ran without a disclaimer,944
482695791907139,Danske Vandværker,These ads ran without a disclaimer,944
242916705901540,Bedre Psykiatri Ballerup/Gladsaxe Herlev/Furesø,Bedre Psykiatri Ballerup/Gladsaxe/Herlev/Furesø,940
306341992712886,Det Centrale Handicapråd,Det Centrale Handicapråd,939
1554525611484429,Mads Fuglede,These ads ran without a disclaimer,937
109334104282509,Rasmus Sylvest Mortensen,Rasmus Mortensen,936
821837038202097,ClimateSavior,Jon Tranæs,935
131839790212543,Kvinderådet,Andersen Henrik,932
202417146586350,Maria Montell,These ads ran without a disclaimer,929
117975516343,NORDJYSKE,NORDJYSKE,928
507352715998248,Institut for Menneskerettigheder,Institut for Menneskerettigheder,928
261831270603185,Malernes Fagforening Midtjylland,Krumme Andersen,924
314296228657660,Liberal Alliance Hørsholm,Stine Darmer,923
849921825094888,LOKK - Landsorganisation af Kvindekrisecentre,LOKK,922
245094455536925,FOUR PAWS International,These ads ran without a disclaimer,915
1157422914390717,MP Pension - stem på klima og ansvarlige investeringer,Demokratisk Erhvervsnetværk,915
1586697221547052,Røde Kors Genbrug,These ads ran without a disclaimer,914
170902079673829,Ørsted,These ads ran without a disclaimer,912
125854754245857,Son of a Tailor,These ads ran without a disclaimer,912
1555768994687175,IndustriNews,Jensen Christian Ole,911
178957012989198,Susanna Dyre-Greensite,Dyre-Greensite Susanna Jenny Margrethe,910
32416796716,Lindhardt og Ringhof,These ads ran without a disclaimer,907
94823744475,Vagn Kjær-Hansen,KJAER-HANSEN VAGN,897
194584990588253,Vattenfall,These ads ran without a disclaimer,893
264009771074617,Niels Fuglsang,Emilie Bruun Sandbye,893
106791271368363,OK21: Alle offentligt ansatte er 3000 kr. mere værd,These ads ran without a disclaimer,893
305569036207327,Forenede Jurister,Studenterrådet ved KU,887
1073181182763849,Altinget: karriere,These ads ran without a disclaimer,887
148503605321490,Gang i Helsingør - Radikale Venstre Helsingør,These ads ran without a disclaimer,885
1453365804906288,Venstre på Vesterbro,These ads ran without a disclaimer,885
1032020293535625,100% Fremmed?,Blindbaek Louisa Thorning,883
100928548323025,Europæisk Folkemøde,Europæisk Folkemøde,883
100443856758459,Christine Dal,Thrane Christine Dal,882
1697107833906819,Talk Town,Talk Town,881
168379683243170,Dansk Kulturinstitut / Danish Cultural Institute,Dansk Kulturinstitut,880
119235382806867,Skærsliberen.dk,Jesper Laier,880
10150126991450608,GORM Agency,GORM Agency,876
494902077334290,Tuborgfondet,These ads ran without a disclaimer,875
8340223883,Avaaz,Avaaz,873
384777156382,SodaStream DK,SodaStream DK,871
120634585355666,LuXembourg - Let's make it happen,These ads ran without a disclaimer,870
258305414364841,Simon Simonsen,These ads ran without a disclaimer,869
376868766487576,Retfærdighedens Liga,Mikkel Martinussen,863
760814110621814,Luxurytreatments T&L AB,These ads ran without a disclaimer,861
1738669829520575,Pensionshjælp.nu,These ads ran without a disclaimer,859
757264734418842,Everpress,These ads ran without a disclaimer,857
1512534209063033,GF Forsikring,These ads ran without a disclaimer,856
160503844127741,SF Lyngby-Taarbæk,Gustavson Sigurd Agersnap,855
351588682161891,Dansk Infrastruktur,Dansk Infrastruktur,853
1558449170847972,Next Generation Democracy: Government that works in a technology driven era,These ads ran without a disclaimer,850
1852520761657982,4ocean,These ads ran without a disclaimer,849
483189488543763,Enhedslisten Kolding,These ads ran without a disclaimer,847
8432708678,Clio,Clio ApS,838
111202897244920,BackstageLive.tv,These ads ran without a disclaimer,836
1995019340791443,Naser Khader,These ads ran without a disclaimer,836
713214965445668,Nye Borgerliges Ungdom,Nye Borgerliges Ungdom,832
147680711972749,TUBA,TUBA,832
102628848238478,Pop Princess  2,These ads ran without a disclaimer,830
509759669793220,Uwe Max Jensen,These ads ran without a disclaimer,830
148555635708233,"John Tefke, Kommunalbestyrelse - Lyngby-Taarbæk",These ads ran without a disclaimer,830
686743388088719,"Aaja Chemnitz Larsen, Inuit Ataqatigiit",These ads ran without a disclaimer,829
72672361910,Børns Vilkår,These ads ran without a disclaimer,829
200453357550874,Neural,Neural AI Dansk Selskab for Kunstig Intelligens,828
55365680705,Greenpeace Danmark,These ads ran without a disclaimer,826
177609692660255,Niels Flemming Hansen,Hansen Niels Flemming Schultz,820
1533230256924257,Etergo,These ads ran without a disclaimer,818
764881470202582,Eddy G,These ads ran without a disclaimer,818
783541238428860,Egmont Fonden,Egmont Fonden,815
376060695861577,Politikens Forlag,These ads ran without a disclaimer,812
1408626239355160,Søren Espersen,Søren Espersen,810
238565049586933,"ME Foreningen - ME Association, Denmark",Cathrine Schultz Engsig,810
1497190180404355,Kira Marie Peter-Hansen,SF Ungdom,809
442403485851495,Morten Helveg Petersen,These ads ran without a disclaimer,804
291027478289432,Flere Med,Flere Med v/ Mattias Friis,803
517777928688220,Nyt fra Fiskerhavnens Venner,Jan Mathisen,800
205155029528329,Venstre Frederiksberg,These ads ran without a disclaimer,800
372665579487351,Østerbro Lokaludvalg,Marie Lolk Toghøj,800
115034518532732,Herreværelset,Herreværelset,798
404513470281888,Skydeskiven,Urup Mikkel,797
12390252419,Region Nordjylland,Region Nordjylland,796
101286428483346,Annette Blynel,SF Region Syddanmark,794
100700698043032,Simon Østergaard,Simon Østergaard,792
116206531782887,Wise,These ads ran without a disclaimer,789
533241370068861,Gribskov Venstre,These ads ran without a disclaimer,787
111132358899118,Center for Militære Studier,"Center for Militære Studier, Københavns Universitet",782
518456644846178,The Trade Council,These ads ran without a disclaimer,781
397934846884712,Dansk Folkeoplysnings Samråd,These ads ran without a disclaimer,781
256725284456505,Anders Burlund - Liberal Alliance,Burlund Andres Preben,777
69985338410,Jacob Mark,These ads ran without a disclaimer,774
295608794686172,Bayer Danmark,These ads ran without a disclaimer,769
961149557339010,NG ZINK A/S,NG ZINK A/S,768
456698104380034,Dalum Landbrugsskole,Dalum Landbrugsskole,768
543437586483586,Anders Gøthe - Køge,Gøthe Anders,765
110339967042411,LastObject,These ads ran without a disclaimer,763
531718860231670,"Refugees Welcome, Danmark",These ads ran without a disclaimer,762
444780689021706,Balder Mørk Andersen,These ads ran without a disclaimer,762
535296963209582,Morten Klitgaard  - Nytgribskov,Morten Klitgaard,762
471827606298947,Socialdemokratiet i Glostrup kommune,Torben Jensen,760
306991986917897,Familielandbruget,Familielandbruget,758
1493650460890885,Kenneth Fredslund Petersen - DF Folketingskandidat i Syd og SdrJylland,Petersen Kenneth Fredslund,756
2019159628199559,Genforeningen 2020,Kulturministeriet,754
462554944117023,Jeppe Fransson,Jeppe Rohde Fransson,750
1964549413771770,Alternativet i Gribskov,Alternativet Gribskov,750
549953085040147,SF Allerød,Nikolaj Bührmann,750
100535571937839,Sanne Ørskov Rishøj - Det Konservative Folkeparti,Sanne Rishøj,750
796255540533364,Hanne Bjørn-Klausen,These ads ran without a disclaimer,748
1522666927799763,BCG in Denmark,These ads ran without a disclaimer,744
249009651933855,Gulvlageret.dk,These ads ran without a disclaimer,742
125755207491809,Høje-Taastrup Bibliotekerne,These ads ran without a disclaimer,741
610370852321794,Konservative - Fredensborg,These ads ran without a disclaimer,740
100289301583319,68ErMereEndNok,60 lokale fagforeninger,739
227948559464,Kaas & Mulvad,These ads ran without a disclaimer,738
480305829018059,Badland Brawl,These ads ran without a disclaimer,738
104719032905303,Godt arbejdsmiljø,These ads ran without a disclaimer,734
1987954044580914,Jakob Thiemann - politiker,Thiemann Jakob Hojfeldt,731
561507140593570,Hans Andersen,Andersen Hans Nicolai,730
1605956289420355,Kenneth Rasmussen,Kenneth Rasmussen,729
289938158253343,Wanderlust-Vintage,These ads ran without a disclaimer,729
100255467044528,Henning Hyllested,Enhedslisten,726
1163304100419335,Renee Funder Nationalkonservativ,These ads ran without a disclaimer,723
210836399266249,Europæisk Ungdom København,Magnus Orstrand,722
505427296149709,ICANIWILL,These ads ran without a disclaimer,722
163585004170601,Cømert Sonsuz,Cømert Sonsuz,721
610636735742023,ODEON,ODEON,720
255229414620957,Our Europe - Vores Europa,Vores Europa,720
266785956228,Vaillant,These ads ran without a disclaimer,718
