Page ID,Page Name,Disclaimer,Amount Spent (DKK)
1866357980295379,AkademikerPension,Christina Dorff,519
102233134700942,"Store Bøffer, Små Hjerter",These ads ran without a disclaimer,518
376060695861577,Politikens Forlag,These ads ran without a disclaimer,517
117465595628095,"Jette Tjørnelund, Venstre",Jette Tjørnelund,516
351588682161891,Dansk Infrastruktur,Dansk Infrastruktur,515
171216016234176,Muskelsvindfonden - Plads til forskelle,Muskelsvindfonden - Plads til forskelle,513
610858665694217,Vores Sted - Lejre Kommune,These ads ran without a disclaimer,510
106118147843145,CO2HERO,These ads ran without a disclaimer,510
687073988036611,Martin Geertsen,Geertsen Martin Raahauge,505
106791271368363,OK21: Alle offentligt ansatte er 3000 kr. mere værd,Jan Hoby,505
184881101650192,Kim Simonsen,HK Danmark,504
538656116640182,Ole Birk Olesen,Liberal Alliance,503
229417723868149,Partner Advokater,These ads ran without a disclaimer,500
538181476216832,Venstre Stevns,Bjarne Nielsen,500
494366903953152,"Bjarne Nielsen, Venstre Stevns",Bjarne Nielsen,500
104276430981567,Mandesundhed,These ads ran without a disclaimer,500
1439911776232742,Socialdemokratiet i Vordingborg Kommune,These ads ran without a disclaimer,498
1367395179980122,Timo Jensen,These ads ran without a disclaimer,494
171228769554179,Frie Skolers Lærerforening,These ads ran without a disclaimer,493
153151900930,Ungdommens Røde Kors,These ads ran without a disclaimer,492
100255467044528,Henning Hyllested,Enhedslisten,491
202417146586350,Maria Montell,These ads ran without a disclaimer,490
376868766487576,Retfærdighedens Liga,Mikkel Martinussen,489
1873542762958930,Altæderen,Niels Honoré,488
220205408103380,John Schmidt Andersen,These ads ran without a disclaimer,488
310714677736,Dansk Arkitektur Center - DAC,These ads ran without a disclaimer,484
261831270603185,Malernes Fagforening Midtjylland,Krumme Andersen,483
1866357980295379,AkademikerPension,These ads ran without a disclaimer,482
319060951624796,BetterHome,These ads ran without a disclaimer,478
1092970640859645,Medtech Careers,These ads ran without a disclaimer,476
309352049198824,Kristian Hegaard,Hegaard Kristian Wurtz,475
125510817480152,Metal Ungdom,Metal Ungdom,474
236626756458617,Siemens Danmark,Siemens Danmark,469
635283260257377,Süleyman i Byrådet i 2021,Süleyman Yücel,469
294100527910006,Energivenlig by EBAS,These ads ran without a disclaimer,469
294100527910006,Energivenlig by EBAS,NRGi,466
1635017123468119,inQvation,Laura Bjerregaard,466
325480551446041,VoteEuropa Danmark,Channirr Rizwana Shah,466
717729004986072,PwC Danmark,PwC Danmark,466
1340640942618234,Copenhagen Contemporary,Copenhagen Contemporary,465
351352284876886,Venstre i Holbæk Kommune,These ads ran without a disclaimer,465
1653030171620285,Wefood,Folkekirkens Nødhjælp,464
116974128319151,ECCO Golf,These ads ran without a disclaimer,463
175317675860634,Fødevareforbundet NNF,Fødevareforbundet NNF,462
1558449170847972,Next Generation Democracy: Government that works in a technology driven era,Next Generation Democracy,462
1137306026444938,Saxo Bank,These ads ran without a disclaimer,461
191492900934553,"Louise Schelde Frederiksen - Jurist og Lektor, cand.jur","Louise Schelde Frederiksen - Jurist og Lektor, cand.jur",460
263891677826490,Earthsider,These ads ran without a disclaimer,460
329637250469447,Skousen,These ads ran without a disclaimer,459
574052992790327,Frirummet,Boisen Emil Hamer,457
111374827309030,Karina Vincentz,Karina Vincentz,455
1283607518398990,Michael Rosendahl I Faxe byråd,Rosendahl Michael,454
2019159628199559,Genforeningen 2020,Kulturministeriet,454
102481431397763,Ligestillingsministeren.dk,Miljø- og Fødevareministeriet,452
106516581280267,Spørg Enhedslisten Køge,Rolskov Niels,449
109334104282509,Rasmus Sylvest Mortensen,Rasmus Mortensen,448
783541238428860,Egmont Fonden,Egmont Fonden,442
142641498926,Fairtrade Danmark,Fairtrade Danmark,440
185776614838479,Center for Boligsocial Udvikling,Center for Boligsocial Udvikling,437
115640115158981,SF Region Syddanmark,SF,437
531718860231670,"Refugees Welcome, Danmark",Bendixen Michala Clante,435
306341992712886,Det Centrale Handicapråd,Det Centrale Handicapråd,435
518456644846178,The Trade Council,These ads ran without a disclaimer,435
141531689719,Dansk Sygeplejeråd,Dansk Sygeplejeråd,433
100156545474794,Felix Dalker - Radikale Venstre i Holbæk,Felix Dalker,429
266785956228,Vaillant,These ads ran without a disclaimer,429
102641408325893,"Rene Lund Sørensen, Konservativ kandidat kommunalvalg 2021",Renè Lund Sørensen,428
167504053262711,Kvindernes Sidste Arbejdsdag,These ads ran without a disclaimer,428
381983901987517,LOF Ringsted dag- og aftenskole,These ads ran without a disclaimer,428
158777500848771,Solidaritet.dk,Mediehuset Solidaritet,423
1732891513391281,Mette Poulsen,Poulsen Mette,422
86603424381,CoMaSys,These ads ran without a disclaimer,422
604169540059266,Stem og bestem - EU,Stem og bestem - EU with Facebook ad credits,418
101174741809589,Bjarke Møller,Bjarke Møller,418
578431629160278,EDC Erhverv Poul Erik Bech - Sydkysten,These ads ran without a disclaimer,409
2388354714741824,EcoInnova,These ads ran without a disclaimer,406
1836365373266980,Cooking Diary,These ads ran without a disclaimer,406
246084352717537,Danmarks Grønne Investeringsfond,Danmarks Grønne Investeringsfond,404
385817698102390,Gerningsstedet,These ads ran without a disclaimer,403
100928548323025,Europæisk Folkemøde,Europæisk Folkemøde,403
2260278404060386,Frederik Roland Sandby,Frederik Roland Sandby,402
147547541961576,Council of the European Union,Council of the European Union,402
686929118126195,Virksom,Lederne,402
838842776216160,Økonomi og ledelse i landbruget,SEGES,401
471465482878503,Venstre i Lejre,These ads ran without a disclaimer,400
425516604194707,Holbæk Kommune,These ads ran without a disclaimer,400
528349813878052,Radikale Venstre Vordingborg Kommune,Olldag Kathrine,400
273229099453248,Ejrupsound,These ads ran without a disclaimer,398
272990909886347,Andreas Bech - Byrådskandidat for SF Køge,SF Køge,398
1706031163023025,BYG DIN BUSINESS,BYG DIN BUSINESS,398
1544958772491456,Marie Stærke,These ads ran without a disclaimer,396
424562964601262,Henrik Engel - Nye Borgerlige,These ads ran without a disclaimer,395
1772825192975327,Dansk Folkeparti i Slagelse,These ads ran without a disclaimer,395
140716706608231,Left To Survive,These ads ran without a disclaimer,394
932348266813860,Workplace from Facebook,These ads ran without a disclaimer,394
195825930587350,SF Slagelse,SF Slagelse,390
1040452189341379,Techfestival.,Techfestival.,387
1391358257790409,Havmiljøvogter,These ads ran without a disclaimer,387
1924899181139876,Thue Grum-Schwensen i EU,Grum-Schwensen Thue,386
935585416526170,Bo Nygaard Larsen - politiker,Bo Nygaard Larsen - politiker,386
148956192479120,Limepack,Steffen Krogsgaard Andersen,384
169288526435002,Roskilde Avis,These ads ran without a disclaimer,383
346433802161048,Engineer the Future,These ads ran without a disclaimer,383
1104790642968068,Peter Seier Christensen,These ads ran without a disclaimer,383
507352715998248,Institut for Menneskerettigheder,Institut for Menneskerettigheder,382
121388362246,Goldman Sachs,These ads ran without a disclaimer,381
2106556632994519,PROJECTKIN,PROJECTKIN,379
106314477983914,Trump,Frantz Bernhard Henrik von Bülow,378
123403897991,Danmarks Medie- og Journalisthøjskole,Danmarks Medie- og Journalisthøjskole,376
73970658023,International Rescue Committee,These ads ran without a disclaimer,375
372304226446022,Tina Christensen,3F,375
69985338410,Jacob Mark,These ads ran without a disclaimer,375
1785232081719893,Charlotte Bisserup Bechfeldt,Bechfeldt Charlotte Bisserup,373
1820047164896630,Pernille Beckmann,These ads ran without a disclaimer,372
1234837770001991,Nuuday,These ads ran without a disclaimer,366
1474716729464407,Per Frost Henriksen,Henriksen Per Frost,364
106404727438904,Join the club - Vote for Bob,Jens Bob Bohlbro Kyhn,364
473087829512066,Enhedslistens Landskontor,Enhedslisten,362
162891160938864,Teglværkskajen,These ads ran without a disclaimer,362
256932138237638,Hizb ut Tahrir Danmark,Shoaib Umais Usman,361
1430202223697795,Gotik Egzotik,These ads ran without a disclaimer,357
480305829018059,Badland Brawl,These ads ran without a disclaimer,357
127053307468851,Foreningen Norden,Esben Ørberg,356
102055069880863,Gammelbro camping,Gammelbro camping,355
141164399273060,Teknologisk Institut,Teknologisk Institut,355
577345799101307,Morten Dahlin,These ads ran without a disclaimer,355
1157422914390717,MP Pension - stem på klima og ansvarlige investeringer,Demokratisk Erhvervsnetværk,355
105256367862821,Søstre mod vold og kontrol,Søstre mod vold og kontrol,353
360787567740895,Volt Danmark,Volt Danmark,353
126543540781090,Ældre Sagen,These ads ran without a disclaimer,352
212157302685312,efolkeoplysning.dk,Jan Simmen,352
512961532554394,Camilla Lydiksen,Lydiksen Camilla Louise,351
426710364116751,Kvæg,SEGES,351
457898865021573,Rides,These ads ran without a disclaimer,350
313393588824774,Business Faxe,These ads ran without a disclaimer,350
853792018132115,Jesper Wienmann Hansen,Hansen Jesper Wienmann,350
412665418794113,Claus Jensen,Dansk Metal,350
169900309711559,SE Energi & Klima,These ads ran without a disclaimer,349
404513470281888,Skydeskiven,Urup Mikkel,345
101471368436440,Dennis A Jørgensen Kandidat Region Sjælland,Dennis Jørgensen,344
104105034963592,Politiker Claus Starup,Claus Starup,344
209069206116756,Bering & Søgaard - Tænk dig til resultater,These ads ran without a disclaimer,344
8432708678,Clio,Clio ApS,343
1393798367596559,Teknologisk Institut - Kurser & Uddannelse,These ads ran without a disclaimer,343
1384921248388622,Karen Melchior,"Karen Melchior, Radikale Venstre",343
136775899834790,Plantebevægelsen,These ads ran without a disclaimer,341
108640660692944,Familie og Alkohol,These ads ran without a disclaimer,340
608975645850217,Vattenfall Sverige,These ads ran without a disclaimer,340
109351287351454,Nikolaj Lykke Vad - Kommunalbestyrelsen Kalundborg 2021,Nikolaj Lykke Vad,340
478999345559669,Danske Anlægsgartnere,Lars Thorsen,339
331225116969331,JYSK Danmark,These ads ran without a disclaimer,339
249009651933855,Gulvlageret.dk,These ads ran without a disclaimer,339
405001936192308,Scanleasing,These ads ran without a disclaimer,338
1545338158872256,Ronni Benjamin Lykkehus - Kommunalbestyrelsesmedlem Vordingborg kommune,Ronni Lykkehus,338
807789366096647,Benny Andersen,Benny Andersen,337
1942661685969767,Leif Utermöhl byrådsmedlem Socialdemokratiet Lolland kommune,Leif Utermöhl,336
489764525536,People'sPress,These ads ran without a disclaimer,336
1208444019184958,Dimittendlisten,Dialogbyg Aps,335
102194441204165,Tattoogolf Europe,Torben Fantoft,335
132328480162571,Flyvebranchens Personale Union,Flyvebranchens Personale Union,334
156809114337509,Crossing Borders,Crossing Borders,332
686743388088719,"Aaja Chemnitz Larsen, Inuit Ataqatigiit",These ads ran without a disclaimer,332
227948559464,Kaas & Mulvad,These ads ran without a disclaimer,332
747360365297932,Blockbuster.dk,These ads ran without a disclaimer,332
193445758264942,Hedvig Vestergaard,Vestergaard Hedvig,331
100470134737086,Jeppe Lindberg,Lindberg Jeppe Hedesgaard,330
765242370315553,Kim Malmberg Hansen- Kandidat til RV21,These ads ran without a disclaimer,329
1942661685969767,Leif Utermöhl byrådsmedlem Socialdemokratiet Lolland kommune,These ads ran without a disclaimer,328
1481743381888589,Jens Skov SF Egedal,Jens Skov,328
109389433817046,climate.savior,Jon Tranæs,328
229585537051606,DM Akademikerbladet,These ads ran without a disclaimer,328
498295336898299,Øresundsbron,These ads ran without a disclaimer,327
1664959567149320,Wholesome Culture,These ads ran without a disclaimer,326
131382066915413,KFUM-Spejderne i Danmark,These ads ran without a disclaimer,326
1696154150475840,Tænketanken Demokratisk Erhverv,Tænketanken Demokratisk Erhverv,325
102429034973588,Lysogluft.nu,Altan.dk,325
181106225260438,Yildiz Akdogan,Yildiz Akdogan,325
5624899398,Mellemfolkeligt Samvirke,These ads ran without a disclaimer,324
1671504553127398,HARDI International A/S,HARDI International A/S,324
306566886120376,Bazuka - Reklamebureau,Bazuka P/S,324
1701135240186838,Anne Valentina Berthelsen,SF,323
107312505953273,Dagbladet Arbejderen,Dagbladet Arbejderen,323
543881642649343,Troels Stru Schmidt,Schmidt Troels Stru,323
264027784071834,Fadølspartiet,These ads ran without a disclaimer,323
483189488543763,Enhedslisten Kolding,These ads ran without a disclaimer,323
2228356207252612,Sallie’s  Race Lounge - Tåstrup,These ads ran without a disclaimer,321
121722847846454,Dansk Socialrådgiverforening,Dansk Socialrådgiverforening,321
178957012989198,Susanna Dyre-Greensite,Dyre-Greensite Susanna Jenny Margrethe,320
505427296149709,ICANIWILL,These ads ran without a disclaimer,318
194771717759266,"Tine Vinther Clausen - Lokalpolitiker, Lolland",These ads ran without a disclaimer,318
44933008622,ADRA Danmark,ADRA Danmark,317
143034115756942,Merkur Andelskasse,Merkur Andelskasse,316
154892166283,Finn Andersen,Byrådspolitiker Finn Andersen,316
629091904379662,SUSLA APP Danmark,These ads ran without a disclaimer,311
257752968245827,Anna Libak i Folketinget,Venstre i Hillerød kredsen,310
111368980646269,Evakuer børnene fra Moria - og de græske lejre,Michael Graversen,310
329532847151539,KPnet.dk,Arbejderpartiet Kommunisterne,309
1814118358869177,MiWire,These ads ran without a disclaimer,306
573613599378048,Synlige Blanke Stemmer,Thomas V. S. Gyldborg,305
2252326791657399,Casper Pedersen,Pedersen Casper,304
293266234170207,Line Krogh Lay - Radikale Stevns,Lay Line Krogh,304
461906110615298,Den Danske Naturfond,These ads ran without a disclaimer,304
358982105309674,Flemming Eriksen i repræsentantskabet,Flemming Bruun Eriksen,303
506954486035728,Liberal Alliance - Solrød,Liberal Alliance Solrød,303
2284894828455506,OKFakta,These ads ran without a disclaimer,303
213461659232038,Marianne Bigum,Bigum Marianne Kristine Kjaergaard,303
109485604288958,Get Tested,These ads ran without a disclaimer,303
889336074581535,Egedal Optik,Nyt Syn Danmark,303
283659991744136,AffaldPlus,Tine Larsen,300
102030337882383,Ronni Mark Nielsen - Byrådskandidat i Greve kommune for Venstre,These ads ran without a disclaimer,300
284544054997404,Konservative i Sorø Kommune,These ads ran without a disclaimer,300
125755924132043,Socialdemokratiet i Gladsaxe,Andersen Henrik,300
1518977018364329,Enhedslisten Vordingborg,These ads ran without a disclaimer,300
2167664933285484,Danske Bank,Danske Bank,300
507196676311099,Jannik Juul Nielsen i Slagelse Byråd,Jannik Nielsen,300
258136361031212,Morten Bjørn Nielsen - V. Politiker i Holbæk Kommune.,These ads ran without a disclaimer,300
122195264649295,Hans Toft,Hans Toft,300
1822254634537356,Nye tider,These ads ran without a disclaimer,299
164052327032637,Liberal Alliance Greve,These ads ran without a disclaimer,299
363391397476774,Baltic Pipe i DK,These ads ran without a disclaimer,298
1700525273328244,Meneto Regnskab,These ads ran without a disclaimer,297
190899834388,PROSA - Forbundet af It-professionelle,PROSA - Forbundet af It-professionelle,297
106415615522,DUF - Dansk Ungdoms Fællesråd,These ads ran without a disclaimer,296
156993437653924,Ungdomsringen,Ungdomsringen,293
109932430813007,Relevant,Relevant,293
161704781305446,The Spark Company,These ads ran without a disclaimer,291
586553418054920,Inger Staahl Jensen,Inger Staahl Jensen,290
759821337497406,Marlene Ambo-Rasmussen,These ads ran without a disclaimer,289
121597031884565,VEmagasinet,These ads ran without a disclaimer,288
214488091924495,Retsforbundet - Danmarks bæredygtige parti,These ads ran without a disclaimer,288
30196574028,Serdal Benli,SF,287
354656284908845,Felex - Politiker i Odsherred & Region Sjælland.,Felex Birger Pedersen,285
1452632708336329,Mette Hjermind Dencker,Dansk Folkeparti,285
1497190180404355,Kira Marie Peter-Hansen,SF Ungdom,284
2023083051332020,Fire extinguisher,These ads ran without a disclaimer,283
100296704772989,Wildlife Mission,These ads ran without a disclaimer,283
295608794686172,Bayer Danmark,These ads ran without a disclaimer,282
346153122098635,VisitNordsjælland,These ads ran without a disclaimer,282
115034518532732,Herreværelset,Herreværelset,282
32416796716,Lindhardt og Ringhof,These ads ran without a disclaimer,281
425927674119415,Camilla Hersom - offentlig,Hersom Camilla,280
529222380457868,Simon Hampe - Dansk Folkeparti,Simon Hampe Sørensen,279
349912356083053,Uddannelser For Fremtiden,Eskil Fundal,279
129508520458009,Vejlefjordskolen,These ads ran without a disclaimer,275
740294499656735,Anastasia Dahl - Dansk Folkeparti,Anastasia Dahl,275
989318804435019,Socialdemokratiet i Holbæk Kommune,Socialdemokratiet i Holbæk Kommune,275
980229618783749,Danske Rederier,Danske Rederier,274
114080867107,SkillsDenmark - DM i Skills,These ads ran without a disclaimer,273
1762603293962623,Energi Viborg A/S,Energi Viborg A/S,271
143281162411948,Efterskolen for Scenekunst,Efterskolen for Scenekunst,271
123761766101,Jesperhus Feriepark,These ads ran without a disclaimer,271
112613428815157,CEPOS,These ads ran without a disclaimer,271
549177101804576,HeadON,HeadON,270
516094288415570,Moshi Moshi Mind,Moshi Moshi Mind,269
100861951473555,andersgothe,Gøthe Anders,269
143022755731834,𝐈𝐬𝐥𝐚𝐦 𝐍𝐞𝐭,These ads ran without a disclaimer,269
521647308212710,Old Maple Tree,These ads ran without a disclaimer,268
392021964483663,IKMF-KravMaga.dk,These ads ran without a disclaimer,266
197941660974477,Gestelev Fotografi,Olsson Ronni Mike,266
547840621916967,Pernille Skipper,These ads ran without a disclaimer,266
126326484204425,ActualNews,OCOC,264
141378109375840,Bergur Larsson Løkke Rasmussen,These ads ran without a disclaimer,264
108740780738128,Habitus,Habitus,264
256725284456505,Anders Burlund - Liberal Alliance,Burlund Andres Preben,264
730533886983632,DGI Skydning,DGI,263
255229414620957,Our Europe - Vores Europa,Vores Europa,263
2639092062798765,Soroptimst International Holbæk,Hanne Larsen,263
993238674111927,Ringsted Konservativ Ungdom,Ringsted Konservativ Ungdom,260
136177706424458,Blik- og Rørarbejderforbundet,Kiki Jano Nielsen,260
125755207491809,Høje-Taastrup Bibliotekerne,These ads ran without a disclaimer,259
103369033067277,NOAH,NOAH,259
936580059750730,autodoc.de,These ads ran without a disclaimer,258
2276020505789220,EXIST vil stoppe menneskehandel,EXIST,257
55365680705,Greenpeace Danmark,These ads ran without a disclaimer,257
411042269671603,Jens Møller Jensen - formand for Rønne Venstre,Jensen Jens Moller,253
438345126314990,Socialdemokratiet  i Kalundborg,Lars Mortensen,253
384777156382,SodaStream DK,These ads ran without a disclaimer,252
220338351316373,Frederiksberg Kommune,Frederiksberg Kommune,252
367522986719919,Gastech-Energi,These ads ran without a disclaimer,252
1050407951662745,Stadsing A/S,These ads ran without a disclaimer,251
109261517088528,Fremstillingsindustrien,Marie Thorsø Kousgaard,251
849921825094888,LOKK - Landsorganisation af Kvindekrisecentre,LOKK,251
1932735506992925,POW Power of Women Festival Copenhagen,Fisun Alan Eriksen,251
405892706501089,Med Israel for fred - MIFF Danmark,Med Israel for fred Danmark,251
1406362546104860,VKST,VKST,250
423059711112710,Bo C i Sorø byråd,Bo Christensen,250
1928732197399057,Jesper Fini Kuhre - Kandidat til KV21,Jesper Kuhre,250
2357935274226873,Røde Kors Køge,Mie Nielsen,250
1586697221547052,Røde Kors Genbrug,These ads ran without a disclaimer,249
100861198031016,"Ulrik Sejersdal - Venstre, Køge",Ulrik Nielsen,249
173131616228440,Sinnerup,These ads ran without a disclaimer,249
1017666944935541,Venstre Gladsaxe,Sahlberg Christina,249
13611262361,Cyklistforbundet,Cyklistforbundet,248
290304768567003,Stem på klima og et højt ansvarligt afkast i P+,These ads ran without a disclaimer,248
843073719237200,Skivemødet,These ads ran without a disclaimer,247
111985437211827,Nok er nok - Stop fremmedfjendsk retorik,Nok er nok - Stop fremmedfjendsk retorik,246
315769668492971,Viva Danmark,Viva Danmark,246
100106788292083,Tech Solutions,These ads ran without a disclaimer,246
489893417778451,Bedre psykiatri Roskilde lejre,Bedre Psykiatri Roskilde/Lejre,245
245905738852557,Europa-Nævnet,These ads ran without a disclaimer,244
291841890924724,Kongressen,Kongressen,243
378620032482995,Gademagasinet Stradă,Foreningen MINORITET,243
304706146621773,Johan Emil Rasmussen,Rasmussen Johan Emil,243
1930119130628404,Borgernes Folkeparti,Jorgen Mikkelsen,243
183369155185331,Rotary Distrikt 1450,Jeannette Refstrup,240
211468176285941,Mehmet Zeki Dogru,Mehmet Dogru,239
740294499656735,Anastasia Dahl - Dansk Folkeparti,These ads ran without a disclaimer,238
1943329949053515,David Trads,Socialdemokratiet i Egedal kredsen,237
262868500820455,Dina Raabjerg,Myrup Dina Hoff,237
2259232130960667,Cleanr,Christian Alexander Andersen,236
507352715998248,Institut for Menneskerettigheder,These ads ran without a disclaimer,236
105889450789754,Thomas Strømsholt,Thomas Strømsholt,236
110377660561043,"Hans Eiler Hammer, Liberal Alliance",These ads ran without a disclaimer,234
171838436344468,Playground Production,Kristian Ussing Andersen,234
112265080144547,Overlægeforeningen,Lisbeth Dahl,232
397094903687472,Mai Mercado,Mai Mercado,232
100717544674232,Veganerpartiet Sjællands Storkreds,Jacob Lind Gregersen,232
1316605178447290,Christopher Trung,These ads ran without a disclaimer,231
107677582200,Havkatten [Jyske Bank],These ads ran without a disclaimer,231
119769598101853,Konservativ Ungdom,These ads ran without a disclaimer,231
1601456100179238,3bustilbud.dk,Daniel Jensen,231
110038557114533,5 Media,5 Media,229
231918496885627,Fagbevægelsen Mod Unionen,EU-Fagligt Netværk,229
334504010458887,Beierholm,These ads ran without a disclaimer,229
1333714923324143,Caspar Stefani,Det Konservative Folkeparti,228
1582192088570360,Bosch Home Denmark,These ads ran without a disclaimer,228
174887643104,Sisse Marie Welling,SF København,227
549966298750692,Anders Baun EP valg 2019,These ads ran without a disclaimer,227
65929129383,Røde Kors,Mikkelsen Louise,227
1922596311326861,Folketingskandidat Jørgen Nielsen,Nielsen Jørgen,227
362092600546833,DIGNITY - Danish Institute Against Torture,These ads ran without a disclaimer,227
1890967664336169,LIFE Fonden,Thomas Wisborg,227
112089716930382,CO2 Web Balance,CO2 Web Balance,226
102516227851884,blød,Mette Marie Malmros,225
424159230945271,Christel Schaldemose,Christel Schaldemose,224
179428858785629,Lendahand,These ads ran without a disclaimer,223
57412872575,Ecouture,These ads ran without a disclaimer,223
406921453049822,Theresa Scavenius,Theresa Scavenius,222
170902079673829,Ørsted,These ads ran without a disclaimer,222
162408904078,Danmarks Lærerforening,Danmarks Lærerforening,222
287306323369,Børnecancerfonden,These ads ran without a disclaimer,222
784211188333860,Dagli’Brugsen,These ads ran without a disclaimer,222
1952826148148615,Pengetanker by Danske Bank,These ads ran without a disclaimer,221
106931237577216,Klimamonitor,These ads ran without a disclaimer,221
185168072363292,NUance,VisionPilot,221
131839790212543,Kvinderådet,Andersen Henrik,220
113405560064537,Gavek.dk,Rehman Dar,220
101235648581787,Stem på Jens Hald Til Tryghedsgruppen,These ads ran without a disclaimer,220
167473156919,DGI Midt- og Vestsjælland,These ads ran without a disclaimer,219
307974889917403,Pengetræer v/Jesper Hansen,These ads ran without a disclaimer,218
548179615616105,Henrik W. Petersen,Blik og Rør,218
1483138825233516,DJ Kommunikation,Nikolaj Søndergaard,218
197314124547152,Balance Danmark,Martin Carstensen,217
104686840906444,OliverMusic,Oliver Ch,217
1738669829520575,Pensionshjælp.nu,These ads ran without a disclaimer,217
179875425454374,Det Konservative Folkeparti Hvidovre,Skræddergaard Ejner,216
694198034367191,Permeco,Piamaja Dalsgård,216
399384353424204,Venstre Nyborg,Venstre Nyborg,215
104816694816504,Claes Eiken,Claes Eiken,215
433894979981076,Verdens Bedste Fødevarer,Verdens Bedste Fødevarer,215
114239835279467,Argon Audio,These ads ran without a disclaimer,213
757663090969422,NabolandsKanalerne,These ads ran without a disclaimer,213
122220229173563,Fremad,These ads ran without a disclaimer,212
1842654175951489,Sundhed for kæledyr,These ads ran without a disclaimer,212
101083135353319,VÆK med Gensidig Forsørgerpligt - debat siden,DanmarksVision,212
1349784818445006,Jakob Næsager,Jakob Næsager,211
469683646709792,Martin Skou Heidemann,Martin Heidemann,211
297422283612612,Total,These ads ran without a disclaimer,210
1633610079984910,Qred Erhvervslån,These ads ran without a disclaimer,210
104667571028059,SportsAchiever,Sigurd Bang,209
444735835605896,Marc Genning - Byrådsmedlem Greve,Marc Genning,209
101875098313543,Andel,These ads ran without a disclaimer,209
245094455536925,FOUR PAWS International,These ads ran without a disclaimer,208
726676317481406,Discover EU,These ads ran without a disclaimer,208
103694034494262,VoresSolrød,These ads ran without a disclaimer,208
137423296291470,Effektivt Landbrug,Effektivt Landbrug,207
192944900787884,HUMrådet på KU,Studenterrådet ved KU,207
213064375484432,Blå Kors Danmark,Blå Kors Danmark,207
506755689347600,David Munis Zepernick - Din frederiksbergradikale mand på rådhuset,Zepernick David Munis,206
2009806149306205,CPIC,These ads ran without a disclaimer,206
393486437446456,Mark Grossmann,Venstre Odense 1. kreds,206
72672361910,Børns Vilkår,These ads ran without a disclaimer,206
786138054750620,Karin Nødgaard,These ads ran without a disclaimer,206
1550050698545795,Artpusher,Artpusher,205
194584990588253,Vattenfall,These ads ran without a disclaimer,204
2079067062409423,Mona Juul,Mona Juul,204
1073181182763849,Altinget: karriere,These ads ran without a disclaimer,204
288886907900045,ENVO-DAN,These ads ran without a disclaimer,204
523350244348120,Python Pro,Python Pro,203
305569036207327,Forenede Jurister,Studenterrådet ved KU,203
676692975786082,Fun Games For Free,These ads ran without a disclaimer,203
238565049586933,"ME Foreningen - ME Association, Denmark",Cathrine Schultz Engsig,203
1039840406189567,Morten Klessen,Socialdemokratiet i Nordjylland,203
701992163320111,Vordingborg Badminton Klub,These ads ran without a disclaimer,203
207867859816558,Astrid Carøe,These ads ran without a disclaimer,202
127791457997348,Folkebevægelsen for asylbørns fremtid,These ads ran without a disclaimer,202
759434327506120,Konservative Stevns,These ads ran without a disclaimer,201
309015882613636,Folk&Kirke,Helsingør Stift,201
1861696507405136,Torben Hoffmann,These ads ran without a disclaimer,201
1438856909487306,Jacob Netteberg,Netteberg Jacob,201
1883214158592943,Ole K. Larsen,Ole K. Larsen,200
505119929503099,Sorø Tennisforening,These ads ran without a disclaimer,200
117422207708,SF-Guldborgsund,Kenneth Jensen,200
713645815353875,GreenSpeak - Danmarks velgørende teleselskab,GreenSpeak - Danmarks velgørende teleselskab,200
184240772407800,Bygningskultur Ringsted,Bygningskultur Ringsted,200
460002667378128,Radikale Venstre i Holbæk Kommune,These ads ran without a disclaimer,200
192433947586379,Socialdemokratiet i Guldborgsund,Hansen Simon,200
362152054166021,Danske Tegl,Danske Tegl,199
145989963343,Lise Müller,SF,198
1421127531292549,Brian Bressendorff,These ads ran without a disclaimer,197
8340223883,Avaaz,Avaaz,197
290002241436781,Thomas Kampmann,These ads ran without a disclaimer,197
1195204853841494,LG Whisky,These ads ran without a disclaimer,196
543437586483586,Anders Gøthe - Køge,These ads ran without a disclaimer,196
129940943738051,Odense ser Rødt,Odense ser Rødt,196
1882801931995870,Fri af Misbrug Familierådgivning,Foreningen Fri af Misbrug,196
218020061613734,UBS,These ads ran without a disclaimer,192
1477361382543402,Merete Scheelsbeck,Scheelsbeck Merete Elizabeth,192
359393357470755,Fælleskassen,Wetche Jeanette,192
384777156382,SodaStream DK,SodaStream DK,190
207054799471707,Natasha Stenbo Enetoft - Byrådsmedlem Gribskov,Natasha Enetoft,190
150823861661199,Næstved Turistforening - medlemsgruppe,These ads ran without a disclaimer,190
415037695186382,Historiker Anders Lundt Hansen,Hansen Anders Lundt,190
1483962375239461,DSU Vordingborg,Valdemar Alban,190
306991986917897,Familielandbruget,Familielandbruget,190
476155699422134,Designbysi,These ads ran without a disclaimer,189
498866330582846,Lisa skov i Folketinget,These ads ran without a disclaimer,188
148900938515423,Sofie Carsten Nielsen,Sofie Carsten Nielsen,188
475534439178627,U Press,U Press,187
1900718270217046,"Nick Jensen - Radikale Venstre, Næstved Kommune",Nick Jensen,187
300913513399349,Familiestøtten,These ads ran without a disclaimer,186
100289301583319,68ErMereEndNok,60 lokale fagforeninger,186
1924899181139876,Thue Grum-Schwensen i EU,These ads ran without a disclaimer,185
108653361094548,Kræftbørn,integrAID aps,185
1620055401575001,Dialægt,These ads ran without a disclaimer,185
