Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
128829237956,easyJet,These ads ran without a disclaimer,91778,210
491891557553645,ifaw,ifaw,89219,862
123875660969932,ENGIE,ENGIE,88249,978
154912951193067,Médecins Sans Frontières / MSF,Médecins Sans Frontières,87755,2448
884445694984443,La Région Occitanie / Pyrénées-Méditerranée,La Région Occitanie / Pyrénées-Méditerranée,86332,103
446043358936202,Tacotax,These ads ran without a disclaimer,85480,151
340654233462962,Maplanèteverte,Ma Planète Verte,85008,444
305608429284,EU Environment,Commission européenne en France,84271,60
279757933824,Parlement européen en France,Parlement européen en France,83658,82
2151862108254266,Zéro Déchet France,Maitiarii Romain Edouard Bouly,81838,627
110000413816860,Mes-Soutiens - HCR France,ORIXA MEDIA,78408,2744
2263121200569757,Isolations Gratuite,LA PLATEFORME DU LEAD,78316,519
155317537884626,Ordre de Malte France,Ordre de Malte France,78290,296
528000693909356,Rôle Energies,These ads ran without a disclaimer,78160,19
116455261255,Action contre la Faim (France),Action contre la Faim (France),77224,4111
99340666617,Nettoyons la Nature,E.Leclerc,76745,10
5755303613,La Chaîne de l'Espoir,La Chaîne de l'Espoir,76427,1059
1682924348618893,ekWateur,ekWateur,76051,1590
323618734452141,Brief.me,Brief.me,74761,58
2420487738043690,Energie-solaire.io,Dolead,74754,756
500437833654583,Agence française pour la biodiversité,Agence française pour la biodiversité,70000,13
1642011509390003,Wizbii Money,Wizbii,68461,294
911701392321382,Les Artisans Eco,These ads ran without a disclaimer,66328,23
5987042235,Ben & Jerry's,Ben & Jerry's,66098,64
139331629464336,EDF,EDF,65945,52
121852905877303,900.care,Aymeric Grange,65527,160
170791994261,Audi France,Audi France,64497,3
1815507421886752,Primes Éco 2021,Primes Energetiques,63696,880
816074091903635,Comme Avant,Comme Avant,60898,1239
819996268096190,Identity & Democracy Party,Identity & Democracy Party,60480,193
631909843561408,Nespresso,Nespresso,59859,8
145392792632,WWF-France,WWF-France,59298,299
110844793649736,Ekoblue,Ekoblue,58719,375
128829237956,easyJet,easyJet,58519,1
279472026328475,Pompe A Chaleur Aides.com,LA PLATEFORME DU LEAD,57901,147
114676815236667,AIDES,AIDES,57345,604
106554597767346,UNHCR France,UNHCR France,56956,1389
256197435586,Handicap International - Humanity & Inclusion,Handicap International,55619,162
466932616850613,Mon avis citoyen,Mon avis citoyen,55047,3619
172991730153781,Energies subventions,David Itah,54331,113
173206532693654,VELUX,VELUX,54293,49
163061217080336,Enedis,Enedis,52228,50
32469808966,SOS Villages d'Enfants (France),SOS Villages d'Enfants (France),51937,856
229791257568789,Assureur Français,These ads ran without a disclaimer,50766,5
112558237309147,iji.eco,iji.eco,49845,132
206816856023737,BIODERMA,BIODERMA,49082,113
43083507654,Enercoop,Enercoop,48268,269
323114175072803,Pompe à Chaleur à 1€,These ads ran without a disclaimer,48219,19
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,47907,13
173257392750594,Commission européenne en France,Commission européenne en France,47381,53
328227120690505,Ministère du Travail,Ministère du Travail,46956,16
93745060700,CARE France,CARE France,45753,2313
124743098139710,Alternativi,Jean Belhache,45275,268
287465005451475,Meilleur Habitat De France,LA PLATEFORME DU LEAD,45142,72
426045577958757,Prime Énergie,These ads ran without a disclaimer,45114,18
851976621630627,Eco-Astuce.com,These ads ran without a disclaimer,44774,59
108617820801441,Masque XIX,Solfra,44288,98
495762937483621,Les Lignes Bougent,Les Lignes Bougent,40874,336
2002323729992518,Planète Panda,BARBIER QUENTIN,39002,656
265420476920,Médecins du Monde France,These ads ran without a disclaimer,38727,987
1684441541609223,Pour l'Éco,Pour l'Éco,38121,1733
101714984908382,Masque Protector,SONICS,37461,41
152835304742765,Les Petits Frères des Pauvres,Les Petits Frères des Pauvres,37072,161
283023079280975,Love Beauty & Planet,Unilever France,36339,11
110758313680158,France Energie Aides 2021,Primes énergie,36085,233
392341217527576,Gouvernement,These ads ran without a disclaimer,35783,88
360242054162337,Ooinvestir,Ooinvestir,35534,51
39435457457,Greenpeace France,These ads ran without a disclaimer,35396,58
190767987677923,Institut Curie,Institut Curie,35155,121
103146727990,Ministère de l'Intérieur,Ministère de l'Intérieur,34867,1
512413372428054,L'Essentiel par Macif,L'Essentiel par Macif,34444,202
120780477955028,Secours populaire,Secours populaire,34409,39
380039845369159,SHEIN,These ads ran without a disclaimer,34305,2
103076777777022,My Little Bee,These ads ran without a disclaimer,34240,58
103906211029800,Protégeons les droits des filles réfugiées,Antevenio Publicité,34186,777
112274740305770,Sauvons les koalas,These ads ran without a disclaimer,34094,640
376828926453369,Mon énergie solidaire,These ads ran without a disclaimer,33999,131
139719006082496,Husqvarna,Husqvarna,33863,100
61952884477,Sarenza,Sarenza,33741,52
1757782394471400,Brut,Brut,33728,58
105439357509813,Epanda,Guillaume Martin,33720,923
87337929751,C8,These ads ran without a disclaimer,33298,25
1981871332106127,Programme pour la Transition Energétique,These ads ran without a disclaimer,33116,284
115053675196280,Nana,Nana,33043,3
788486567982191,Direction Générale des Douanes et Droits Indirects,La Direction Générale des Douanes et Droits Indirects (DGDDI),32917,15
2009430405846153,Canada Immigration Express,These ads ran without a disclaimer,32901,16
363625503719215,Défenseur des droits,Défenseur des droits,32500,9
105494544395779,Nouvelle Réduction d'impôt 2020,These ads ran without a disclaimer,32309,320
108961334029224,Sumofus en français,SumOfUs,30473,31
301330928866,IVG : vous hésitez ? Venez en parler !,IVG : vous hésitez ? Venez en parler !,30371,211
194934737335658,foodwatch France,foodwatch France,29547,218
220098248063927,Samusocial de Paris,Samusocial de Paris,29249,151
412121566060960,Panneaux Solaires France,These ads ran without a disclaimer,28960,622
110718474069190,Opera News France,These ads ran without a disclaimer,28902,47
113183856757963,Just Green Accessories,Margaux Butterlin,28896,1496
176663393102,La Cimade,La Cimade,28754,464
100707905881,Plan International France,Plan International France,28400,1600
2121634984823131,Lambervalisolation.COM,FELIX PEREZ,28303,85
178362315106,European Parliament,These ads ran without a disclaimer,27775,26
228138770684713,tylko,These ads ran without a disclaimer,27538,19
413401852112275,La Mie de Pain,LA MIE DE PAIN,27081,113
482625248609253,Devis.io,Dolead,26717,1001
99340666617,Nettoyons la Nature,These ads ran without a disclaimer,26627,4
213536435417677,Fondation de France,Fondation de France,26452,399
256197435586,Handicap International - Humanity & Inclusion,Handicap International - Humanity & Inclusion,26375,953
200661534149151,Pompe à Chaleur,These ads ran without a disclaimer,25778,142
186862581340655,"Cap-Vietnam, le Vietnam pour et  par les internautes","Cap-Vietnam, le Vietnam pour et  par les internautes",25670,9
278641698813937,Fondation Raoul Follereau,Fondation Raoul Follereau,25334,1274
305608429284,EU Environment,EU Environment,25251,28
784009015121501,Kendy Polestin,These ads ran without a disclaimer,25138,33
386684741892399,Santé Sénior,These ads ran without a disclaimer,25138,488
168901966533877,Institut Montaigne,Institut Montaigne,24987,147
100255681599847,Veolia France,Veolia,24784,289
840589819457002,Break Poverty Foundation,Break Poverty Foundation,24762,452
100320031319196,Isolation 1€,These ads ran without a disclaimer,24131,21
102952821123044,Vmc-1euro.fr,LA PLATEFORME DU LEAD,23640,98
721787671263055,Banque Française Mutualiste,Banque Française Mutualiste,23517,74
301330928866,IVG : vous hésitez ? Venez en parler !,These ads ran without a disclaimer,23512,158
713321172508970,Energie gratuite,These ads ran without a disclaimer,23447,25
110422427164783,isolations-1euro-artisan.com,LA PLATEFORME DU LEAD,23268,62
103692711104070,Écobag'S,Romain Alexandre Clairand,23227,690
110000413816860,Mes-Soutiens - HCR France,Orixa Media,23212,1497
106318370709727,Écolid,Romain Alexandre Clairand,23185,459
383882575328659,GRTgaz,These ads ran without a disclaimer,23066,199
137102989708866,Fondation Jérôme Lejeune,Fondation Jérôme Lejeune,22703,384
384955301529344,Institut du Cerveau - Paris Brain Institute,ICM - Institut du Cerveau et de la Moelle épinière,22700,156
112044360267952,France Écologie,France Écologie,22597,87
1497801067022790,Ma Solution Conso,These ads ran without a disclaimer,22551,111
144056732332683,CANAL+,These ads ran without a disclaimer,22041,22
340194730227571,Panneaux Solaires 1€,These ads ran without a disclaimer,21942,22
113579678698073,La SPA - Société Protectrice des Animaux,La SPA - Société Protectrice des Animaux,21886,72
2363689583957802,Nouvelle Réduction d'Impôt 2021,These ads ran without a disclaimer,21879,94
375585826133048,Les énergies renouvelables,These ads ran without a disclaimer,21821,74
111174977254488,BeOcean,Killyan Jean Rene  Preterre,21585,275
291803297264,Aide et Action - Officiel,Aide et Action - Officiel,21428,752
113928800051653,Artisan Isolation 1 euro,LA PLATEFORME DU LEAD,21314,63
240513033426681,Les energies pour tous,These ads ran without a disclaimer,20885,621
299688247340232,Energie-Pac.Com,LA PLATEFORME DU LEAD,20701,124
194205247377292,Société de Saint Vincent de Paul - National,Société de Saint Vincent de Paul - National,20501,216
108767337651693,Mes Aides Energie,These ads ran without a disclaimer,20452,270
378521308935196,Running Heroes,Sport Heroes,20444,66
9547656123,Croix-Rouge française,Croix-Rouge française,20259,611
1684031805239401,Les Energies du Soleil,These ads ran without a disclaimer,20108,198
319577888807977,Vattenfall France,Vattenfall France,20041,331
108397722049,Planète OUI,Planète OUI,19909,263
298188530537614,Pousse Pousse,Pousse Pousse,19863,1667
104450921005395,Isoletamaison.com,OPTIM HABITAT PLUS,19785,81
1491284904331919,Isolation Maison France,These ads ran without a disclaimer,19769,54
106101771040090,Chaudière à Granulé,LA PLATEFORME DU LEAD,19318,27
126602644034987,Technitoit,Technitoit,19243,136
424922021243063,Loopsider,Loopsider,19003,122
268836617151334,Fille Unique,Sébastien Jean-Pierre Paul Henri Gourdon,18827,48
221325414598759,Macif Course au Large,Macif Course au Large,18552,5
102782804473489,VMC à 1 €,LA PLATEFORME DU LEAD,18500,86
109446727137249,Les Copros Vertes,FNAIM,18466,156
100845797055125,LinkedIn,These ads ran without a disclaimer,18462,2
1456586344652734,MAIF,These ads ran without a disclaimer,18433,11
350866824756,L214 Ethique et Animaux,L214 Ethique et Animaux,18426,27
358478628257486,Canopée,Sylvain Angerand,18401,104
299688247340232,Energie-Pac.Com,These ads ran without a disclaimer,18258,76
109338787407392,Action Ecologie,These ads ran without a disclaimer,18172,4
172397500143863,RhinoShield,These ads ran without a disclaimer,18144,1
2177632682563843,Òmnium Civil Rights Europe,These ads ran without a disclaimer,17882,151
366230539391,Intermarché,These ads ran without a disclaimer,17851,3
464568377211278,Pompes à Chaleur,LA PLATEFORME DU LEAD,17777,131
1148194178693675,Pompe à chaleur,These ads ran without a disclaimer,17749,117
111813051744,ACTION ENFANCE,ACTION ENFANCE,17667,75
51603470763,Europe Écologie-Les Verts,Adrien Aszerman,17296,344
1757782394471400,Brut,These ads ran without a disclaimer,17099,47
146021859351766,Solutions Énergétiques de France,These ads ran without a disclaimer,17095,38
1298354803592152,Gozeco,David Perez,17089,152
101559219152,Fondation Tara Océan,Fondation Tara Océan,17072,336
6797246895,Ralph Lauren,Ralph Lauren,16988,66
101686454955935,Mes Soutiens - Médecins du Monde,Médecins du Monde France,16981,837
111893580494228,Protection des réfugiés,Antevenio Publicité,16977,1173
108976890348,Vaincre la Mucoviscidose,Vaincre la Mucoviscidose,16906,70
1967501576850496,Programme isolation habitat 1 euro,These ads ran without a disclaimer,16831,49
100154351338958,pac-energie.com,LA PLATEFORME DU LEAD,16815,226
181641188947620,Mint,These ads ran without a disclaimer,16803,34
286406748684689,AIDE 2019,These ads ran without a disclaimer,16735,13
753069428230726,Transition Energétique,These ads ran without a disclaimer,16643,34
822353648129840,Energie Unissons Nous,Energie Unissons Nous France,16414,14
172759396078070,FDJ,FDJ,16203,41
108943410672988,WeSpring,WeSpring,16103,51
38803022844,Haut et Court,Luckytime,15911,219
129880077025416,Reforest'Action,Reforest'Action,15865,2057
550490141980385,Brief.eco,Brief.me,15809,61
278422012257681,Le Pacte,Le Pacte,15711,261
106016060995377,Chaudiere 1 €,LA PLATEFORME DU LEAD,15652,57
363210450932797,La Maison du Bambou,These ads ran without a disclaimer,15505,7
127027683999474,Ministère des Armées,Ministère des Armées,15432,10
426832457756357,Mes Soutiens,These ads ran without a disclaimer,15406,187
2414434162121224,Ma Pompe à Chaleur,These ads ran without a disclaimer,15370,105
116070051527,Mediapart,Mediapart,15352,3672
8340223883,Avaaz,Avaaz,15351,24
54309785742,Fondation pour la Nature et l'Homme,Fondation pour la Nature et l'Homme,15062,243
383882575328659,GRTgaz,GRTgaz,14943,126
176105152520900,Carrefour,These ads ran without a disclaimer,14806,13
335868279790722,CIWF France,These ads ran without a disclaimer,14421,24
105577717724856,Eucalyptus Bracelet,Cédric Johan Michel Dardennes,14383,143
782809982074143,EcoWatt Premium,These ads ran without a disclaimer,14299,25
449003618508780,France Parrainages,France Parrainages,14196,843
158609180861860,Ministère de la Transition écologique,These ads ran without a disclaimer,14172,2
335960503093998,Avenir de la Culture,Avenir de la Culture,14124,42
271026783614,Fondation ARC pour la recherche sur le cancer,Fondation ARC pour la recherche sur le cancer,14058,443
475475545864761,Curieux,Curieux,13949,259
201716123952571,Mon épargne et moi,Natixis Investment Managers,13876,207
124635890909275,Apprentis d'Auteuil,Apprentis d'Auteuil,13726,581
152399322377561,Primes écologique,These ads ran without a disclaimer,13705,15
239762692740931,Le médicament et moi,Le médicament et moi,13540,16
156922821011409,Timberland,PHD Media,13531,13
367722810503896,Couverture Santé Senior,These ads ran without a disclaimer,13510,225
282242479182060,Tik Tok - including musical.ly advertising,These ads ran without a disclaimer,13427,1
789578834730248,Aides énergétiques pour tous,These ads ran without a disclaimer,13214,16
660605300621460,Fondation Brigitte Bardot,These ads ran without a disclaimer,13177,11
213536435417677,Fondation de France,These ads ran without a disclaimer,12971,8
301330928866,IVG : vous hésitez ? Venez en parler !,SOS détresse,12968,100
58523373944,ARTE,Arte,12624,80
2141230909254663,Restons Mutualistes,Association Restons Mutualistes,12500,3
21254500749,Rassemblement National,Rassemblement National,12442,601
935321299985437,Eco-Isolations.com,LA PLATEFORME DU LEAD,12295,9
1738160882934605,Syndicat des énergies renouvelables,Céline Marquet,12209,19
233238057617978,Isolations-1euro,LA PLATEFORME DU LEAD,12175,24
230438980660535,Uber Eats,These ads ran without a disclaimer,12156,1
123316887684644,Marine Le Pen,Rassemblement National,12125,150
620603471382277,Memento Distribution,Memento Films Distribution,11975,59
433599217105740,Pimpant,Amandine Frery,11915,867
1643185362449069,Mon Homéo Mon Choix,These ads ran without a disclaimer,11871,28
893265291009517,Transition Energetique,These ads ran without a disclaimer,11826,5
154418871253173,Harmonie Mutuelle,Harmonie Mutuelle,11680,23
105034387926765,Primes & Aides Rénov,These ads ran without a disclaimer,11507,119
1755581861401034,Arema Energies,Arema Energies,11419,7
408582579294175,UK government,These ads ran without a disclaimer,11407,5
1425399957709691,Alternatiba Paris,Alternatiba Paris,11400,51
196536624266116,Bâtiment photovoltaique,Philippe Manuel Clement Bourd,11254,50
122258856407624,Urgence Domicile,Urgence Domicile,11250,5
384955301529344,Institut du Cerveau - Paris Brain Institute,Institut du Cerveau - Paris Brain Institute,11201,107
190645890956184,Impot-et-Solutions.fr,These ads ran without a disclaimer,11195,75
677902065668703,Fondation des Femmes,Fondation des Femmes,11092,75
2390070404399510,majelan,majelan,11082,38
112547358788607,CCFD-Terre Solidaire,These ads ran without a disclaimer,10875,100
150494586536,KissKissBankBank,KissKissBankBank,10872,123
107344969338,"MSA, la sécurité sociale agricole",CAISSE CENTRALE DE MUTUALITE SOCIALE AGRICOLE,10759,63
454724341400431,Grundfos,Grundfos,10724,15
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,10701,40
100242331725723,Formation,LA PLATEFORME DU LEAD,10631,113
114676815236667,AIDES,These ads ran without a disclaimer,10594,36
357449781550853,Couverture Senior Plus,These ads ran without a disclaimer,10584,198
249355235114951,Klorane France,Klorane France,10557,19
252417390706,APF France handicap,APF France handicap,10501,230
247467868639799,Belvilla Holiday Homes,These ads ran without a disclaimer,10481,37
246577183385,JDD,JDD,10425,63
990756074273227,Agence de l'eau Adour-Garonne,L'Agence de l'eau Adour Garonne,10319,29
816074091903635,Comme Avant,These ads ran without a disclaimer,10270,55
1632519900186330,1devis.io,These ads ran without a disclaimer,10227,209
155847284906527,Patagonia,Patagonia,10202,32
105352737996318,Les aides à la Rénovation Énergétique,These ads ran without a disclaimer,10096,10
112542522148670,"Le HCR, l'Agence des Nations Unies pour les Réfugiés","Le HCR, l'Agence des Nations Unies pour les Réfugiés",10052,55
45537717797,Bibliothèques Sans Frontières,Bibliothèques Sans Frontières,10001,26
100687071351314,Corteva Agriscience,Corteva Agriscience (fr),9998,17
169065407139584,Tilt,Tilt,9908,9
358478628257486,Canopée,Canopée,9881,86
106597467555830,Incontournables de 2020,These ads ran without a disclaimer,9760,34
704260956353151,Solidarité Femmes,Fédération Nationale Solidarité Femmes avec des coupons publicitaires Facebook,9697,1
1598764970362891,Jordan Bardella,Jordan Bardella,9678,28
1725706014328105,Constituer un patrimoine,These ads ran without a disclaimer,9605,18
2809079132497689,Juste Mieux,Vertical Station,9556,82
2520011044700557,Ma maison verte,Itsy Media,9496,243
114872526738569,Isolations maison 1 euro.com,LA PLATEFORME DU LEAD,9481,19
412147632259754,AirHelp,These ads ran without a disclaimer,9461,13
641811412930374,Canada Visa Services,These ads ran without a disclaimer,9430,34
304132503020597,La Banque Postale,La Banque Postale,9411,36
328921041030393,La revue économique,These ads ran without a disclaimer,9307,18
455021905328620,Terrabitia,These ads ran without a disclaimer,9243,118
1398144063673691,Ma Prime Éco,These ads ran without a disclaimer,9194,1
464568377211278,Pompes à Chaleur,These ads ran without a disclaimer,9190,57
131314320266898,Ricard,These ads ran without a disclaimer,9124,1
103077734478949,Aide Energie - Pompe à chaleur,Aide-Energie,9116,55
148758255215603,Total,These ads ran without a disclaimer,9082,9
183045748427091,Always France,These ads ran without a disclaimer,9078,2
112473887001951,Défiscalisation Rentable,These ads ran without a disclaimer,9005,91
172991730153781,Energies subventions,These ads ran without a disclaimer,8831,15
1022379694635099,Primes Energie France,These ads ran without a disclaimer,8760,79
471822402994902,Aeromexico,These ads ran without a disclaimer,8733,1
1545035889067061,LITA.co France,These ads ran without a disclaimer,8704,69
105919104224268,Youandbee,Youandbee,8696,466
159713540726473,Primagaz France,Primagaz France,8663,156
106023617726762,Dispositif Aides,These ads ran without a disclaimer,8654,98
135590433555491,Diffuz Solidaire,These ads ran without a disclaimer,8608,37
113579678698073,La SPA - Société Protectrice des Animaux,These ads ran without a disclaimer,8527,47
718128561614617,La Relève et La Peste,La Relève et La Peste,8500,116
113781850474991,Aides panneaux solaires 2020,These ads ran without a disclaimer,8485,5
730681673751055,"Médicis, la mutuelle retraite des indépendants et entrepreneurs",Mutuelle Médicis,8454,133
1329380840472696,Panneaux solaire,These ads ran without a disclaimer,8450,35
103976428189100,Bas les Masques,Jean-yves Moine,8436,16
187348407967116,Asmae - Association Soeur Emmanuelle,Asmae - Association Soeur Emmanuelle,8413,156
1695889637360770,Hempire,These ads ran without a disclaimer,8352,22
16970370254,Selectra,These ads ran without a disclaimer,8328,167
1390745591150821,NRC - Norwegian Refugee Council,These ads ran without a disclaimer,8316,116
435942673913152,Pompe a chaleur 2019,LA PLATEFORME DU LEAD,8314,108
544425445579374,L'Œuvre d'Orient,L'Œuvre d'Orient,8303,58
457518780082,Service Civique,Service Civique,8298,7
177160299635336,Bbamboo,Bbamboo,8261,517
375183942917049,Votre Douche Senior,These ads ran without a disclaimer,8241,24
141007519410664,Human Appeal - France,Maissa Ghaouel,8181,23
9359316996,L'Express,These ads ran without a disclaimer,8107,37
113311196815392,Panneaux solaires subventions,These ads ran without a disclaimer,8088,74
229366650431028,BICE - Bureau International Catholique de l'Enfance,BICE - Bureau International Catholique de l'Enfance,8077,89
254390831378440,Ornikar,These ads ran without a disclaimer,8074,27
563277517440581,Ressources Renouvelables - RGE,These ads ran without a disclaimer,8066,144
430754820705553,Factio,Factio.org,8060,100
1493741450926446,Région Grand Est,Romain Bichat,8000,1
147286571954387,Victimes et Préjudices - Avocats,victimes et préjudices - Gerbi Avocat,7983,47
2445660932122854,isolationspour1euro.fr,LA PLATEFORME DU LEAD,7982,66
237822849665127,Handi'Chiens,Handi'Chiens,7933,185
373771849427538,Nicolas Bay,Nicolas Bay,7932,13
153767808019079,Armée de Terre Recrute,These ads ran without a disclaimer,7906,1
620475411694568,Les Solutions de l'Habitat - Soluha,Eva Sarah Alimi,7904,17
363343994106793,Ecoloblue.re,These ads ran without a disclaimer,7901,5
312127148896464,BRITA France,These ads ran without a disclaimer,7819,60
1621360578150794,Citroën PSA Retail,These ads ran without a disclaimer,7766,53
112274740305770,Sauvons les koalas,4koala,7762,88
194934737335658,foodwatch France,These ads ran without a disclaimer,7743,11
211911282168656,Métropole Européenne de Lille,Lionel Leibmann,7715,26
116380290235008,Eco Habitat,These ads ran without a disclaimer,7630,246
1497704560478521,Back Market,Back Market,7625,130
167550426627491,Nutella,These ads ran without a disclaimer,7528,3
320473692252,SUEZ France,SUEZ France,7508,17
2270940902977636,"Sauve ton bio : Mangez mieux, économisez plus, gaspillez moins",Sauve ton bio,7487,75
100515766672279,Habitat et Humanisme,Habitat et Humanisme,7458,48
455021905328620,Terrabitia,Terrabitia,7410,145
22036796848,Aufeminin,Chloé Delaporte,7402,120
527360474294400,Copees,These ads ran without a disclaimer,7395,61
2133515860199715,Isolation Sous-Sol 1€,These ads ran without a disclaimer,7395,4
105501031217815,Minute France,These ads ran without a disclaimer,7383,73
150557608317671,Aviva,Aviva,7321,117
119095054839458,"Ministère de l’Education nationale, de la Jeunesse et des Sports","Ministère de l’Education nationale, de la Jeunesse et des Sports",7299,2
1201647159966955,Energie Renouvelable,These ads ran without a disclaimer,7275,250
299362357345860,age-pac-energie.fr,LA PLATEFORME DU LEAD,7267,36
1064810850371737,Ma Mutuelle Senior,These ads ran without a disclaimer,7262,176
187451782763,ActionAid France - Peuples Solidaires,ActionAid France - Peuples Solidaires,7193,50
257447965009097,Non aux cancers papillomavirus,MSD Vaccins,7191,15
146316935047,SECOURS ISLAMIQUE FRANCE,SECOURS ISLAMIQUE FRANCE,7149,9
1091723164201031,TVCAT,Le Journal Catalan,7080,122
100484617963144,Capeebara,Medhi Zeroual,7070,4
114128620230242,Front Populaire,Michel Onfray,7037,88
1907091326193407,America mag,America mag,6981,44
424922021243063,Loopsider,Arnaud Pierre Luc Maillard,6896,108
101106058167117,Green Management School,MediaSchool,6887,103
398415124026017,Les Antagonistes,These ads ran without a disclaimer,6877,6
801651953289918,La Société Française des Monnaies,These ads ran without a disclaimer,6863,35
321102471315265,Elues Locales,Elueslocales.fr,6859,44
196429080701483,Jérôme Rivière,Jérôme Rivière,6835,37
1890192927676556,Isolation à 1€,These ads ran without a disclaimer,6833,3
385265528247758,La viande,These ads ran without a disclaimer,6830,6
395919323779707,CRIF,CRIF,6818,104
101195221727055,Energie Solidaire France,These ads ran without a disclaimer,6798,9
209029512461378,U Les Commerçants,These ads ran without a disclaimer,6795,1
314443337102,GRDF,These ads ran without a disclaimer,6785,2
788486567982191,Direction Générale des Douanes et Droits Indirects,These ads ran without a disclaimer,6717,12
1488753924538533,L'arbre du temps,These ads ran without a disclaimer,6654,2
203494376903919,Premium Environnement,These ads ran without a disclaimer,6646,1
354266718547634,Isolation Unissons-Nous,Raphael Meslati,6639,8
250090208370416,Qwetch,These ads ran without a disclaimer,6609,31
100492341363266,Anotherway,Anotherway,6608,119
601437620288341,Alternative Vegan,Alternative Vegan,6555,26
211741889406857,L'énergie Solaire,These ads ran without a disclaimer,6511,31
590968584363241,GARAGE A.E DESS AUTO TRANSAC,Sebastien Hernandez,6511,64
311018288978075,Air Transat,These ads ran without a disclaimer,6495,2
730681673751055,"Médicis, la mutuelle retraite des indépendants et entrepreneurs",These ads ran without a disclaimer,6473,20
291856721705443,Energie Conseil,These ads ran without a disclaimer,6450,24
1050715858284868,Le t-shirt Propre,These ads ran without a disclaimer,6436,13
173159234432,UNICEF France,These ads ran without a disclaimer,6406,56
159560914140984,Département des Bouches-du-Rhône,Département des Bouches-du-Rhône,6400,9
360872824739466,Fondation Française de l'Ordre de Malte,Fondation Française de l'Ordre de Malte,6400,30
371989752387,Transport & Environment,Transport & Environment,6372,11
543871662412048,Lendopolis,Lendopolis,6371,79
1671839682959434,Pixpay,These ads ran without a disclaimer,6329,1
556310987725391,GEEF,These ads ran without a disclaimer,6317,29
457316367752668,Info'Com-CGT,Info'Com-CGT,6313,124
292120406564,SEAT,These ads ran without a disclaimer,6292,9
124743098139710,Alternativi,These ads ran without a disclaimer,6253,12
274244579353193,AVA - Agir pour la Vie Animale,AVA - Agir pour la Vie Animale,6208,10
2240415079513565,Actualité finance,These ads ran without a disclaimer,6175,2
3156991180993066,Pompe A Chaleur Aide.com,These ads ran without a disclaimer,6151,24
297216183943797,Indy (ex Georges),These ads ran without a disclaimer,6148,16
605162679563585,L'Echo du Mardi,David Christophe Renaud Pellet,6125,1189
168014619897114,SO’BiO étic,Groupe Léa Nature,6096,55
222464404549841,Nexity,These ads ran without a disclaimer,6076,3
114128620230242,Front Populaire,Front Populaire,6072,12
123875660969932,ENGIE,These ads ran without a disclaimer,5866,22
1427995437251527,Innovation en éducation,Progressif Média,5851,54
1731162750449819,Région Nouvelle-Aquitaine,Région Nouvelle-Aquitaine,5776,6
