Page ID,Page Name,Disclaimer,Amount Spent (RON)
621574984950400,Alianța USR PLUS,Uniunea Salvați România - USR,118036
181375448581167,Partidul Naţional Liberal,Partidul Naţional Liberal,89496
291177524360702,Partidul Social Democrat,Partidul Social Democrat,83140
670691623386469,Cristian Moș,Cristian Alin Mos,79858
873737539404529,USR Timiș,USR Timiș,71806
2274642619442922,Dominic Fritz,USR Timiș,69422
178362315106,European Parliament,European Parliament,64663
799949990211564,Ramona Ioana Bruynseels,Ramona Ioana Bruynseels,26616
107898832590939,European Commission,European Commission,24936
181375448581167,Partidul Naţional Liberal,Partidul National Liberal,24927
110983727375992,Horia Bugarin,USR Timiș,22837
114742503771800,Ligia Iunia Dugulescu,Partidul Miscarea Populara,22568
243027859216579,Alfred Simonis,Partidul Social Democrat,21694
207255636351408,Dan Barna,Uniunea Salvați România - USR,20340
149371012371397,Newsweek Romania,Newsweek Romania,19836
821269587938298,Alina Gorghiu,Partidul National Liberal filiala Timis,18898
436156206447092,Molnár András,Trendmakers,18214
275621429636078,Fără Penali în Funcții Publice,Fără Penali în Funcții Publice,17805
275621429636078,Fără Penali în Funcții Publice,Uniunea Salvați România - USR,17339
578846169290290,Viorica Vasilica Dăncilă,Partidul Social Democrat,16671
176989973158138,Guvernare.net,Guvernare.net,16539
123526378261795,Stiri Locale,Stiri Locale,15694
243027859216579,Alfred Simonis,Code Ui,14464
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,14080
101482251775044,Eugen Dogariu,Code Ui,13622
2546711162025064,Politice.net,politice.net,13246
112664490103704,Salvăm România,Salvăm România,13107
1504323906337545,Litere.net,litere.net,12996
369776030454893,PLUS Timiș,PLUS Timiș,12484
291132089193,Greenpeace Romania,Greenpeace Romania,12356
872727552790073,PNL Timişoara,MIR-MOVE,12060
360646214023384,Ben Oni Ardelean,Partidul National Liberal filiala Timis,11883
181375448581167,Partidul Naţional Liberal,Future Innovation,11220
109751050828560,Adrian Cionca,Code Ui,11002
340365952736683,Alin Nica,Alin Nica,10984
1412594878832282,Cornel Mircea Samartinean Deputat Timis,Mutruc Alexandru,10233
360646214023384,Ben Oni Ardelean,Partidul Național Liberal filiala Timiș,9654
1579317238749697,USR Lugoj,USR Timiș,9510
340365952736683,Alin Nica,PNL Filiala Timiș prin Cris & Jay,9376
159890030696028,PNL Timiş,Partidul Național Liberal filiala Timiș,9053
474900066027429,Marian Cucsa,STARTUPYOURBUSINESS,8879
445242878916307,Readlog,Readlog News,8432
1100459663338217,News.ro,News.ro,8004
1412594878832282,Cornel Mircea Samartinean Deputat Timis,Partidul Mișcarea Populară Timiș,7715
1058116737612843,Uniunea Salvați România - USR,Uniunea Salvați România - USR,7563
109751050828560,Adrian Cionca,Adrian Cionca,7486
442867569065687,Mihail Neamtu,Partidul Miscarea Populara,7317
770704223323599,Dezvoltăm România,Future Innovation,7137
696290697197961,Nicu Fălcoi,USR Timiș,7105
110410867220680,Raoul Trifan,USR Timiș,6825
178362315106,European Parliament,These ads ran without a disclaimer,6659
1412594878832282,Cornel Mircea Samartinean Deputat Timis,PMP Timiș,6475
872727552790073,PNL Timişoara,Partidul Național Liberal filiala Timiș,6362
629361961040412,Claudiu Mihalceanu,Claudiu Mihalceanu,6354
446198175563566,Marilen Gabriel Pirtea,Partidul Național Liberal filiala Timiș,6301
621574984950400,Alianța USR PLUS,Alianța 2020 USR PLUS,6269
446198175563566,Marilen Gabriel Pirtea,Partidul National Liberal Filiala Timis,6098
795022763862618,Viorel Cataramă,Dreapta Liberala,6024
686190454826244,Declic,Declic,5610
494469087244449,Eugen Tomac,Partidul Mișcarea Populară,5606
