Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
180515685456740,CDH Arr. du Centre,CDH - Centre Démocrate Humaniste,3909,15
1493008137629540,Klimaatzaak,Klimaatzaak,3906,15
236330169511,MR - Mouvement Réformateur,These ads ran without a disclaimer,3900,32
136555119816983,Régionale ECOLO Bruxelles,Régionale Ecolo Bruxelles,3900,14
1489867567987523,Infirmiers de rue,Infirmiers de rue,3896,58
246392898737221,David Clarinval,David Charles Clarinval,3866,56
208140805905898,GAIA - Global Action in the Interest of Animals,These ads ran without a disclaimer,3796,55
325449998160769,Wacky Politicians,Ladbrokes Belgium,3776,120
181821908528847,Salon Energies + Construction,Salon Energies + Construction,3770,1599
194951997194401,N-VA Sint-Niklaas,Nieuw-Vlaamse Alliantie,3767,33
431559816893002,Ecover Belgium,These ads ran without a disclaimer,3761,13
201208589927694,Semaine de la Mobilité - Week van de Mobiliteit,Semaine de la mobilité Week van de mobiliteit,3743,84
320505575247082,Gaby Colebunders,PVDA,3732,27
596946040405796,Bart Somers,These ads ran without a disclaimer,3682,12
729627343834501,Kialo,These ads ran without a disclaimer,3665,330
291477637981,Carrefour,These ads ran without a disclaimer,3662,12
2177632682563843,Òmnium Civil Rights Europe,These ads ran without a disclaimer,3659,146
162499363939852,PTB Région Bruxelles-Capitale /  PVDA Brussels Hoofdstedelijk Gewest,PTB,3653,49
132011730204757,Debating Europe,Debating Europe,3651,156
495564387205601,CD&V Limburg,Kuylen Stijn,3647,19
1664229433634791,Jurgen Vanlerberghe,Vanlerberghe Jurgen Maurits P,3623,116
45502366281,HLN.be,HLN.be,3620,17
250836601610919,N-VA Mechelen,Nieuw-Vlaamse Alliantie,3601,38
404939213355109,Cindy Franssen.,Cindy Franssen,3600,91
1947077568914353,Sammy Mahdi,Mahdi Sammy,3582,99
196790120363048,EuroMillions,These ads ran without a disclaimer,3580,1
249473338453614,MR Bruxelles,MR Bruxelles,3580,71
245994872186710,Wolters Kluwer Belgium,Wolters Kluwer Belgium,3554,62
76409984460,Broederlijk Delen,Broederlijk Delen,3545,255
80161254850,European Youth Forum,European Youth Forum with Facebook ad credits,3476,1
560188074394074,Arno Pirolo,Arno Pirolo,3460,56
476508605702861,Els Ampe,Els Ampe,3451,56
303821783650115,B Better,Unilever,3353,4
1496125443996476,Joëlle Kapompole,Joëlle Zawadi Kapompole,3350,30
233669263314291,AVIQ - Agence pour une Vie de Qualité,AVIQ - Agence pour une Vie de Qualité,3349,2
241932369235970,PVDA Antwerpen,PVDA,3324,43
214672635464,Jean-Claude Marcourt - Officiel,Gael René Lambinon,3285,17
504580942987092,Egbert Lachaert,Open Vld,3259,66
178871738928634,Freya Van den Bossche,These ads ran without a disclaimer,3197,6
188590271170028,ABVV,These ads ran without a disclaimer,3191,18
241175786018898,Groupe DéFI du Parlement bruxellois,DéFI,3187,40
192748010567,Vincent Van Quickenborne,Open Vld,3184,15
262681199589,ALDE Party – Liberals and Democrats for Europe,ALDE Party – Liberals and Democrats for Europe,3147,32
2146852388859659,Bolt,These ads ran without a disclaimer,3123,10
108540709270948,Pax Christi Vlaanderen,Pax Christi Vlaanderen,3100,94
115205646977300,Groupe provincial Cdh-brabant wallon,Benjamin Charles Goes,3096,18
688456044627534,Orange,These ads ran without a disclaimer,3075,2
131167466986260,N-VA Hasselt,Nieuw-Vlaamse Alliantie,3060,79
293486792731,Jong Groen,These ads ran without a disclaimer,3034,17
254217851684937,Motmans & Partners,Richard Vercamer,3027,39
1797427180478228,Maurits Vande Reyde,These ads ran without a disclaimer,3025,98
1039971842703013,Open Vld West-Vlaanderen,These ads ran without a disclaimer,3019,7
123096413226,DH.be,These ads ran without a disclaimer,3018,4
489234547798334,Luminus Energie,These ads ran without a disclaimer,2971,3
317787529055,SeBIO,SeBIO,2967,10
251034964924788,N-VA Leuven,Nieuw-Vlaamse Alliantie,2955,110
948453825344452,UNHCR Belgium,These ads ran without a disclaimer,2929,15
344329409075116,Marie Meunier,Sebastien Theocharis Sakkas,2916,114
100232861735551,De Liberale Wereld,Louis Roebben,2914,145
885074558184212,sp.a Limburg,sp.a Limburg,2896,93
1159312500917754,Mélissa Hanus,Mélissa Hanus,2896,18
106265382759554,Jong N-VA,Jong N-VA,2886,23
2009806149306205,CPIC,These ads ran without a disclaimer,2869,5
234207847248569,Transfo,ConcertES,2863,74
1503258436650651,June,These ads ran without a disclaimer,2840,7
182914008446995,N-VA Genk,Nieuw-Vlaamse Alliantie,2838,52
268478507423505,CDH liste à la Chambre province de Liège,CDH - Centre Démocrate Humaniste,2837,21
120214258023131,Iles de Paix,Iles de Paix,2822,24
397455370285369,Peter Van Kemseke,Van Kemseke Peter Leo S,2809,32
92011327952,Issam Benali,These ads ran without a disclaimer,2791,3
431559816893002,Ecover Belgium,Ecover Belgium,2780,29
1777323599221550,Club Momentum Bruxelles,Imen Azahaf,2768,5
2101118869952701,Melissa Depraetere,Melissa Depraetere,2761,7
402853849911914,Pascal Arimont,Pascal Arimont,2760,86
603811736730421,Tom Vandendriessche,Vlaams Belang,2753,13
189649407806135,CDH - Centre Démocrate Humaniste,These ads ran without a disclaimer,2735,15
254157758598438,Sabine de Bethune,Sabine de Bethune,2726,24
609777409464271,Michael Freilich - Kamerlid,These ads ran without a disclaimer,2709,15
45292293615,Ben Heine,Ben Heine,2705,8
1016780215187655,Rachid Azaoum,These ads ran without a disclaimer,2677,10
311935738907850,Wouter Beke,Wouter Beke,2673,48
279112515484034,PS Région bruxelloise,PS Région bruxelloise,2671,55
539909526473870,Lydia Peeters,Open Vld,2666,40
624134570977230,Ganshoren,Administration Communale de Ganshoren,2650,18
255682697155,"Your Europe, Your Say",EESC - European Economic and Social Committee,2626,49
192088988507,Business AM NL,Business AM NL,2620,8
455183227884044,Join For Water,Join For Water,2614,76
539909526473870,Lydia Peeters,These ads ran without a disclaimer,2601,9
384216088398159,VBO-FEB,VBO-FEB,2600,12
251177098303070,Primagaz Belgium,These ads ran without a disclaimer,2585,54
168411579894593,N-VA Roeselare,Nieuw-Vlaamse Alliantie,2575,24
1003984536437712,Opaline Meunier,Opaline Meunier,2571,29
291378627648918,Radiorg,Radiorg,2559,64
233034267579941,Brugse Mobiliteit Anders,Thomas Wielfaert,2559,70
387949031270530,VSOA Politie,VSOA Politie,2536,25
144986545155,Groen Brussel,Groen Brussel,2535,105
104392777921014,WorldWatchers_Nederland,These ads ran without a disclaimer,2525,139
2077348495667437,Holcim Belgium,Holcim Belgium,2514,35
184940138213799,PVDA-Gent,PVDA,2510,19
527351247377965,European Committee of the Regions,European Committee of the Regions,2507,142
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,2505,128
1481442755455778,Parlement de Wallonie,Parlement de Wallonie,2498,1
24079407056,Bart De Wever,These ads ran without a disclaimer,2496,2
533686686730041,Yoleen Van Camp,Yoleen Van Camp,2496,35
533686686730041,Yoleen Van Camp,Nieuw-Vlaamse Alliantie,2491,48
1094451167319305,Line De Witte,PVDA,2488,35
328921041030393,La revue économique,These ads ran without a disclaimer,2484,17
196878380359080,Galeria Inno,Gérald Jean C Micheels,2474,1
757337274325696,Michaël Mazuin,Michaël Mazuin,2473,11
131135944110866,Dare to Date,Heleen Van Oost,2463,114
512227765628811,N-VA Oostende,Nieuw-Vlaamse Alliantie,2454,18
252441445625720,Hans Verreyt,Verreyt Hans Breatrijs H,2451,34
215158678540954,AJC Transatlantic Institute,AJC Transatlantic Institute,2441,33
421841541630421,Raf Terwingen,Raf Terwingen,2428,48
29384148415,Paul Magnette,Paul Magnette,2418,118
841559215859811,Aymeric DE LAMOTTE,Aymeric Jean De Lamotte,2411,17
561650630515844,Baloise Insurance,Baloise Insurance,2409,29
104376664261367,RangerZone,These ads ran without a disclaimer,2388,2
323952038255570,Ilico,ilico_media,2382,109
28312410177,World Food Programme,These ads ran without a disclaimer,2373,28
203646696858225,Be.One,Abou Jahjah Dyab,2360,58
230657213955622,Bert Maertens,N-VA,2355,18
140138543007297,Fédération Laïque de Centres de Planning Familial - FLCPF,FLCPF,2350,27
456870068442502,FGTB Plateforme,FGTB Plateforme,2339,34
2433030616715564,Lise Vandecasteele,PVDA,2338,16
148221008918941,Pascal Smet,one.brussels,2315,35
112834522095814,Restos du Coeur de Belgique,Restos du Coeur de Belgique,2300,41
119566796112345,Parti National Européen,Parti National Européen,2299,151
189913087722338,sp.a Hemiksem - Waa zien H geire,Talboom Rodney,2298,77
299083026820606,Le cdH bruxellois,cdH,2285,74
106078091456332,Port of Zeebrugge: Don't Worry,Port of Zeebrugge,2269,49
367577357909,Denis Ducarme,These ads ran without a disclaimer,2239,28
159664670746380,Les Belges d'abord.,Juan José Lemmens,2223,21
264131406977201,John Crombez,John Crombez,2205,15
209210135757984,Croix-Rouge de Belgique,Croix-Rouge de Belgique,2204,4
448882711963453,Ombudsvrouw gender,These ads ran without a disclaimer,2185,8
194413187253540,Memisa,Memisa,2170,22
387353967966432,Fintro België,Fintro België,2168,23
795798820785493,Anja Vanrobaeys,Vanrobaeys Anja Maurits,2162,47
57253967150,Vooruit,These ads ran without a disclaimer,2152,41
536040200159049,FGTB Coiffure,These ads ran without a disclaimer,2152,23
279916929543457,David Bouillon/Lagardère asbl/conseiller communal Indépendant citoyen Mons,David Maurice Bouillon,2134,21
399983396831282,Vincent De Wolf,Vincent Gilles De Wolf,2132,39
100663087973401,Mandatory Feed,These ads ran without a disclaimer,2126,3
1390745591150821,NRC - Norwegian Refugee Council,These ads ran without a disclaimer,2123,122
288654088488077,Sander Vandecapelle,Vandecapelle Sander,2120,21
553328368142057,Philippe Lamberts,Philippe Henri L Lamberts,2112,38
91089487051,Vlaamse Jeugdraad,Vlaamse Jeugdraad,2108,129
325548624159988,Jérôme de Warzée,Jérôme Guy L Le Maire de Warzee d'Hermalle,2102,26
395398560504107,Fintro Belgique,Fintro Belgique,2100,20
367577357909,Denis Ducarme,Denis Gaston Ducarme,2092,34
